Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Press,Succ,%,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,ShSv,Pass,Int,Tkl+Int,Clr,Err,Matches
296,Mathias Jørgensen\Mathias-Jorgensen,dk DEN,FW,NY Red Bulls,19,2000,3.0,0.33,0.00,0.00,0.00,0.33,0.00,0.67,0.0,0.67,9.67,2.00,20.7,0.00,5.00,4.67,1.33,0.00,0.00,1.33,0.00,0.33,0.33,0.00,Matches
297,Kaku\Kaku,py PAR,MF,NY Red Bulls,25,1995,12.0,1.33,0.75,0.33,0.67,0.33,0.58,1.58,36.8,1.00,15.0,4.42,29.4,2.67,7.25,5.08,1.00,0.00,0.00,1.00,0.50,1.83,0.00,0.00,Matches
298,Brent Kallman\Brent-Kallman,us USA,DF,Minnesota,29,1990,3.0,1.33,0.33,0.67,0.67,0.00,0.33,0.33,100.0,0.00,8.33,3.67,44.0,4.67,3.67,0.00,1.67,1.00,0.00,0.67,0.67,2.00,5.33,0.00,Matches
299,Kei Kamara\Kei-Kamara,sl SLE,FW,Minnesota,35,1984,5.0,0.20,0.20,0.00,0.00,0.20,0.00,0.20,0.0,0.20,12.6,4.20,33.3,0.20,5.60,6.80,0.80,0.40,0.00,0.40,0.00,0.20,2.00,0.00,Matches
300,Kei Kamara\Kei-Kamara,sl SLE,FW,Colorado,35,1984,5.8,0.17,0.00,0.00,0.17,0.00,0.00,0.34,0.0,0.34,9.14,2.59,28.3,0.86,3.79,4.48,1.03,0.34,0.00,0.69,0.00,0.17,1.21,0.00,Matches
301,Ola Kamara\Ola-Kamara,no NOR,FW,D.C. United,30,1989,14.7,0.68,0.34,0.07,0.48,0.14,0.14,0.82,16.7,0.68,17.1,4.83,28.2,1.90,8.37,6.87,0.75,0.07,0.00,0.68,0.14,0.82,0.68,0.00,Matches
302,Johan Kappelhof\Johan-Kappelhof,nl NED,DF,Chicago,29,1990,2.2,4.55,3.18,3.18,0.91,0.45,0.45,1.82,25.0,1.36,15.9,5.91,37.1,9.55,5.00,1.36,2.27,0.91,0.00,1.36,0.91,5.45,5.45,0.00,Matches
303,Guram Kashia\Guram-Kashia,ge GEO,DF,San Jose,32,1987,5.4,3.33,2.59,2.22,0.93,0.19,1.67,3.70,45.0,2.04,15.9,6.67,41.9,11.1,4.63,0.19,2.96,1.48,0.00,1.48,0.56,3.89,3.70,0.19,Matches
304,Aleksandar Katai\Aleksandar-Katai,rs SRB,MFFW,LA Galaxy,28,1991,1.3,4.62,3.85,1.54,0.77,2.31,2.31,4.62,50.0,2.31,19.2,5.38,28.0,6.15,5.38,7.69,1.54,1.54,0.00,0.00,0.77,5.38,0.77,0.00,Matches
305,Mark-Anthony Kaye\Mark-Anthony-Kaye,ca CAN,MF,Los Angeles FC,25,1994,12.1,2.15,1.57,0.91,0.91,0.33,0.66,2.64,25.0,1.98,18.0,6.78,37.6,4.46,10.2,3.31,2.23,0.50,0.00,1.74,0.33,2.48,1.07,0.00,Matches
306,Aboubacar Keita\Aboubacar-Keita,us USA,DF,Columbus,19,2000,10.5,1.71,1.14,0.95,0.67,0.10,0.19,0.29,66.7,0.10,7.52,3.24,43.0,4.67,2.76,0.10,1.81,1.43,0.00,0.38,0.10,1.81,3.71,0.10,Matches
307,Jeremy Kelly\Jeremy-Kelly,us USA,DF,Colorado,22,1997,2.8,1.07,0.71,0.36,0.36,0.36,0.36,2.14,16.7,1.79,11.4,3.57,31.3,5.36,3.57,2.50,2.86,0.36,0.00,2.50,0.36,1.43,2.14,0.36,Matches
308,Henry Kessler\Henry-Kessler,us USA,DF,New England,21,1998,20.3,1.72,1.33,1.18,0.49,0.05,0.39,0.59,66.7,0.20,10.8,4.78,44.3,7.00,3.50,0.30,1.97,0.34,0.00,1.63,0.34,2.07,6.11,0.00,Matches
309,Jasser Khemiri\Jasser-Khemiri,tn TUN,DF,Vancouver,22,1997,4.3,0.47,0.23,0.47,0.00,0.00,0.00,0.47,0.0,0.47,3.95,0.47,11.8,3.49,0.47,0.00,2.09,0.93,0.00,1.16,0.70,1.16,6.74,0.00,Matches
310,Jerome Kiesewetter\Jerome-Kiesewetter,us USA,FW,Miami,26,1993,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,26.7,0.00,0.0,0.00,16.7,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
311,Gadi Kinda\Gadi-Kinda,il ISR,MFFW,Sporting KC,25,1994,15.4,1.82,1.36,0.52,0.78,0.52,0.52,2.14,24.2,1.62,22.5,7.40,32.9,3.44,11.1,7.99,1.56,0.06,0.00,1.49,0.39,2.21,0.19,0.00,Matches
312,Perry Kitchen\Perry-Kitchen,us USA,MF,LA Galaxy,27,1992,19.1,3.04,2.15,1.88,1.10,0.05,0.89,1.88,47.2,0.99,19.5,6.02,30.8,8.22,9.90,1.41,1.57,0.37,0.00,1.20,0.63,3.66,1.94,0.00,Matches
313,Mustafa Kizza\Mustafa-Kizza,ug UGA,DF,Montreal,20,1999,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,5.00,0.00,0.0,5.00,0.00,0.00,10.0,0.00,0.00,10.0,5.00,5.00,0.00,0.00,Matches
314,Jonathan Klinsmann\Jonathan-Klinsmann,us USA,GK,LA Galaxy,22,1997,4.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.25,0.00,0.0,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
315,Sacha Kljestan\Sacha-Kljestan,us USA,MF,LA Galaxy,34,1985,8.6,2.09,1.74,0.81,0.81,0.47,0.47,1.74,26.7,1.28,18.6,5.47,29.4,5.23,10.0,3.37,2.33,0.23,0.12,2.09,0.81,2.91,0.81,0.00,Matches
316,Brad Knighton\Brad-Knighton,us USA,GK,New England,34,1985,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
317,Kai Koreniuk\Kai-Koreniuk,nl NED,MFFW,LA Galaxy,21,1998,0.2,5.00,0.00,0.00,5.00,0.00,0.00,0.00,,0.00,20.0,5.00,25.0,0.00,15.0,5.00,5.00,0.00,0.00,5.00,0.00,5.00,0.00,0.00,Matches
318,Franko Kovačević\Franko-Kovacevic,hr CRO,FW,FC Cincinnati,20,1999,1.0,1.00,1.00,0.00,1.00,0.00,1.00,1.00,100.0,0.00,5.00,4.00,80.0,0.00,3.00,2.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,Matches
319,Damir Kreilach\Damir-Kreilach,hr CRO,MFFW,Real Salt Lake,30,1989,19.6,1.22,0.61,0.20,0.77,0.26,0.56,1.68,33.3,1.12,12.1,3.62,30.0,1.89,5.71,4.49,0.97,0.10,0.00,0.87,0.10,1.33,1.28,0.00,Matches
320,Bojan Krkić\Bojan-Krkic,es ESP,FWMF,Montreal,29,1990,12.8,0.70,0.39,0.23,0.23,0.23,0.16,0.70,22.2,0.55,7.73,1.95,25.3,1.64,3.36,2.73,1.02,0.00,0.00,1.02,0.47,1.17,0.08,0.00,Matches
321,Kenneth Kronholm\Kenneth-Kronholm,de GER,GK,Chicago,34,1985,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.0,0.20,0.20,0.00,0.0,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
322,Yuya Kubo\Yuya-Kubo,jp JPN,MFFW,FC Cincinnati,26,1993,14.2,2.25,1.41,0.49,1.41,0.35,0.85,2.61,32.4,1.76,19.7,5.42,27.5,5.70,10.3,3.73,1.13,0.14,0.00,0.99,0.56,2.82,0.28,0.00,Matches
323,Matt LaGrassa\Matt-LaGrassa,us USA,MF,Nashville,27,1993,4.2,2.38,2.14,0.95,1.19,0.24,0.71,2.38,30.0,1.67,19.3,5.00,25.9,6.19,10.2,2.86,2.38,0.24,0.00,2.14,1.19,3.57,1.43,0.24,Matches
324,Foster Langsdorf\Foster-Langsdorf,us USA,FW,Minnesota,24,1995,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,20.0,20.0,100.0,0.00,0.00,20.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
325,Lassi Lappalainen\Lassi-Lappalainen,fi FIN,FWDF,Montreal,21,1998,7.6,1.45,0.66,0.66,0.39,0.39,0.79,2.24,35.3,1.45,17.5,3.82,21.8,3.68,7.63,6.18,1.45,0.00,0.00,1.45,0.39,1.84,0.53,0.00,Matches
326,Jeff Larentowicz\Jeff-Larentowicz,us USA,MF,Atlanta,36,1983,12.4,1.77,1.05,0.73,1.05,0.00,0.56,1.13,50.0,0.56,15.7,4.84,30.8,5.24,9.11,1.37,1.45,0.73,0.00,0.73,0.65,2.42,1.29,0.00,Matches
327,Jesús David Murillo Largacha\Jesus-David-Murillo-Largacha,co COL,DF,Los Angeles FC,25,1994,4.5,1.33,0.89,0.89,0.22,0.22,0.67,2.44,27.3,1.78,11.1,2.89,26.0,6.22,4.22,0.67,2.00,0.67,0.00,1.33,0.44,1.78,4.44,0.00,Matches
328,Richie Laryea\Richie-Laryea,ca CAN,DF,Toronto FC,25,1995,15.5,2.06,1.16,1.48,0.45,0.13,0.65,1.29,50.0,0.65,11.5,3.68,31.8,6.19,3.68,1.68,1.42,0.13,0.00,1.29,0.19,2.26,1.74,0.06,Matches
329,Ariel Lassiter\Ariel-Lassiter,cr CRC,FWMF,Houston,25,1994,10.5,0.48,0.19,0.10,0.10,0.29,0.19,0.67,28.6,0.48,9.62,1.90,19.8,2.57,3.05,4.00,0.86,0.10,0.00,0.76,0.38,0.86,0.86,0.00,Matches
330,Randall Leal\Randall-Leal,cr CRC,MFFW,Nashville,23,1997,17.8,1.85,1.35,0.79,0.67,0.39,0.34,1.29,26.1,0.96,16.8,4.49,26.8,4.21,7.19,5.39,1.07,0.06,0.00,1.01,0.96,2.81,0.45,0.00,Matches
331,Kelvin Leerdam\Kelvin-Leerdam,nl NED,DF,Seattle,29,1990,17.1,0.99,0.58,0.53,0.41,0.06,0.23,0.76,30.8,0.53,8.83,2.46,27.8,3.22,3.33,2.28,1.23,0.47,0.00,0.76,0.53,1.52,2.34,0.00,Matches
332,Niccolo Lemoine\Niccolo-Lemoine,us USA,MFFW,Houston,19,2000,1.9,2.11,1.58,1.58,0.53,0.00,0.00,0.53,0.0,0.53,22.6,4.21,18.6,8.42,5.79,8.42,2.11,0.00,0.00,2.11,0.00,2.11,0.00,0.00,Matches
333,Brooks Lennon\Brooks-Lennon,us USA,DFFW,Atlanta,22,1997,19.5,1.79,1.08,0.92,0.56,0.31,0.46,1.85,25.0,1.38,16.1,4.00,24.8,5.74,6.92,3.44,1.49,0.26,0.00,1.23,0.62,2.41,2.10,0.00,Matches
334,Jonathan Lewis\Jonathan-Lewis,us USA,FWMF,Colorado,22,1997,7.9,1.14,0.76,0.13,0.63,0.38,0.25,1.14,22.2,0.89,12.3,3.54,28.9,2.03,4.56,5.70,1.14,0.13,0.00,1.01,0.51,1.65,0.76,0.00,Matches
335,Danny Leyva\Danny-Leyva,us USA,MF,Seattle,16,2003,0.6,0.00,0.00,0.00,0.00,0.00,0.00,1.67,0.0,1.67,26.7,8.33,31.3,8.33,16.7,1.67,0.00,0.00,0.00,0.00,0.00,0.00,1.67,0.00,Matches
336,Nick Lima\Nick-Lima,us USA,DF,San Jose,25,1994,17.0,0.94,0.53,0.47,0.18,0.29,0.29,1.35,21.7,1.06,11.4,3.41,29.9,5.41,4.47,1.53,2.29,0.41,0.00,1.88,1.06,2.00,2.47,0.00,Matches
337,Jaylin Lindsey\Jaylin-Lindsey,us USA,DF,Sporting KC,19,2000,11.8,1.95,1.10,1.10,0.76,0.08,0.93,1.19,78.6,0.25,9.75,2.71,27.8,4.41,3.64,1.69,1.69,0.17,0.00,1.53,0.59,2.54,3.31,0.08,Matches
338,Sebastian Lletget\Sebastian-Lletget,us USA,MFFW,LA Galaxy,27,1992,18.7,1.39,1.07,0.43,0.64,0.32,0.32,1.07,30.0,0.75,17.8,4.55,25.5,3.69,8.18,5.94,1.98,0.21,0.00,1.76,0.43,1.82,0.86,0.00,Matches
339,Jürgen Locadia\Jurgen-Locadia,nl NED,FW,FC Cincinnati,26,1993,15.2,0.79,0.59,0.33,0.33,0.13,0.07,0.53,12.5,0.46,10.3,3.88,37.8,0.92,4.80,4.54,0.72,0.00,0.00,0.72,0.13,0.92,0.33,0.00,Matches
340,Robin Lod\Robin-Lod,fi FIN,FWMF,Minnesota,26,1993,17.6,2.05,1.02,0.74,0.97,0.34,0.45,1.82,25.0,1.36,16.5,4.43,26.9,4.38,7.27,4.83,1.19,0.23,0.00,0.97,0.51,2.56,0.68,0.00,Matches
341,Nicolás Lodeiro\Nicolas-Lodeiro,uy URU,MF,Seattle,30,1989,19.8,1.21,0.96,0.25,0.61,0.35,0.35,2.07,17.1,1.72,17.8,4.39,24.7,2.58,9.70,5.51,0.91,0.05,0.00,0.86,0.45,1.67,0.25,0.00,Matches
342,David Loera\David-Loera,us USA,MF,Orlando City,21,1998,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,35.0,5.00,14.3,15.0,15.0,5.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,Matches
343,Aaron Long\Aaron-Long,us USA,DF,NY Red Bulls,27,1992,14.8,1.15,0.74,0.68,0.47,0.00,0.34,0.95,35.7,0.61,9.73,3.31,34.0,5.34,4.19,0.20,1.69,0.88,0.00,0.81,0.41,1.55,5.47,0.00,Matches
344,Marcos López\Marcos-Lopez,pe PER,DF,San Jose,20,1999,11.0,2.00,1.18,0.91,0.82,0.27,0.45,1.36,33.3,0.91,15.2,4.45,29.3,6.91,6.27,2.00,1.64,0.91,0.09,0.73,0.64,2.64,2.36,0.00,Matches
345,Marvin Loría\Marvin-Loria,cr CRC,FWMF,Portland,22,1997,7.9,1.27,0.89,0.63,0.63,0.00,0.63,2.28,27.8,1.65,13.2,2.78,21.2,3.54,5.82,3.80,1.52,0.00,0.00,1.52,1.90,3.16,0.25,0.00,Matches
346,Daniel Lovitz\Daniel-Lovitz,us USA,DF,Nashville,28,1991,21.0,2.19,1.10,1.24,0.52,0.43,0.62,1.52,40.6,0.90,12.6,3.05,24.2,5.67,5.52,1.38,1.95,0.43,0.00,1.52,0.62,2.81,3.14,0.00,Matches
347,Jorge Luis Corrales\Jorge-Luis-Corrales,cu CUB,DF,Montreal,28,1991,11.9,1.26,0.67,0.59,0.50,0.17,0.67,1.93,34.8,1.26,9.16,2.86,31.2,3.19,4.20,1.76,2.69,0.17,0.00,2.52,0.59,1.85,2.44,0.00,Matches
348,Everton Luiz\Everton-Luiz,br BRA,MF,Real Salt Lake,31,1988,10.2,2.35,1.18,0.78,1.37,0.20,0.69,2.16,31.8,1.47,14.3,4.61,32.2,4.02,8.04,2.25,0.88,0.20,0.00,0.69,0.49,2.84,1.76,0.00,Matches
349,Adam Lundqvist\Adam-Lundqvist,se SWE,DF,Houston,25,1994,20.2,3.02,1.68,2.08,0.64,0.30,0.84,2.08,40.5,1.24,14.3,4.41,30.8,7.77,4.65,1.88,1.88,0.10,0.00,1.78,0.79,3.81,3.07,0.00,Matches
350,Larrys Mabiala\Larrys-Mabiala,cd COD,DF,Portland,32,1987,14.6,1.44,0.96,1.10,0.34,0.00,0.41,1.10,37.5,0.68,7.60,1.85,24.3,5.55,1.71,0.34,1.58,0.75,0.00,0.82,0.82,2.26,6.64,0.14,Matches
351,Emanuel Maciel\Emanuel-Maciel,ar ARG,MF,Montreal,22,1997,8.6,1.40,1.28,0.58,0.81,0.00,0.35,1.28,27.3,0.93,10.6,3.60,34.1,3.95,5.47,1.16,2.56,0.00,0.00,2.56,0.58,1.98,1.51,0.00,Matches
352,Gary Mackay-Steven\Gary-Mackay-Steven,sco SCO,FWMF,NYCFC,29,1990,10.6,1.89,0.85,0.85,0.38,0.66,0.38,1.51,25.0,1.13,16.8,5.19,30.9,4.25,7.26,5.28,2.17,0.00,0.00,2.17,0.66,2.55,0.09,0.00,Matches
353,Zac MacMath\Zac-MacMath,us USA,GK,Real Salt Lake,28,1991,6.0,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.0,0.17,0.50,0.33,66.7,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
354,Jack Maher\Jack-Maher,us USA,DF,Nashville,20,1999,1.4,1.43,0.71,1.43,0.00,0.00,0.71,1.43,50.0,0.71,7.14,2.14,30.0,5.71,1.43,0.00,2.14,1.43,0.00,0.71,0.00,1.43,3.57,0.00,Matches
355,Christian Makoun\Christian-Makoun,ve VEN,DF,Miami,19,2000,2.1,0.48,0.00,0.48,0.00,0.00,0.00,0.00,,0.00,11.9,2.38,20.0,7.62,3.81,0.48,1.43,0.00,0.00,1.43,1.90,2.38,7.14,0.00,Matches
356,Michael Mancienne\Michael-Mancienne,eng ENG,DF,New England,32,1988,3.5,0.86,0.00,0.57,0.29,0.00,0.00,0.29,0.0,0.29,8.00,2.29,28.6,4.29,3.71,0.00,2.00,1.14,0.00,0.86,2.00,2.86,5.71,0.57,Matches
357,Kekuta Manneh\Kekuta-Manneh,us USA,MF,FC Cincinnati,25,1994,0.7,1.43,1.43,1.43,0.00,0.00,1.43,1.43,100.0,0.00,8.57,2.86,33.3,4.29,2.86,1.43,1.43,0.00,0.00,1.43,0.00,1.43,0.00,0.00,Matches
358,Kekuta Manneh\Kekuta-Manneh,us USA,FWMF,New England,25,1994,2.0,1.00,1.00,0.50,0.00,0.50,0.00,0.50,0.0,0.50,10.0,2.50,25.0,1.50,3.50,5.00,2.00,0.00,0.00,2.00,0.00,1.00,0.50,0.00,Matches
359,Mauro Manotas\Mauro-Manotas,co COL,FW,Houston,24,1995,14.8,0.41,0.14,0.14,0.20,0.07,0.14,0.81,16.7,0.68,10.3,3.31,32.0,0.47,2.16,7.70,0.34,0.14,0.00,0.20,0.00,0.41,1.55,0.00,Matches
360,J.T. Marcinkowski\JT-Marcinkowski,us USA,GK,San Jose,22,1997,11.0,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.0,0.18,0.55,0.27,50.0,0.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18,Matches
361,Marko Marić\Marko-Maric,hr CRO,GK,Houston,24,1996,23.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.04,Matches
362,Paul Marie\Paul-Marie,fr FRA,DF,San Jose,24,1995,4.0,2.75,2.00,1.25,1.00,0.50,1.00,3.00,33.3,2.00,18.8,4.75,25.3,7.00,8.75,3.00,1.75,0.75,0.00,1.00,0.75,3.50,0.75,0.00,Matches
363,Jahkeele Marshall-Rutty\Jahkeele-Marshall-Rutty,ca CAN,FW,Toronto FC,15,2004,0.2,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.0,5.00,10.0,0.00,0.0,0.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
364,Douglas Martinez\Douglas-Martinez,hn HON,FW,Real Salt Lake,22,1997,9.3,1.51,1.08,0.22,0.86,0.43,0.32,1.18,27.3,0.86,16.1,5.48,34.0,0.54,6.77,8.82,0.86,0.11,0.00,0.75,0.11,1.61,0.43,0.00,Matches
365,Josef Martínez\Josef-Martinez,ve VEN,FW,Atlanta,26,1993,0.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,5.00,0.00,0.0,0.00,2.50,2.50,1.25,1.25,0.00,0.00,0.00,0.00,0.00,0.00,Matches
366,Tomás Martínez\Tomas-Martinez,ar ARG,MFFW,Houston,24,1995,3.9,1.28,1.03,0.51,0.00,0.77,0.77,4.87,15.8,4.10,22.3,5.38,24.1,4.62,12.6,5.13,1.79,0.00,0.00,1.79,0.26,1.54,0.51,0.00,Matches
367,Luís Martins\Luis-Martins,pt POR,DF,Sporting KC,27,1992,8.6,1.86,0.81,1.16,0.47,0.23,0.93,1.98,47.1,1.05,12.2,4.07,33.3,4.53,5.00,2.67,1.40,0.00,0.00,1.40,0.70,2.56,1.63,0.00,Matches
368,Rónald Matarrita\Ronald-Matarrita,cr CRC,DFFW,NYCFC,25,1994,18.3,3.44,1.86,1.53,1.31,0.60,1.37,2.84,48.1,1.48,16.8,5.68,33.8,6.99,6.07,3.77,2.40,0.22,0.00,2.19,1.26,4.70,2.46,0.00,Matches
369,Blaise Matuidi\Blaise-Matuidi,fr FRA,MF,Miami,32,1987,14.1,1.99,1.42,0.50,1.28,0.21,0.35,1.56,22.7,1.21,19.5,5.67,29.1,5.11,10.8,3.62,1.42,0.28,0.07,1.13,0.57,2.55,0.78,0.00,Matches
370,Jimmy Maurer\Jimmy-Maurer,us USA,GK,FC Dallas,31,1988,15.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.13,0.00,0.0,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,Matches
371,Chris Mavinga\Chris-Mavinga,cd COD,DF,Toronto FC,28,1991,16.8,1.73,1.25,1.25,0.42,0.06,0.60,1.01,58.8,0.42,9.29,3.99,42.9,5.60,3.51,0.18,1.25,0.65,0.06,0.60,0.89,2.62,4.88,0.12,Matches
372,Olivier Mbaizo\Olivier-Mbaizo,cm CMR,DF,Philadelphia,22,1997,11.7,2.65,1.79,1.54,0.68,0.43,0.60,1.62,36.8,1.03,14.6,3.76,25.7,6.41,5.56,2.65,1.03,0.34,0.00,0.68,1.45,4.10,1.88,0.00,Matches
373,Thomas McCabe\Thomas-McCabe,us USA,MF,FC Cincinnati,21,1998,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,10.0,0.00,0.0,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
374,John McCarthy\John-McCarthy,us USA,GK,Miami,27,1992,8.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
375,Dax McCarty\Dax-McCarty,us USA,MF,Nashville,32,1987,18.6,2.63,1.88,1.18,1.34,0.11,0.91,2.42,37.8,1.51,17.8,6.08,34.0,7.58,8.71,1.56,1.56,0.22,0.00,1.34,0.54,3.17,1.83,0.00,Matches
376,Mark McKenzie\Mark-McKenzie,us USA,DF,Philadelphia,20,1999,22.0,2.05,1.41,1.41,0.64,0.00,0.50,1.27,39.3,0.77,10.6,3.50,32.9,6.68,3.59,0.36,1.59,0.86,0.00,0.73,0.82,2.86,5.18,0.09,Matches
377,Jimmy McLaughlin\Jimmy-McLaughlin,us USA,DF,FC Cincinnati,26,1993,0.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Matches
378,Thomas McNamara\Thomas-McNamara,us USA,MF,New England,28,1991,9.5,2.21,1.47,0.74,1.05,0.42,0.42,1.79,23.5,1.37,20.7,6.32,30.5,4.32,12.5,3.89,1.89,0.11,0.00,1.79,0.21,2.42,1.16,0.00,Matches
379,Thomas McNamara\Thomas-McNamara,us USA,FW,Houston,28,1991,2.0,0.50,0.50,0.50,0.00,0.00,0.00,1.50,0.0,1.50,20.0,5.50,27.5,4.50,10.0,5.50,1.00,0.50,0.00,0.50,0.00,0.50,1.50,0.00,Matches
380,Ryan Meara\Ryan-Meara,us USA,GK,NY Red Bulls,29,1990,12.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
381,Jesús Medina\Jesus-Medina,py PAR,MFFW,NYCFC,22,1997,16.5,1.88,1.27,0.42,0.79,0.67,0.48,2.00,24.2,1.52,20.3,6.30,31.0,3.64,8.12,8.55,1.03,0.06,0.00,0.97,0.48,2.36,0.42,0.00,Matches
382,Álvaro Medrán\Alvaro-Medran,es ESP,MF,Chicago,25,1994,22.1,1.54,1.13,0.68,0.68,0.18,0.68,1.63,41.7,0.95,12.5,4.07,32.6,3.44,6.88,2.17,1.63,0.36,0.05,1.27,0.72,2.26,0.63,0.00,Matches
383,Jimmy Medranda\Jimmy-Medranda,co COL,FW,Nashville,25,1994,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,10.0,0.00,0.0,10.0,0.00,0.00,10.0,0.00,0.00,10.0,0.00,0.00,10.0,0.00,Matches
384,Jimmy Medranda\Jimmy-Medranda,co COL,DFMF,Seattle,25,1994,0.2,15.0,5.00,5.00,5.00,5.00,5.00,5.00,100.0,0.00,30.0,5.00,16.7,15.0,10.0,5.00,0.00,0.00,0.00,0.00,0.00,15.0,10.0,0.00,Matches
385,Haris Medunjanin\Haris-Medunjanin,ba BIH,MF,FC Cincinnati,34,1985,19.2,1.41,1.09,0.78,0.42,0.21,0.83,2.03,41.0,1.20,11.0,3.75,34.1,4.84,5.47,0.68,1.15,0.21,0.00,0.94,0.36,1.77,0.83,0.05,Matches
386,Phelipe Megiolaro\Phelipe-Megiolaro,br BRA,GK,FC Dallas,20,1999,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,1.00,0.00,0.0,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,Matches
387,Tim Melia\Tim-Melia,us USA,GK,Sporting KC,33,1986,19.8,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.0,0.05,0.20,0.00,0.0,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,Matches
388,Jhegson Méndez\Jhegson-Mendez,ec ECU,MF,Orlando City,22,1997,12.1,4.05,2.89,2.31,1.57,0.17,1.40,4.13,34.0,2.73,20.4,7.36,36.0,8.93,9.17,2.31,1.82,0.41,0.00,1.40,0.50,4.55,1.57,0.00,Matches
389,Jonathan Mensah\Jonathan-Mensah,gh GHA,DF,Columbus,29,1990,23.0,0.57,0.43,0.39,0.17,0.00,0.22,0.65,33.3,0.43,4.30,1.39,32.3,2.87,1.35,0.09,2.04,1.30,0.00,0.74,0.48,1.04,6.48,0.04,Matches
390,Justin Meram\Justin-Meram,iq IRQ,FWMF,Real Salt Lake,31,1988,12.7,1.73,1.02,0.71,0.47,0.55,0.63,3.15,20.0,2.52,16.8,4.17,24.9,4.72,6.93,5.12,2.20,0.00,0.00,2.20,0.24,1.97,0.55,0.00,Matches
391,Bryan Meredith\Bryan-Meredith,us USA,GK,Vancouver,30,1989,3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
392,Romain Métanire\Romain-Metanire,mg MAD,DF,Minnesota,29,1990,19.8,2.47,1.46,1.26,0.91,0.30,0.96,1.82,52.8,0.86,12.6,4.60,36.5,6.41,4.19,1.97,2.02,0.20,0.00,1.82,0.56,3.03,2.12,0.00,Matches
393,Patrick Metcalfe\Patrick-Metcalfe,ca CAN,MF,Vancouver,21,1998,2.3,1.30,0.00,0.43,0.87,0.00,0.00,3.04,0.0,3.04,30.4,3.91,12.9,17.0,11.7,1.74,1.74,0.00,0.00,1.74,0.87,2.17,1.74,0.00,Matches
