Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Matches
591,Dayne St. Clair\Dayne-St-Clair,ca CAN,GK,Minnesota,22,1997,13.0,16.0,29.7,53.9,554.7,373.2,2.15,2.15,100.0,5.69,5.85,97.4,8.15,21.6,37.7,0.00,0.00,0.00,0.00,0.46,0.00,0.00,0.00,Matches
592,Caleb Stanko\Caleb-Stanko,us USA,MF,FC Cincinnati,26,1993,5.2,36.3,41.7,87.1,737.9,137.7,11.9,13.7,87.3,16.9,18.3,92.6,6.73,8.65,77.8,0.00,0.00,0.00,0.38,3.08,0.00,0.00,1.92,Matches
593,Daniel Steres\Daniel-Steres,us USA,DF,LA Galaxy,29,1990,20.0,33.4,39.8,83.9,790.2,337.9,8.00,8.60,93.0,17.3,19.2,89.8,7.85,11.2,70.4,0.00,0.01,-0.01,0.10,2.45,0.15,0.00,2.40,Matches
594,Luka Stojanović\Luka-Stojanovic,rs SRB,MF,Chicago,26,1994,0.7,22.9,25.7,88.9,357.1,51.4,11.4,11.4,100.0,8.57,10.0,85.7,1.43,1.43,100.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
595,Jared Stroud\Jared-Stroud,us USA,FWMF,NY Red Bulls,23,1996,10.3,24.8,39.3,63.0,381.7,136.5,13.3,17.9,74.5,7.96,11.7,68.3,1.94,5.63,34.5,0.19,0.35,-0.16,2.33,2.33,1.75,0.68,3.01,Matches
596,Aljaž Struna\Aljaz-Struna,si SVN,DF,Houston,29,1990,15.9,45.5,51.6,88.3,1032.1,364.2,10.5,11.6,90.8,25.5,27.4,93.3,9.31,12.1,77.1,0.00,0.00,0.00,0.00,2.08,0.00,0.00,2.64,Matches
597,Gustav Svensson\Gustav-Svensson,se SWE,MF,Seattle,32,1987,10.6,53.9,60.0,89.8,1169.4,380.3,19.0,20.8,91.4,23.4,25.4,92.2,11.2,13.1,85.6,0.00,0.04,-0.04,0.28,7.26,0.28,0.09,4.91,Matches
598,Ben Sweat\Ben-Sweat,us USA,DF,Miami,28,1991,18.5,39.2,49.4,79.4,693.1,293.4,19.1,21.3,89.8,15.9,19.5,81.7,3.62,7.03,51.5,0.11,0.06,0.05,0.54,2.49,1.08,0.43,3.89,Matches
599,Ballou Tabla\Ballou-Tabla,ca CAN,FW,Montreal,20,1999,1.1,21.8,28.2,77.4,320.0,103.6,10.9,13.6,80.0,10.0,12.7,78.6,0.00,0.00,,0.00,0.00,0.00,0.00,1.82,1.82,0.00,6.36,Matches
600,Saphir Taïder\Saphir-Taider,dz ALG,MF,Montreal,27,1992,10.6,52.0,62.3,83.5,1071.7,273.2,19.9,22.4,89.0,21.7,24.1,90.2,9.72,13.6,71.5,0.47,0.25,0.22,2.36,5.94,2.55,0.38,6.60,Matches
601,Ismael Tajouri-Shradi\Ismael-Tajouri-Shradi,ly LBY,FWMF,NYCFC,25,1994,7.5,33.2,40.5,81.9,569.1,165.1,18.3,20.3,90.1,10.7,12.1,87.9,3.73,5.60,66.7,0.13,0.11,0.03,1.73,2.53,2.00,0.27,4.13,Matches
602,Andrew Tarbell\Andrew-Tarbell,us USA,GK,Columbus,26,1993,6.2,20.2,31.1,64.8,646.3,377.9,2.74,2.74,100.0,9.03,9.19,98.2,8.39,19.2,43.7,0.00,0.00,0.00,0.00,0.65,0.00,0.00,0.00,Matches
603,Amro Tarek\Amro-Tarek,eg EGY,DF,NY Red Bulls,27,1992,10.4,28.1,36.1,77.9,597.2,234.6,7.50,8.56,87.6,14.7,16.6,88.4,5.38,10.0,53.8,0.00,0.02,-0.02,0.19,1.92,0.19,0.10,1.83,Matches
604,Russell Teibert\Russell-Teibert,ca CAN,MF,Vancouver,27,1992,17.6,36.3,41.4,87.5,663.2,165.1,16.0,16.9,94.6,16.2,17.7,91.3,3.92,6.08,64.5,0.00,0.02,-0.02,0.63,2.10,0.57,0.23,2.16,Matches
605,Carlos Terán\Carlos-Teran,co COL,MFDF,Chicago,19,2000,0.2,45.0,65.0,69.2,695.0,495.0,20.0,20.0,100.0,5.00,20.0,25.0,10.0,15.0,66.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
606,Tanner Tessmann\Tanner-Tessmann,us USA,MF,FC Dallas,18,2001,11.2,41.7,49.4,84.4,879.4,198.0,15.2,16.3,93.4,18.2,20.9,87.2,7.50,10.5,71.2,0.09,0.06,0.03,0.80,4.11,0.54,0.09,2.59,Matches
607,Samuel Tetteh\Samuel-Tetteh,gh GHA,FWMF,NY Red Bulls,23,1996,3.7,20.3,25.7,78.9,301.1,55.7,10.0,12.4,80.4,7.57,8.65,87.5,1.62,2.43,66.7,0.00,0.00,0.00,0.00,0.27,1.08,0.00,1.35,Matches
608,Tommy Thompson\Tommy-Thompson,us USA,DFMF,San Jose,24,1995,12.5,48.6,55.0,88.4,836.4,243.2,23.4,25.2,92.7,21.0,23.2,90.7,3.44,4.32,79.6,0.16,0.07,0.09,0.72,3.28,0.56,0.00,2.80,Matches
609,Anton Tinnerholm\Anton-Tinnerholm,se SWE,DF,NYCFC,28,1991,22.2,48.7,62.9,77.5,880.0,356.2,22.1,25.5,86.6,21.1,26.0,81.1,4.91,8.06,60.9,0.18,0.18,-0.00,1.76,3.06,2.34,0.50,7.16,Matches
610,Donny Toia\Donny-Toia,us USA,DF,Real Salt Lake,27,1992,18.6,43.0,56.6,76.0,862.0,381.2,16.5,18.8,87.4,19.5,23.5,82.9,6.34,12.3,51.5,0.00,0.02,-0.02,0.48,3.98,0.70,0.22,3.49,Matches
611,Nouhou Tolo\Nouhou-Tolo,cm CMR,DF,Seattle,22,1997,15.6,46.6,55.0,84.7,764.9,222.1,24.4,26.3,92.7,17.6,20.7,85.1,3.91,5.58,70.1,0.06,0.08,-0.02,0.45,2.82,0.83,0.58,3.01,Matches
612,Christian Torres\Christian-Torres,us USA,FW,Los Angeles FC,15,2004,2.4,22.5,30.8,73.0,339.6,128.3,12.9,15.4,83.8,9.17,12.1,75.9,0.42,2.08,20.0,0.00,0.08,-0.08,1.25,0.83,2.50,0.83,4.17,Matches
613,Erick Torres\Erick-Torres,mx MEX,FW,Atlanta,27,1993,5.5,11.1,16.9,65.6,192.9,29.6,6.00,7.82,76.7,3.82,6.00,63.6,1.27,1.45,87.5,0.00,0.00,0.00,0.00,0.91,0.18,0.00,1.09,Matches
614,Román Torres\Roman-Torres,pa PAN,DFFW,Seattle,33,1986,0.3,90.0,113.3,79.4,1970.0,820.0,16.7,30.0,55.6,60.0,63.3,94.7,13.3,20.0,66.7,0.00,0.00,0.00,0.00,10.0,0.00,0.00,6.67,Matches
615,Román Torres\Roman-Torres,pa PAN,DF,Miami,33,1986,3.6,23.3,31.9,73.0,576.1,244.2,5.28,6.67,79.2,11.7,15.0,77.8,6.11,9.44,64.7,0.00,0.08,-0.08,0.56,1.39,0.00,0.00,0.83,Matches
616,Mason Toye\Mason-Toye,us USA,FW,Minnesota,21,1998,4.9,14.7,18.8,78.3,231.0,21.6,8.98,10.6,84.6,3.67,5.10,72.0,1.43,1.43,100.0,0.00,0.04,-0.04,1.22,0.00,0.20,0.00,1.02,Matches
617,Mason Toye\Mason-Toye,us USA,FWMF,Montreal,21,1998,1.7,15.3,20.6,74.3,264.7,28.2,8.24,10.0,82.4,5.88,7.65,76.9,1.18,1.76,66.7,0.59,0.29,0.29,1.18,0.00,0.00,0.00,0.00,Matches
618,Diedie Traoré\Diedie-Traore,fr FRA,DF,LA Galaxy,21,1999,1.0,54.0,74.0,73.0,847.0,300.0,30.0,37.0,81.1,20.0,27.0,74.1,3.00,7.00,42.9,0.00,0.10,-0.10,1.00,4.00,1.00,0.00,5.00,Matches
619,Mohamed Traore\Mohamed-Traore,sn SEN,DF,Los Angeles FC,17,2002,0.5,48.0,68.0,70.6,1124.0,410.0,8.00,10.0,80.0,34.0,36.0,94.4,6.00,20.0,30.0,0.00,0.00,0.00,0.00,4.00,0.00,0.00,4.00,Matches
620,Wil Trapp\Wil-Trapp,us USA,MF,Miami,27,1993,15.1,46.0,53.6,85.9,958.8,288.1,16.2,17.8,90.7,21.4,24.3,88.0,7.95,10.1,78.4,0.00,0.02,-0.02,0.26,5.70,0.60,0.00,5.63,Matches
621,Auston Trusty\Auston-Trusty,us USA,DF,Colorado,21,1998,5.9,51.0,58.1,87.8,1182.4,406.9,12.0,12.7,94.7,28.0,30.8,90.7,10.7,13.6,78.8,0.17,0.12,0.05,0.34,6.27,0.17,0.00,4.07,Matches
622,Bill Tuiloma\Bill-Tuiloma,nz NZL,DF,Portland,24,1995,9.2,37.5,46.1,81.4,948.7,273.6,7.28,8.26,88.2,18.2,20.3,89.3,11.5,16.6,69.3,0.11,0.02,0.09,0.43,3.15,0.11,0.00,2.61,Matches
623,Cole Turner\Cole-Turner,us USA,MF,Philadelphia,18,2001,0.0,5,5,100.0,120,18,0,0,,4,4,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,1,Matches
624,Matt Turner\Matt-Turner,us USA,GK,New England,25,1994,22.0,22.5,32.0,70.6,730.1,466.1,3.00,3.00,100.0,10.5,10.6,98.7,9.05,18.3,49.4,0.00,0.00,0.00,0.00,0.32,0.05,0.00,0.00,Matches
625,Ema Twumasi\Ema-Twumasi,gh GHA,MFFW,FC Dallas,22,1997,0.4,32.5,52.5,61.9,462.5,102.5,22.5,30.0,75.0,7.50,15.0,50.0,0.00,2.50,0.0,0.00,0.25,-0.25,5.00,2.50,2.50,0.00,5.00,Matches
626,Przemysław Tytoń\Przemyslaw-Tyton,pl POL,GK,FC Cincinnati,33,1987,11.9,24.3,32.4,75.1,755.3,390.5,3.95,4.03,97.9,10.2,10.3,99.2,10.0,17.8,56.1,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,Matches
627,Victor Ulloa\Victor-Ulloa,us USA,MF,Miami,27,1992,15.9,35.3,42.3,83.4,632.8,165.1,15.0,17.2,87.5,16.1,18.4,87.4,3.27,4.91,66.7,0.13,0.11,0.02,1.07,3.02,0.38,0.06,3.40,Matches
628,Maximiliano Urruti\Maximiliano-Urruti,ar ARG,FWMF,Montreal,28,1991,9.9,16.0,22.3,71.5,305.2,68.1,7.78,8.69,89.5,4.95,6.67,74.2,2.93,5.76,50.9,0.00,0.05,-0.05,1.01,0.81,0.20,0.20,0.61,Matches
629,Júnior Urso\Junior-Urso,br BRA,MF,Orlando City,30,1989,19.0,38.3,43.2,88.7,725.6,167.5,16.1,17.8,90.0,15.9,17.6,90.4,5.47,5.95,92.0,0.05,0.11,-0.06,0.68,3.58,0.47,0.00,3.63,Matches
630,Zarek Valentin\Zarek-Valentin,us USA,DF,Houston,28,1991,18.0,44.9,57.4,78.2,1015.6,328.8,12.6,14.2,88.7,22.4,27.3,82.3,9.56,13.8,69.4,0.11,0.06,0.05,0.72,4.50,0.78,0.28,5.17,Matches
631,Milton Valenzuela\Milton-Valenzuela,ar ARG,DF,Columbus,21,1998,16.1,44.7,57.5,77.8,860.4,335.3,17.3,19.6,88.6,22.3,27.0,82.7,4.66,8.94,52.1,0.19,0.11,0.07,0.87,4.10,1.24,0.43,5.47,Matches
632,Diego Valeri\Diego-Valeri,ar ARG,MFFW,Portland,33,1986,18.0,36.9,51.3,71.9,724.7,263.9,15.6,19.4,80.5,14.1,18.1,77.9,6.67,11.3,58.8,0.28,0.37,-0.09,3.44,3.61,2.56,0.44,6.28,Matches
633,Florian Valot\Florian-Valot,fr FRA,MFFW,NY Red Bulls,26,1993,16.7,38.8,53.5,72.6,633.8,217.5,20.9,24.8,84.3,12.2,16.6,73.6,4.07,8.26,49.3,0.12,0.13,-0.01,1.20,4.49,1.32,0.30,5.45,Matches
634,Brandon Vazquez\Brandon-Vazquez,us USA,FW,FC Cincinnati,21,1998,8.7,12.3,20.1,61.1,212.9,24.7,6.32,8.97,70.5,4.48,7.59,59.1,1.26,2.18,57.9,0.23,0.09,0.14,0.57,0.46,0.11,0.00,0.57,Matches
635,Carlos Vela\Carlos-Vela,mx MEX,FW,Los Angeles FC,30,1989,4.7,32.6,47.2,68.9,643.4,211.5,12.6,15.5,80.8,15.3,19.1,80.0,4.47,10.2,43.8,0.21,0.34,-0.13,2.77,3.19,2.98,0.43,7.23,Matches
636,Matías Vera\Matias-Vera,ar ARG,MF,Houston,24,1995,18.8,49.0,53.5,91.7,1069.0,227.6,14.1,15.4,91.7,24.0,25.1,95.8,9.84,11.3,86.9,0.00,0.03,-0.03,0.74,4.26,0.16,0.05,3.14,Matches
637,Kenneth Vermeer\Kenneth-Vermeer,nl NED,GK,Los Angeles FC,34,1986,8.0,17.8,22.5,78.9,494.4,329.5,4.88,4.88,100.0,6.75,6.88,98.2,5.75,10.4,55.4,0.00,0.00,0.00,0.00,0.38,0.13,0.00,0.25,Matches
638,Ranko Veselinović\Ranko-Veselinovic,rs SRB,DF,Vancouver,20,1999,15.4,35.6,41.4,85.9,849.9,267.7,6.88,7.53,91.4,20.5,22.1,92.7,8.12,11.5,70.6,0.00,0.01,-0.01,0.19,1.82,0.26,0.06,1.56,Matches
639,Jorge Villafaña\Jorge-Villafana,us USA,DF,Portland,30,1989,17.2,39.0,51.0,76.4,670.4,284.4,19.2,20.9,92.2,15.6,20.1,77.5,3.55,6.98,50.8,0.29,0.10,0.19,0.58,3.14,1.16,0.52,3.60,Matches
640,Sam Vines\Sam-Vines,us USA,DF,Colorado,20,1999,18.0,41.1,49.3,83.3,708.4,245.7,19.4,21.8,88.8,18.1,20.7,87.1,3.06,5.61,54.5,0.17,0.09,0.08,0.67,2.72,0.50,0.17,2.56,Matches
641,Kai Wagner\Kai-Wagner,de GER,DF,Philadelphia,22,1997,13.1,38.3,51.1,74.9,792.2,280.4,13.7,16.3,84.5,18.3,22.5,81.4,5.95,11.1,53.8,0.15,0.09,0.06,0.84,3.51,1.07,0.31,4.35,Matches
642,Anton Walkes\Anton-Walkes,eng ENG,DF,Atlanta,22,1997,14.8,59.7,67.2,88.7,1329.8,395.9,14.9,16.1,92.1,32.3,34.6,93.4,11.8,15.5,76.4,0.00,0.00,0.00,0.07,4.39,0.07,0.00,2.23,Matches
643,Victor Wanyama\Victor-Wanyama,ke KEN,MF,Montreal,28,1991,21.0,46.1,53.9,85.7,948.5,237.5,15.3,17.0,89.7,23.8,25.7,92.6,6.71,9.52,70.5,0.05,0.01,0.03,0.52,4.81,0.38,0.05,3.95,Matches
644,Collen Warner\Collen-Warner,us USA,MF,Colorado,31,1988,2.9,43.1,48.6,88.7,885.9,189.3,15.2,16.2,93.6,20.0,22.1,90.6,7.59,9.66,78.6,0.00,0.00,0.00,0.69,4.83,0.00,0.00,3.10,Matches
645,Taylor Washington\Taylor-Washington,us USA,DFFW,Nashville,26,1993,4.5,31.3,42.7,73.4,622.2,229.1,14.2,16.4,86.5,10.9,14.0,77.8,5.78,10.2,56.5,0.22,0.22,0.00,2.00,2.89,1.33,1.33,2.67,Matches
646,Kendall Waston\Kendall-Waston,cr CRC,DF,FC Cincinnati,32,1988,17.0,46.7,54.6,85.6,1055.6,332.8,11.6,12.9,90.0,25.5,28.2,90.4,9.47,13.0,72.9,0.00,0.00,0.00,0.06,1.76,0.00,0.00,2.06,Matches
647,Joel Waterman\Joel-Waterman,ca CAN,DF,Montreal,24,1996,6.1,45.4,52.5,86.6,1032.1,290.2,9.67,11.1,86.8,26.2,28.0,93.6,9.18,12.5,73.7,0.16,0.03,0.13,0.49,2.79,0.16,0.00,2.95,Matches
648,Quentin Westberg\Quentin-Westberg,us USA,GK,Toronto FC,33,1986,20.0,29.4,37.5,78.2,831.6,491.4,5.65,5.70,99.1,13.1,13.3,98.5,10.7,18.6,57.3,0.00,0.01,-0.01,0.10,0.25,0.00,0.00,0.00,Matches
649,Brian White\Brian-White,us USA,FW,NY Red Bulls,23,1996,9.7,13.4,22.2,60.5,174.5,28.6,8.45,13.0,65.1,3.81,5.88,64.9,0.41,1.13,36.4,0.10,0.07,0.03,1.03,0.52,0.00,0.00,0.72,Matches
650,Gordon Wild\Gordon-Wild,de GER,MFFW,LA Galaxy,24,1995,0.4,17.5,27.5,63.6,227.5,55.0,12.5,12.5,100.0,5.00,7.50,66.7,0.00,5.00,0.0,2.50,1.00,1.50,2.50,0.00,0.00,0.00,0.00,Matches
651,JJ Williams\JJ-Williams,us USA,FW,Atlanta,22,1998,0.1,0.00,10.0,0.0,0.00,0.00,0.00,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
652,Josh Williams\Josh-Williams,us USA,DF,Columbus,31,1988,11.4,48.0,53.2,90.1,1048.2,326.1,12.2,14.0,86.9,26.5,27.6,95.9,9.04,11.1,81.7,0.00,0.00,0.00,0.00,4.39,0.18,0.00,2.37,Matches
653,Eryk Williamson\Eryk-Williamson,us USA,MF,Portland,22,1997,15.7,35.7,42.2,84.7,653.1,190.2,15.5,17.5,88.4,15.3,17.3,88.6,4.14,5.54,74.7,0.25,0.10,0.15,0.76,4.14,0.96,0.00,4.71,Matches
654,Joe Willis\Joe-Willis,us USA,GK,Nashville,31,1988,23.0,17.9,28.3,63.3,584.3,370.3,2.52,2.52,100.0,7.65,7.70,99.4,7.74,18.0,42.9,0.00,0.01,-0.01,0.09,0.26,0.00,0.00,0.00,Matches
655,Danny Wilson\Danny-Wilson,sco SCO,DF,Colorado,28,1991,8.2,47.7,61.6,77.4,1285.9,544.9,8.54,10.9,78.7,23.0,25.1,91.7,15.6,24.5,63.7,0.00,0.01,-0.01,0.49,4.39,0.12,0.00,4.02,Matches
656,Alan Winn\Alan-Winn,us USA,FW,Nashville,23,1996,2.7,33.3,43.0,77.6,556.3,134.8,17.8,21.9,81.4,12.2,13.7,89.2,2.59,4.44,58.3,0.00,0.00,0.00,0.00,2.22,0.37,0.00,4.44,Matches
657,Tyler Wolff\Tyler-Wolff,us USA,MFFW,Atlanta,16,2003,1.3,30.8,36.9,83.3,510.0,76.2,13.8,16.2,85.7,15.4,17.7,87.0,1.54,2.31,66.7,0.00,0.00,0.00,0.00,0.77,0.00,0.00,0.77,Matches
658,Chris Wondolowski\Chris-Wondolowski,us USA,FWMF,San Jose,37,1983,14.2,17.7,22.2,79.7,328.1,57.0,8.03,9.72,82.6,5.77,6.83,84.5,3.17,4.30,73.8,0.07,0.13,-0.06,0.77,1.76,0.35,0.00,1.34,Matches
659,Andrew Wooten\Andrew-Wooten,us USA,FW,Philadelphia,30,1989,5.0,19.4,25.2,77.0,320.4,49.2,10.4,12.2,85.2,5.60,7.40,75.7,2.40,3.60,66.7,0.40,0.28,0.12,1.40,1.40,0.80,0.60,1.60,Matches
660,Vito Wormgoor\Vito-Wormgoor,nl NED,DF,Columbus,31,1988,1.2,60.8,64.2,94.8,1425.8,449.2,13.3,13.3,100.0,30.8,33.3,92.5,15.0,15.8,94.7,0.00,0.00,0.00,0.00,5.00,0.00,0.00,1.67,Matches
661,Bradley Wright-Phillips\Bradley-Wright-Phillips,eng ENG,FW,Los Angeles FC,34,1985,11.9,12.4,16.6,74.6,164.7,29.2,7.39,9.33,79.3,3.78,4.79,78.9,0.42,0.84,50.0,0.34,0.10,0.24,0.67,0.42,0.50,0.08,0.84,Matches
662,Laurence Wyke\Laurence-Wyke,eng ENG,DF,Atlanta,23,1996,2.5,50.8,64.4,78.9,1175.2,307.2,11.2,13.6,82.4,28.8,32.0,90.0,10.0,16.4,61.0,0.00,0.00,0.00,0.00,4.40,0.00,0.00,4.40,Matches
663,Karifa Yao\Karifa-Yao,ca CAN,DF,Montreal,19,2000,1.4,22.1,29.3,75.6,463.6,160.0,7.14,9.29,76.9,11.4,12.9,88.9,3.57,7.14,50.0,0.00,0.00,0.00,0.00,1.43,0.00,0.00,1.43,Matches
664,William Yarbrough\William-Yarbrough,us USA,GK,Colorado,30,1989,14.0,24.1,31.8,76.0,738.6,470.9,3.64,3.79,96.2,10.8,11.1,97.4,9.71,16.9,57.4,0.00,0.00,0.00,0.00,0.21,0.00,0.00,0.00,Matches
665,Dru Yearwood\Dru-Yearwood,eng ENG,MF,NY Red Bulls,19,2000,6.8,31.2,42.1,74.1,592.6,177.5,13.5,17.2,78.6,12.9,15.9,81.5,4.41,8.09,54.5,0.00,0.01,-0.01,0.29,5.59,0.59,0.00,3.68,Matches
666,Griffin Yow\Griffin-Yow,us USA,MFFW,D.C. United,17,2002,4.3,16.5,22.6,73.2,262.8,51.9,9.77,11.6,84.0,4.65,6.05,76.9,1.63,2.79,58.3,0.00,0.21,-0.21,0.47,0.93,0.23,0.00,1.40,Matches
667,Jackson Yueill\Jackson-Yueill,us USA,MF,San Jose,22,1997,20.7,53.0,60.0,88.3,1072.9,273.2,20.2,21.8,92.7,24.3,26.1,93.0,8.07,11.1,72.6,0.05,0.08,-0.03,0.97,5.60,0.29,0.05,4.93,Matches
668,Wilfried Zahibo\Wilfried-Zahibo,cf CTA,MF,Houston,26,1993,1.3,36.2,46.9,77.0,666.9,141.5,10.8,13.1,82.4,23.1,26.9,85.7,2.31,5.38,42.9,0.00,0.00,0.00,0.00,1.54,0.00,0.00,2.31,Matches
669,Wilfried Zahibo\Wilfried-Zahibo,cf CTA,MF,New England,26,1993,2.0,39.5,46.0,85.9,742.0,291.5,17.0,18.0,94.4,17.0,19.5,87.2,5.50,8.00,68.8,0.00,0.00,0.00,0.00,6.50,0.50,0.00,5.00,Matches
670,Renzo Zambrano\Renzo-Zambrano,ve VEN,MF,Portland,25,1994,1.1,43.6,50.9,85.7,872.7,121.8,15.5,19.1,81.0,20.0,23.6,84.6,8.18,8.18,100.0,0.00,0.00,0.00,1.82,2.73,0.00,0.00,3.64,Matches
671,Gyasi Zardes\Gyasi-Zardes,us USA,FW,Columbus,28,1991,19.0,12.1,17.7,68.2,171.8,25.1,7.11,9.47,75.0,3.79,5.58,67.9,0.53,1.05,50.0,0.21,0.13,0.08,0.89,0.47,0.21,0.00,0.63,Matches
672,Eriq Zavaleta\Eriq-Zavaleta,us USA,DF,Toronto FC,27,1992,3.1,52.3,57.7,90.5,1150.0,252.6,13.9,13.9,100.0,28.1,30.0,93.5,9.68,12.9,75.0,0.00,0.00,0.00,0.00,1.94,0.32,0.00,1.29,Matches
673,Gedion Zelalem\Gedion-Zelalem,us USA,MF,NYCFC,23,1997,0.2,65.0,75.0,86.7,1430.0,350.0,20.0,30.0,66.7,25.0,25.0,100.0,15.0,15.0,100.0,0.00,0.00,0.00,0.00,10.0,0.00,0.00,10.0,Matches
674,Lucas Zelarayán\Lucas-Zelarayan,ar ARG,MFFW,Columbus,27,1992,11.5,30.6,40.1,76.4,590.3,161.3,14.3,16.4,86.8,11.0,13.4,81.8,4.96,9.13,54.3,0.17,0.25,-0.08,2.17,2.61,2.26,0.52,3.48,Matches
675,Reto Ziegler\Reto-Ziegler,ch SUI,DF,FC Dallas,34,1986,17.0,51.9,61.5,84.4,1206.1,403.3,11.9,12.6,94.0,28.2,30.3,93.0,11.6,17.7,65.4,0.06,0.07,-0.01,0.71,2.94,0.06,0.00,2.47,Matches
676,Walker Zimmerman\Walker-Zimmerman,us USA,DF,Nashville,26,1993,21.7,38.7,46.2,83.8,884.9,319.8,9.82,11.2,88.0,20.2,21.8,92.6,8.43,12.4,67.8,0.00,0.04,-0.04,0.37,2.72,0.14,0.05,1.94,Matches
677,Kyle Zobeck\Kyle-Zobeck,us USA,GK,FC Dallas,29,1990,3.5,24.9,32.0,77.7,630.9,312.6,5.71,5.71,100.0,13.1,13.4,97.9,6.00,12.9,46.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.29,Matches
678,Ethan Zubak\Ethan-Zubak,us USA,FW,LA Galaxy,21,1998,8.7,15.7,20.9,75.3,220.3,34.0,10.5,12.4,84.3,4.14,5.63,73.5,0.92,1.26,72.7,0.00,0.07,-0.07,0.57,0.46,0.80,0.00,1.15,Matches
679,Dario Župarić\Dario-Zuparic,ba BIH,DF,Portland,27,1992,17.9,35.5,42.1,84.3,855.1,302.8,7.37,7.93,93.0,19.3,21.6,89.6,8.66,12.1,71.8,0.00,0.01,-0.01,0.22,1.62,0.11,0.00,1.73,Matches
680,Graham Zusi\Graham-Zusi,us USA,DF,Sporting KC,33,1986,13.6,53.1,65.3,81.3,1107.9,341.8,18.4,20.3,90.6,25.0,28.2,88.8,9.41,14.8,63.7,0.07,0.12,-0.04,0.96,4.56,1.40,0.51,4.63,Matches
681,Guðmundur Þórarinsson\Gudmundur-Thorarinsson,is ISL,DF,NYCFC,27,1992,7.7,51.9,64.3,80.8,1007.8,335.2,21.6,24.2,89.2,22.2,26.2,84.7,7.66,12.1,63.4,0.13,0.14,-0.01,1.82,2.47,1.69,0.78,4.55,Matches
