Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches
395,Nicolás Mezquida\Nicolas-Mezquida,uy URU,MFFW,Colorado,28,1992,17,2,475,5.3,0.19,0.19,0.19,0.00,0.00,0.19,0.00,0.19,0.19,0.38,0.19,0.38,0.47,0.47,0.15,0.62,0.47,0.16,0.63,0.47,0.63,Matches
396,Benji Michel\Benji-Michel,us USA,FWMF,Orlando City,22,1997,21,8,842,9.4,0.53,0.21,0.53,0.00,0.00,0.21,0.00,0.53,0.21,0.75,0.53,0.75,0.35,0.35,0.29,0.63,0.35,0.28,0.63,0.35,0.63,Matches
397,Djordje Mihailovic\Djordje-Mihailovic,us USA,MFFW,Chicago,21,1998,20,14,1166,13.0,0.15,0.54,0.15,0.00,0.00,0.08,0.00,0.15,0.54,0.69,0.15,0.69,0.30,0.30,0.25,0.55,0.30,0.25,0.55,0.30,0.55,Matches
398,Manuel Milinković\Manuel-Milinkovic,rs SRB,MFFW,Vancouver,25,1994,16,11,897,10.0,0.10,0.40,0.10,0.00,0.00,0.00,0.00,0.10,0.40,0.50,0.10,0.50,0.10,0.10,0.20,0.30,0.10,0.20,0.30,0.10,0.30,Matches
399,Eric Miller\Eric-Miller,us USA,DF,Nashville,27,1993,6,5,436,4.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,0.02,0.00,0.02,0.02,0.02,Matches
400,Kamal Miller\Kamal-Miller,ca CAN,DF,Orlando City,22,1997,12,9,806,9.0,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,0.01,0.00,0.01,0.01,0.01,Matches
401,Tyler Miller\Tyler-Miller,us USA,GK,Minnesota,26,1993,5,5,450,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
402,Ben Mines\Ben-Mines,us USA,MFFW,NY Red Bulls,19,2000,5,1,175,1.9,0.53,0.53,0.53,0.00,0.00,0.00,0.00,0.51,0.51,1.03,0.51,1.03,0.32,0.32,0.32,0.58,0.28,0.30,0.59,0.28,0.59,Matches
403,Alexandru Mitriță\Alexandru-Mitrita,ro ROU,MFFW,NYCFC,24,1995,12,8,698,7.8,0.51,0.26,0.51,0.00,0.00,0.00,0.00,0.52,0.26,0.77,0.52,0.77,0.19,0.19,0.19,0.38,0.19,0.19,0.38,0.19,0.38,Matches
404,Youness Mokhtar\Youness-Mokhtar,ma MAR,FWMF,Columbus,28,1991,19,10,805,8.9,0.34,0.11,0.34,0.00,0.00,0.11,0.00,0.34,0.11,0.45,0.34,0.45,0.27,0.27,0.17,0.43,0.26,0.16,0.43,0.26,0.43,Matches
405,Kamohelo Mokotjo\Kamohelo-Mokotjo,za RSA,MF,FC Cincinnati,28,1991,9,6,549,6.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,0.02,0.00,0.02,Matches
406,Kevin Molino\Kevin-Molino,tt TRI,FWMF,Minnesota,29,1990,18,15,1259,14.0,0.64,0.14,0.57,0.07,0.07,0.00,0.00,0.64,0.14,0.79,0.57,0.71,0.36,0.31,0.11,0.41,0.36,0.11,0.47,0.31,0.42,Matches
407,Mohamed El Monir\Mohamed-El-Monir,ly LBY,DF,Los Angeles FC,27,1992,12,4,605,6.7,0.15,0.15,0.15,0.00,0.00,0.30,0.00,0.15,0.15,0.30,0.15,0.30,0.07,0.07,0.30,0.37,0.08,0.29,0.37,0.08,0.37,Matches
408,Jamiro Monteiro\Jamiro-Monteiro,cv CPV,MF,Philadelphia,26,1993,22,22,1939,21.5,0.14,0.14,0.09,0.05,0.05,0.28,0.00,0.14,0.14,0.28,0.09,0.23,0.16,0.13,0.14,0.26,0.16,0.14,0.30,0.12,0.26,Matches
409,Fredy Montero\Fredy-Montero,co COL,FW,Vancouver,32,1987,16,11,1059,11.8,0.42,0.17,0.25,0.17,0.17,0.17,0.00,0.42,0.17,0.59,0.25,0.42,0.45,0.32,0.17,0.49,0.45,0.17,0.63,0.32,0.50,Matches
410,Drew Moor\Drew-Moor,us USA,DF,Colorado,36,1984,8,5,490,5.4,0.19,0.00,0.19,0.00,0.00,0.37,0.00,0.18,0.00,0.18,0.18,0.18,0.09,0.09,0.00,0.11,0.10,0.00,0.10,0.10,0.10,Matches
411,Felipe Mora\Felipe-Mora,cl CHI,FW,Portland,26,1993,19,13,1203,13.4,0.52,0.15,0.52,0.00,0.00,0.00,0.00,0.52,0.15,0.67,0.52,0.67,0.43,0.43,0.12,0.54,0.43,0.12,0.55,0.43,0.55,Matches
412,Joseph Mora\Joseph-Mora,cr CRC,DF,D.C. United,27,1993,21,19,1582,17.6,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.03,0.05,0.01,0.03,0.04,0.01,0.04,Matches
413,Maximiliano Moralez\Maximiliano-Moralez,ar ARG,MFFW,NYCFC,32,1987,13,10,872,9.7,0.10,0.41,0.10,0.00,0.00,0.00,0.00,0.10,0.41,0.52,0.10,0.52,0.10,0.10,0.24,0.34,0.11,0.24,0.34,0.11,0.34,Matches
414,Jorge Moreira\Jorge-Moreira,py PAR,DF,Portland,29,1990,1,1,88,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.00,0.10,0.08,0.00,0.08,0.08,0.08,Matches
415,Junior Moreno\Junior-Moreno,ve VEN,MF,D.C. United,26,1993,20,20,1719,19.1,0.00,0.05,0.00,0.00,0.00,0.31,0.05,0.00,0.05,0.05,0.00,0.05,0.03,0.03,0.03,0.06,0.02,0.03,0.06,0.02,0.06,Matches
416,Marcelino Moreno\Marcelino-Moreno,ar ARG,MFFW,Atlanta,25,1994,6,5,463,5.1,0.39,0.20,0.00,0.39,0.39,0.00,0.00,0.39,0.19,0.58,0.00,0.19,0.39,0.10,0.12,0.20,0.38,0.11,0.50,0.09,0.20,Matches
417,Lewis Morgan\Lewis-Morgan,sco SCO,FWMF,Miami,23,1996,23,23,1941,21.6,0.23,0.23,0.19,0.05,0.05,0.05,0.00,0.23,0.23,0.46,0.19,0.42,0.19,0.15,0.33,0.48,0.18,0.33,0.51,0.15,0.48,Matches
418,Aidan Morris\Aidan-Morris,us USA,MF,Columbus,18,2001,10,2,366,4.1,0.00,0.00,0.00,0.00,0.00,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.01,0.02,0.03,0.01,0.03,Matches
419,Jordan Morris\Jordan-Morris,us USA,FW,Seattle,25,1994,22,18,1718,19.1,0.52,0.37,0.52,0.00,0.00,0.05,0.00,0.52,0.37,0.89,0.52,0.89,0.48,0.48,0.30,0.79,0.48,0.30,0.78,0.48,0.78,Matches
420,Justin Morrow\Justin-Morrow,us USA,DF,Toronto FC,32,1987,15,11,959,10.7,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.05,0.11,0.06,0.05,0.11,0.06,0.11,Matches
421,João Moutinho\Joao-Moutinho,pt POR,DF,Orlando City,22,1998,8,8,682,7.6,0.00,0.26,0.00,0.00,0.00,0.53,0.00,0.00,0.26,0.26,0.00,0.26,0.07,0.07,0.11,0.17,0.07,0.10,0.17,0.07,0.17,Matches
422,Chris Mueller\Chris-Mueller,us USA,FWMF,Orlando City,23,1996,22,17,1465,16.3,0.61,0.37,0.61,0.00,0.00,0.00,0.00,0.61,0.37,0.98,0.61,0.98,0.37,0.37,0.21,0.58,0.38,0.21,0.58,0.38,0.58,Matches
423,Hany Mukhtar\Hany-Mukhtar,de GER,MFFW,Nashville,24,1995,15,13,1088,12.1,0.33,0.25,0.33,0.00,0.08,0.00,0.00,0.33,0.25,0.58,0.33,0.58,0.26,0.20,0.14,0.35,0.26,0.14,0.41,0.20,0.34,Matches
424,Patrick Mullins\Patrick-Mullins,us USA,FW,Toronto FC,27,1992,16,4,418,4.6,0.22,0.22,0.22,0.00,0.00,0.22,0.00,0.22,0.22,0.43,0.22,0.43,0.17,0.17,0.11,0.28,0.18,0.10,0.28,0.18,0.28,Matches
425,Jake Mulraney\Jake-Mulraney,ie IRL,FWDF,Atlanta,23,1996,18,8,710,7.9,0.13,0.13,0.13,0.00,0.00,0.51,0.13,0.13,0.13,0.25,0.13,0.25,0.11,0.11,0.05,0.16,0.12,0.05,0.17,0.12,0.17,Matches
426,James Musa\James-Musa,nz NZL,DFMF,Minnesota,27,1992,6,2,158,1.8,0.00,0.00,0.00,0.00,0.00,0.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.03,0.03,0.00,0.03,Matches
427,Daniel Musovski\Daniel-Musovski,us USA,FW,Los Angeles FC,24,1995,15,6,638,7.1,0.70,0.14,0.70,0.00,0.00,0.00,0.00,0.71,0.14,0.85,0.71,0.85,0.41,0.41,0.07,0.48,0.41,0.07,0.48,0.41,0.48,Matches
428,Alex Muyl\Alex-Muyl,us USA,FWMF,Nashville,24,1995,18,15,1088,12.1,0.00,0.17,0.00,0.00,0.00,0.08,0.00,0.00,0.17,0.17,0.00,0.17,0.12,0.12,0.09,0.21,0.13,0.09,0.22,0.13,0.22,Matches
429,Alex Muyl\Alex-Muyl,us USA,MF,NY Red Bulls,24,1995,2,0,57,0.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.50,0.50,1.00,0.49,0.49,0.98,0.49,0.98,Matches
430,Darlington Nagbe\Darlington-Nagbe,us USA,MF,Columbus,29,1990,15,14,1195,13.3,0.08,0.00,0.08,0.00,0.00,0.08,0.00,0.08,0.00,0.08,0.08,0.08,0.05,0.05,0.02,0.07,0.04,0.03,0.07,0.04,0.07,Matches
431,Andy Najar\Andy-Najar,hn HON,DF,Los Angeles FC,26,1993,8,1,185,2.1,0.00,0.48,0.00,0.00,0.00,0.48,0.00,0.00,0.49,0.49,0.00,0.49,0.00,0.00,0.10,0.10,0.00,0.10,0.10,0.00,0.10,Matches
432,Younes Namli\Younes-Namli,dk DEN,MFFW,Colorado,25,1994,17,16,1261,14.0,0.14,0.21,0.14,0.00,0.00,0.07,0.00,0.14,0.21,0.36,0.14,0.36,0.08,0.08,0.21,0.28,0.08,0.20,0.28,0.08,0.28,Matches
433,Nani\Nani,pt POR,FWMF,Orlando City,33,1986,19,16,1423,15.8,0.38,0.25,0.32,0.06,0.06,0.19,0.06,0.38,0.25,0.63,0.32,0.57,0.30,0.25,0.28,0.54,0.30,0.28,0.58,0.25,0.54,Matches
434,Miguel Navarro\Miguel-Navarro,ve VEN,DF,Chicago,20,1999,19,10,975,10.8,0.00,0.09,0.00,0.00,0.00,0.09,0.00,0.00,0.09,0.09,0.00,0.09,0.05,0.05,0.16,0.21,0.05,0.16,0.21,0.05,0.21,Matches
435,Dylan Nealis\Dylan-Nealis,us USA,DF,Miami,21,1998,19,10,1107,12.3,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.06,0.10,0.04,0.06,0.10,0.04,0.10,Matches
436,Sean Nealis\Sean-Nealis,us USA,DF,NY Red Bulls,23,1997,6,5,453,5.0,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.02,0.04,0.03,0.01,0.04,0.03,0.04,Matches
437,Jayden Nelson\Jayden-Nelson,ca CAN,FW,Toronto FC,17,2002,7,1,146,1.6,0.00,0.00,0.00,0.00,0.00,1.25,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06,0.06,0.00,0.06,0.06,0.06,Matches
438,John Nelson\John-Nelson,us USA,DF,FC Dallas,21,1998,11,8,707,7.9,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.00,0.13,0.01,0.01,0.06,0.06,0.01,0.06,0.07,0.01,0.07,Matches
439,Krisztián Németh\Krisztian-Nemeth,hu HUN,FW,Columbus,31,1989,4,2,187,2.1,0.48,0.00,0.48,0.00,0.00,0.00,0.00,0.48,0.00,0.48,0.48,0.48,0.38,0.38,0.00,0.38,0.39,0.00,0.39,0.39,0.39,Matches
440,Jake Nerwinski\Jake-Nerwinski,us USA,DF,Vancouver,25,1994,21,18,1698,18.9,0.11,0.00,0.11,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11,0.07,0.07,0.02,0.08,0.07,0.02,0.09,0.07,0.09,Matches
441,Lee Nguyen\Lee-Nguyen,us USA,MF,Miami,33,1986,5,0,99,1.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.27,0.36,0.55,0.23,0.32,0.56,0.23,0.56,Matches
442,Lee Nguyen\Lee-Nguyen,us USA,MF,New England,33,1986,12,8,719,8.0,0.13,0.13,0.00,0.13,0.13,0.25,0.00,0.13,0.13,0.25,0.00,0.13,0.16,0.07,0.26,0.34,0.17,0.27,0.44,0.07,0.34,Matches
443,Sam Nicholson\Sam-Nicholson,sco SCO,FWDF,Colorado,25,1995,2,2,173,1.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.05,0.16,0.09,0.05,0.14,0.09,0.14,Matches
444,Gonzalo Nicolás Martínez\Gonzalo-Nicolas-Martinez,ar ARG,FWMF,Atlanta,26,1993,7,7,588,6.5,0.31,0.15,0.31,0.00,0.00,0.15,0.00,0.31,0.15,0.46,0.31,0.46,0.15,0.15,0.22,0.37,0.15,0.22,0.37,0.15,0.37,Matches
445,Jarosław Niezgoda\Jaroslaw-Niezgoda,pl POL,FW,Portland,24,1995,17,7,606,6.7,1.04,0.15,1.04,0.00,0.00,0.00,0.00,1.04,0.15,1.19,1.04,1.19,0.37,0.37,0.07,0.45,0.37,0.07,0.45,0.37,0.45,Matches
446,Moses Nyeman\Moses-Nyeman,us USA,MF,D.C. United,16,2003,11,5,493,5.5,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.02,0.04,0.01,0.03,0.04,0.01,0.04,Matches
447,Shane O'Neill\Shane-ONeill,us USA,DF,Seattle,26,1993,18,13,1238,13.8,0.00,0.00,0.00,0.00,0.00,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.04,0.02,0.02,0.04,0.02,0.04,Matches
448,David Ochoa\David-Ochoa,us USA,GK,Real Salt Lake,19,2001,1,1,90,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
449,Chris Odoi-Atsem\Chris-Odoi-Atsem,us USA,DF,D.C. United,24,1995,15,8,772,8.6,0.12,0.00,0.12,0.00,0.00,0.23,0.00,0.12,0.00,0.12,0.12,0.12,0.09,0.09,0.05,0.14,0.09,0.05,0.14,0.09,0.14,Matches
450,Noble Okello\Noble-Okello,ca CAN,MF,Toronto FC,19,2000,1,0,23,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
451,Orji Okwonkwo\Orji-Okwonkwo,ng NGA,FWMF,Montreal,22,1998,13,5,492,5.5,0.18,0.18,0.18,0.00,0.00,0.00,0.00,0.18,0.18,0.37,0.18,0.37,0.18,0.18,0.02,0.22,0.19,0.02,0.21,0.19,0.21,Matches
452,Wyatt Omsberg\Wyatt-Omsberg,us USA,DF,Chicago,24,1995,5,2,186,2.1,0.00,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.48,0.48,0.00,0.48,0.00,0.00,0.10,0.10,0.00,0.12,0.12,0.00,0.12,Matches
453,Zdeněk Ondrášek\Zdenek-Ondrasek,cz CZE,FW,FC Dallas,31,1988,5,4,311,3.5,0.57,0.29,0.57,0.00,0.00,0.29,0.00,0.58,0.29,0.87,0.58,0.87,0.31,0.31,0.09,0.37,0.31,0.08,0.39,0.31,0.39,Matches
454,Nedum Onuoha\Nedum-Onuoha,eng ENG,DF,Real Salt Lake,33,1986,15,15,1316,14.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.02,0.12,0.11,0.02,0.12,0.11,0.12,Matches
455,Ike Opara\Ike-Opara,us USA,DF,Minnesota,30,1989,2,2,180,2.0,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.10,0.10,0.00,0.10,0.09,0.00,0.09,0.09,0.09,Matches
456,Kwadwo Opoku\Kwadwo-Opoku,gh GHA,FW,Los Angeles FC,18,2001,3,0,54,0.6,0.00,1.67,0.00,0.00,0.00,1.67,0.00,0.00,1.67,1.67,0.00,1.67,0.67,0.67,0.33,1.00,0.73,0.28,1.01,0.73,1.01,Matches
457,Jonathan Osorio\Jonathan-Osorio,ca CAN,MF,Toronto FC,27,1992,17,17,1406,15.6,0.06,0.13,0.06,0.00,0.00,0.06,0.00,0.06,0.13,0.19,0.06,0.19,0.13,0.13,0.05,0.18,0.13,0.05,0.18,0.13,0.18,Matches
458,Leonard Owusu\Leonard-Owusu,gh GHA,MF,Vancouver,22,1997,20,14,1302,14.5,0.00,0.07,0.00,0.00,0.00,0.07,0.00,0.00,0.07,0.07,0.00,0.07,0.04,0.03,0.03,0.08,0.04,0.04,0.08,0.04,0.07,Matches
459,Juan Pablo Torres\Juan-Pablo-Torres,us USA,FW,NYCFC,20,1999,2,0,2,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
460,Diego Palacios\Diego-Palacios,ec ECU,DF,Los Angeles FC,20,1999,16,15,1223,13.6,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.12,0.13,0.01,0.12,0.13,0.01,0.13,Matches
461,Marcelo Palomino\Marcelo-Palomino,us USA,MF,Houston,18,2001,3,0,24,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.15,0.00,0.15,Matches
462,James Pantemis\James-Pantemis,ca CAN,GK,Montreal,22,1997,3,3,270,3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
463,Cristhian Paredes\Cristhian-Paredes,py PAR,MF,Portland,21,1998,17,9,823,9.1,0.00,0.00,0.00,0.00,0.00,0.55,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.03,0.14,0.11,0.03,0.14,0.11,0.14,Matches
464,Kevin Paredes\Kevin-Paredes,us USA,MFDF,D.C. United,16,2003,17,9,946,10.5,0.00,0.10,0.00,0.00,0.00,0.10,0.00,0.00,0.10,0.10,0.00,0.10,0.05,0.05,0.04,0.10,0.05,0.04,0.09,0.05,0.09,Matches
465,Tim Parker\Tim-Parker,us USA,DF,NY Red Bulls,26,1993,19,18,1620,18.0,0.00,0.06,0.00,0.00,0.00,0.11,0.06,0.00,0.06,0.06,0.00,0.06,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.02,Matches
466,Keaton Parks\Keaton-Parks,us USA,MF,NYCFC,22,1997,23,20,1728,19.2,0.16,0.00,0.16,0.00,0.00,0.26,0.00,0.16,0.00,0.16,0.16,0.16,0.20,0.20,0.07,0.27,0.20,0.07,0.27,0.20,0.27,Matches
467,Santiago Patiño\Santiago-Patino,us USA,MFFW,Orlando City,22,1997,2,0,10,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
468,João Paulo Mior\Joao-Paulo-Mior,br BRA,MF,Seattle,28,1991,19,17,1499,16.7,0.12,0.18,0.12,0.00,0.00,0.30,0.00,0.12,0.18,0.30,0.12,0.30,0.04,0.04,0.14,0.17,0.04,0.14,0.17,0.04,0.17,Matches
469,Cristian Pavón\Cristian-Pavon,ar ARG,FWMF,LA Galaxy,24,1996,22,22,1980,22.0,0.45,0.14,0.32,0.14,0.14,0.05,0.00,0.45,0.14,0.59,0.32,0.45,0.30,0.20,0.20,0.40,0.31,0.20,0.51,0.20,0.41,Matches
470,Damiano Pecile\Damiano-Pecile,ca CAN,MF,Vancouver,17,2002,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
471,Matías Pellegrini\Matias-Pellegrini,ar ARG,FWMF,Miami,19,2000,19,12,959,10.7,0.09,0.19,0.09,0.00,0.00,0.19,0.00,0.09,0.19,0.28,0.09,0.28,0.14,0.14,0.14,0.28,0.14,0.14,0.28,0.14,0.28,Matches
472,Ronaldo Peña\Ronaldo-Pena,ve VEN,FW,Houston,22,1997,1,0,38,0.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.50,0.00,0.50,0.36,0.00,0.36,0.36,0.36,Matches
473,Jason Pendant\Jason-Pendant,fr FRA,DF,NY Red Bulls,22,1997,20,17,1614,17.9,0.00,0.11,0.00,0.00,0.00,0.11,0.00,0.00,0.11,0.11,0.00,0.11,0.01,0.01,0.04,0.06,0.01,0.05,0.06,0.01,0.06,Matches
474,Cristian Penilla\Cristian-Penilla,ec ECU,FWMF,New England,28,1991,17,10,964,10.7,0.00,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.28,0.00,0.28,0.15,0.15,0.13,0.28,0.15,0.13,0.28,0.15,0.28,Matches
475,Ricardo Pepi\Ricardo-Pepi,us USA,FW,FC Dallas,17,2003,17,4,466,5.2,0.38,0.19,0.38,0.00,0.00,0.00,0.00,0.39,0.19,0.58,0.39,0.58,0.54,0.54,0.08,0.62,0.53,0.08,0.61,0.53,0.61,Matches
476,Andrés Perea\Andres-Perea,us USA,MFFW,Orlando City,19,2000,23,11,1201,13.3,0.00,0.15,0.00,0.00,0.00,0.23,0.00,0.00,0.15,0.15,0.00,0.15,0.11,0.11,0.10,0.20,0.10,0.10,0.20,0.10,0.20,Matches
477,Mauricio Pereyra\Mauricio-Pereyra,uy URU,MF,Orlando City,29,1990,16,14,1099,12.2,0.16,0.41,0.16,0.00,0.00,0.49,0.00,0.16,0.41,0.57,0.16,0.57,0.06,0.06,0.35,0.40,0.05,0.35,0.40,0.05,0.40,Matches
478,Adrien Perez\Adrien-Perez,us USA,FW,Los Angeles FC,24,1995,9,2,302,3.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.21,0.00,0.21,0.22,0.00,0.22,0.22,0.22,Matches
479,Tom Pettersson\Tom-Pettersson,se SWE,DF,FC Cincinnati,29,1990,15,13,1144,12.7,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.05,0.04,0.00,0.05,0.04,0.05,Matches
480,Pablo Piatti\Pablo-Piatti,ar ARG,MFFW,Toronto FC,30,1989,17,16,1327,14.7,0.27,0.20,0.27,0.00,0.00,0.27,0.00,0.27,0.20,0.47,0.27,0.47,0.27,0.27,0.14,0.40,0.26,0.14,0.40,0.26,0.40,Matches
481,Fafà Picault\Fafa-Picault,us USA,FW,FC Dallas,28,1991,18,11,1037,11.5,0.26,0.09,0.26,0.00,0.00,0.09,0.00,0.26,0.09,0.35,0.26,0.35,0.21,0.21,0.12,0.33,0.21,0.12,0.33,0.21,0.33,Matches
482,Samuel Piette\Samuel-Piette,ca CAN,MFFW,Montreal,25,1994,22,22,1939,21.5,0.05,0.05,0.05,0.00,0.00,0.14,0.05,0.05,0.05,0.09,0.05,0.09,0.08,0.08,0.11,0.19,0.08,0.11,0.19,0.08,0.19,Matches
483,Mauricio Pineda\Mauricio-Pineda,us USA,DFMF,Chicago,22,1997,23,23,2017,22.4,0.13,0.09,0.13,0.00,0.00,0.22,0.00,0.13,0.09,0.22,0.13,0.22,0.11,0.11,0.03,0.13,0.11,0.03,0.14,0.11,0.14,Matches
484,Donovan Pines\Donovan-Pines,us USA,DF,D.C. United,21,1998,16,15,1354,15.0,0.20,0.00,0.20,0.00,0.00,0.00,0.00,0.20,0.00,0.20,0.20,0.20,0.14,0.14,0.02,0.16,0.14,0.02,0.16,0.14,0.16,Matches
485,Rodolfo Pizarro\Rodolfo-Pizarro,mx MEX,MFFW,Miami,25,1994,19,17,1577,17.5,0.23,0.23,0.23,0.00,0.00,0.23,0.00,0.23,0.23,0.46,0.23,0.46,0.23,0.23,0.12,0.36,0.23,0.12,0.36,0.23,0.36,Matches
486,Andy Polo\Andy-Polo,pe PER,MFFW,Portland,25,1994,16,7,756,8.4,0.12,0.12,0.12,0.00,0.00,0.00,0.00,0.12,0.12,0.24,0.12,0.24,0.05,0.05,0.04,0.10,0.05,0.04,0.09,0.05,0.09,Matches
487,Matt Polster\Matt-Polster,us USA,MF,New England,26,1993,15,8,758,8.4,0.00,0.12,0.00,0.00,0.00,0.60,0.12,0.00,0.12,0.12,0.00,0.12,0.01,0.01,0.07,0.08,0.01,0.08,0.09,0.01,0.09,Matches
488,Paxton Pomykal\Paxton-Pomykal,us USA,FWMF,FC Dallas,20,1999,5,1,153,1.7,0.59,0.00,0.59,0.00,0.00,0.59,0.00,0.59,0.00,0.59,0.59,0.59,0.18,0.18,0.12,0.29,0.16,0.12,0.29,0.16,0.29,Matches
489,Justin Portillo\Justin-Portillo,us USA,MF,Real Salt Lake,27,1992,5,3,266,3.0,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
490,Alvas Powell\Alvas-Powell,jm JAM,DF,Miami,25,1994,4,2,199,2.2,0.00,0.00,0.00,0.00,0.00,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
491,Alejandro Pozuelo\Alejandro-Pozuelo,es ESP,MFFW,Toronto FC,28,1991,23,23,2009,22.3,0.40,0.40,0.18,0.22,0.27,0.13,0.00,0.40,0.40,0.81,0.18,0.58,0.40,0.20,0.36,0.57,0.41,0.36,0.77,0.20,0.56,Matches
492,Jack Price\Jack-Price,eng ENG,MF,Colorado,27,1992,16,14,1317,14.6,0.00,0.27,0.00,0.00,0.00,0.27,0.07,0.00,0.27,0.27,0.00,0.27,0.01,0.01,0.14,0.15,0.01,0.14,0.15,0.01,0.15,Matches
493,Ralph Priso-Mbongue\Ralph-Priso-Mbongue,ca CAN,MFFW,Toronto FC,17,2002,4,1,159,1.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.01,0.04,0.05,0.01,0.05,Matches
