Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
483,Radovan Pankov\Radovan-Pankov,rs SRB,DF,rs Red Star,23,1995,0.2,0.00,0.00,0.00,5.00,0.00,0.00,0.00,5.00,5.00,0.00,0.00,0.00,5.00,0.00,0.00,,Matches
484,Leandro Paredes\Leandro-Paredes,ar ARG,MF,fr Paris S-G,25,1994,4.1,0.49,0.00,0.00,1.71,2.93,0.00,0.00,0.98,1.71,0.00,0.00,0.00,9.76,1.46,0.00,100.0,Matches
485,Daniel Parejo\Daniel-Parejo,es ESP,MF,es Valencia,30,1989,8.0,0.13,0.00,0.00,0.38,2.13,0.00,1.88,0.38,1.50,0.00,0.00,0.00,9.00,0.25,0.50,33.3,Matches
486,Thomas Partey\Thomas-Partey,gh GHA,MF,es Atlético Madrid,26,1993,8.2,0.12,0.00,0.00,0.98,0.85,0.00,0.37,1.22,2.32,0.00,0.00,0.12,15.6,1.71,1.22,58.3,Matches
487,Mario Pašalić\Mario-Pasalic,hr CRO,MFFW,it Atalanta,24,1995,7.7,0.13,0.00,0.00,0.91,0.65,0.00,0.65,0.39,1.17,0.00,0.00,0.00,6.75,2.34,1.69,58.1,Matches
488,Alan Patrick\Alan-Patrick,br BRA,MF,ua Shakhtar,28,1991,5.5,0.36,0.00,0.00,0.91,1.64,0.00,0.36,0.55,0.91,0.00,0.00,0.00,6.91,0.18,0.73,20.0,Matches
489,Paulinho\Paulinho,br BRA,FWMF,de Leverkusen,19,2000,0.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.00,2.50,0.0,Matches
490,Gabriel Paulista\Gabriel-Paulista,br BRA,DF,es Valencia,28,1990,6.0,0.17,0.17,0.00,0.50,1.50,0.00,0.00,1.17,0.83,0.00,0.00,0.00,9.00,3.17,1.33,70.4,Matches
491,Benjamin Pavard\Benjamin-Pavard,fr FRA,DF,de Bayern Munich,23,1996,7.1,0.00,0.00,0.00,0.56,0.42,0.00,1.41,1.13,1.13,0.00,0.00,0.00,7.61,2.25,1.55,59.3,Matches
492,Milan Pavkov\Milan-Pavkov,rs SRB,FW,rs Red Star,25,1994,2.1,0.00,0.00,0.00,2.38,1.43,0.95,0.00,0.48,0.00,0.00,0.00,0.00,3.33,4.29,6.67,39.1,Matches
493,Pedro\Pedro,es ESP,FWDF,eng Chelsea,32,1987,1.1,0.00,0.00,0.00,2.73,1.82,0.00,4.55,0.00,0.91,0.00,0.00,0.00,11.8,0.91,0.00,100.0,Matches
494,Carles Pérez\Carles-Perez,es ESP,FW,es Barcelona,21,1998,0.9,0.00,0.00,0.00,0.00,1.11,1.11,0.00,0.00,1.11,0.00,0.00,0.00,6.67,0.00,2.22,0.0,Matches
495,Dino Perić\Dino-Peric,hr CRO,DF,hr Dinamo Zagreb,25,1994,5.0,0.60,0.00,0.00,1.80,0.60,0.00,0.00,1.60,2.00,0.00,0.20,0.00,9.00,2.40,0.60,80.0,Matches
496,Ivan Perišić\Ivan-Perisic,hr CRO,FW,de Bayern Munich,30,1989,4.7,0.00,0.00,0.00,1.49,0.21,0.21,3.62,0.64,0.43,0.00,0.00,0.00,6.17,0.85,0.21,80.0,Matches
497,Bruno Petković\Bruno-Petkovic,hr CRO,FW,hr Dinamo Zagreb,24,1994,5.1,0.00,0.00,0.00,2.55,3.33,0.59,0.20,0.59,0.59,0.00,0.00,0.00,6.67,5.10,5.49,48.1,Matches
498,Njegoš Petrović\Njegos-Petrovic,rs SRB,MF,rs Red Star,20,1999,3.4,0.59,0.00,0.00,2.06,0.59,0.00,0.29,0.59,1.47,0.00,0.00,0.00,7.35,0.00,0.88,0.0,Matches
499,Jérémy Pied\Jeremy-Pied,fr FRA,DF,fr Lille,30,1989,1.0,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,7.00,0.00,1.00,0.0,Matches
500,Gerard Piqué\Gerard-Pique,es ESP,DF,es Barcelona,32,1987,7.0,0.43,0.00,0.00,0.71,0.29,0.00,0.00,1.43,0.71,0.00,0.00,0.00,10.3,3.00,0.86,77.8,Matches
501,Łukasz Piszczek\Lukasz-Piszczek,pl POL,DF,de Dortmund,34,1985,4.0,0.25,0.00,0.00,0.50,0.50,0.00,1.25,0.75,2.00,0.00,0.00,0.00,9.50,1.00,0.50,66.7,Matches
502,Pizzi\Pizzi,pt POR,MFFW,pt Benfica,29,1989,4.5,0.22,0.00,0.00,0.22,1.78,0.22,2.00,0.44,0.67,0.00,0.00,0.00,6.89,0.22,0.67,25.0,Matches
503,Miralem Pjanić\Miralem-Pjanic,ba BIH,MF,it Juventus,29,1990,7.3,0.00,0.00,0.00,0.68,1.37,0.00,1.10,1.64,1.78,0.00,0.00,0.00,12.9,0.55,0.55,50.0,Matches
504,Daniel Podence\Daniel-Podence,pt POR,FWMF,gr Olympiacos,23,1995,5.1,0.39,0.00,0.00,1.37,0.98,0.20,2.94,0.59,0.98,0.00,0.00,0.00,5.69,0.20,1.37,12.5,Matches
505,Matteo Politano\Matteo-Politano,it ITA,FWMF,it Napoli,25,1993,0.4,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,2.50,2.50,0.00,100.0,Matches
506,Matteo Politano\Matteo-Politano,it ITA,FWDF,it Inter,25,1993,0.7,1.43,0.00,0.00,0.00,2.86,0.00,2.86,1.43,1.43,0.00,0.00,0.00,11.4,0.00,1.43,0.0,Matches
507,Marin Pongračić\Marin-Pongracic,hr CRO,DF,at RB Salzburg,21,1997,0.5,2.00,0.00,0.00,4.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,8.00,0.00,2.00,0.0,Matches
508,Yussuf Poulsen\Yussuf-Poulsen,dk DEN,FWMF,de RB Leipzig,25,1994,6.4,0.31,0.00,0.00,1.56,0.94,0.00,0.47,0.16,0.31,0.16,0.00,0.00,5.47,3.44,4.38,44.0,Matches
509,Quincy Promes\Quincy-Promes,nl NED,FWMF,nl Ajax,27,1992,4.7,0.43,0.00,0.00,1.06,0.43,0.85,1.91,0.64,0.64,0.00,0.00,0.00,8.94,1.06,2.34,31.3,Matches
510,Lukáš Provod\Lukas-Provod,cz CZE,MFFW,cz Slavia Prague,22,1996,0.2,0.00,0.00,0.00,10.0,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,25.0,0.00,5.00,0.0,Matches
511,Christian Pulisic\Christian-Pulisic,us USA,FW,eng Chelsea,20,1998,3.0,0.00,0.00,0.00,0.00,1.33,0.33,3.33,0.00,0.33,0.33,0.00,0.00,4.33,1.33,2.33,36.4,Matches
512,Andriy Pyatov\Andriy-Pyatov,ua UKR,GK,ua Shakhtar,35,1984,6.0,0.17,0.00,0.00,0.17,0.33,0.00,0.00,0.00,0.00,0.17,0.17,0.00,5.17,0.00,0.00,,Matches
513,Adrien Rabiot\Adrien-Rabiot,fr FRA,MF,it Juventus,24,1995,4.1,0.00,0.00,0.00,1.22,2.68,0.24,3.17,0.49,1.95,0.00,0.00,0.00,10.5,2.44,1.71,58.8,Matches
514,Rafael\Rafael,br BRA,DF,fr Lyon,29,1990,0.8,0.00,0.00,0.00,1.25,2.50,0.00,5.00,1.25,3.75,0.00,0.00,0.00,11.3,2.50,1.25,66.7,Matches
515,Ivan Rakitić\Ivan-Rakitic,hr CRO,MF,es Barcelona,31,1988,3.8,0.26,0.00,0.00,1.32,1.05,0.26,0.79,1.32,0.53,0.00,0.26,0.00,11.1,0.79,1.05,42.9,Matches
516,Yaroslav Rakitskiy\Yaroslav-Rakitskiy,ua UKR,DF,ru Zenit,29,1989,5.0,0.60,0.00,0.00,1.00,0.80,0.00,0.20,1.00,1.00,0.00,0.00,0.00,10.0,2.00,0.80,71.4,Matches
517,André Ramalho\Andre-Ramalho,br BRA,DF,at RB Salzburg,27,1992,2.0,0.00,0.00,0.00,1.50,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,9.00,2.50,1.50,62.5,Matches
518,Sergio Ramos\Sergio-Ramos,es ESP,DF,es Real Madrid,33,1986,4.9,0.00,0.20,0.00,0.82,0.20,0.00,0.00,1.22,0.41,0.00,0.00,0.00,9.18,2.86,0.82,77.8,Matches
519,Aaron Ramsey\Aaron-Ramsey,wal WAL,MF,it Juventus,28,1990,2.2,0.00,0.00,0.00,0.91,1.36,0.00,0.00,0.00,0.91,0.00,0.00,0.00,4.09,0.00,0.91,0.0,Matches
520,Lazar Ranđelović\Lazar-Randjelovic,rs SRB,FW,gr Olympiacos,21,1997,1.0,0.00,0.00,0.00,1.00,4.00,0.00,1.00,0.00,2.00,0.00,0.00,0.00,10.0,1.00,1.00,50.0,Matches
521,Jeff Reine-Adélaïde\Jeff-Reine-Adelaide,fr FRA,MFFW,fr Lyon,21,1998,3.6,0.00,0.00,0.00,0.83,3.06,0.00,1.11,0.00,0.83,0.00,0.00,0.00,5.56,0.28,1.39,16.7,Matches
522,Francisco Reis Ferreira\Francisco-Reis-Ferreira,pt POR,DF,pt Benfica,22,1997,4.2,0.00,0.00,0.00,0.24,0.00,0.00,0.00,1.43,1.43,0.00,0.00,0.00,6.90,1.67,1.67,50.0,Matches
523,Loïc Rémy\Loic-Remy,fr FRA,FW,fr Lille,32,1987,2.3,0.00,0.00,0.00,1.30,0.87,0.43,0.87,0.00,0.43,0.00,0.00,0.00,1.30,2.61,3.04,46.2,Matches
524,Panagiotis Retsos\Panagiotis-Retsos,gr GRE,DF,de Leverkusen,20,1998,1.1,0.00,0.00,0.00,2.73,0.91,0.00,0.00,0.91,4.55,0.00,0.00,0.00,9.09,3.64,0.00,100.0,Matches
525,Marco Reus\Marco-Reus,de GER,FWMF,de Dortmund,30,1989,4.0,0.00,0.00,0.00,2.00,1.25,0.50,0.50,0.25,2.25,0.00,0.00,0.00,5.50,1.00,1.00,50.0,Matches
526,Gio Reyna\Gio-Reyna,us USA,FWMF,de Dortmund,16,2002,0.5,0.00,0.00,0.00,2.00,4.00,0.00,2.00,2.00,2.00,0.00,0.00,0.00,10.0,0.00,2.00,0.0,Matches
527,Jander Ribeiro Santana\Jander-Ribeiro-Santana,br BRA,DF,rs Red Star,31,1988,1.6,0.63,0.00,0.00,0.63,3.13,0.00,0.00,2.50,1.25,0.00,0.00,0.00,5.00,0.63,1.25,33.3,Matches
528,Federico Ricca\Federico-Ricca,uy URU,DF,be Club Brugge,24,1994,3.0,0.33,0.00,0.00,2.00,0.33,0.00,1.00,0.33,1.33,0.00,0.00,0.00,6.33,1.33,0.67,66.7,Matches
529,Sergio Rico\Sergio-Rico,es ESP,GK,fr Paris S-G,25,1993,2.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.38,0.00,0.00,,Matches
530,Mats Rits\Mats-Rits,be BEL,MF,be Club Brugge,26,1993,4.4,0.23,0.00,0.00,1.59,1.14,0.00,0.91,0.45,1.59,0.00,0.00,0.00,7.73,0.45,0.91,33.3,Matches
531,Sergi Roberto\Sergi-Roberto,es ESP,DFMF,es Barcelona,27,1992,4.6,0.22,0.00,0.00,1.09,0.87,0.00,2.17,1.30,0.65,0.00,0.00,0.00,5.22,0.22,0.43,33.3,Matches
532,Andrew Robertson\Andrew-Robertson,sco SCO,DF,eng Liverpool,25,1994,7.2,0.28,0.00,0.00,0.97,0.14,0.00,2.78,0.69,1.39,0.00,0.14,0.00,12.1,1.11,0.83,57.1,Matches
533,Milan Rodić\Milan-Rodic,rs SRB,DF,rs Red Star,28,1991,4.9,0.41,0.00,0.00,1.43,0.00,0.00,2.04,1.02,1.02,0.00,0.00,0.00,5.10,1.63,0.61,72.7,Matches
534,Rodri\Rodri,es ESP,MF,eng Manchester City,23,1996,6.9,0.29,0.00,0.00,1.74,0.58,0.00,0.00,0.72,2.32,0.00,0.00,0.00,11.7,1.30,1.01,56.3,Matches
535,Rodrigo\Rodrigo,es ESP,FW,es Valencia,28,1991,5.8,0.00,0.00,0.00,1.38,2.07,0.17,1.38,0.34,0.52,0.00,0.00,0.00,6.55,1.03,2.76,27.3,Matches
536,James Rodríguez\James-Rodriguez,co COL,MF,es Real Madrid,28,1991,0.9,0.00,0.00,0.00,0.00,0.00,0.00,1.11,1.11,0.00,0.00,0.00,0.00,5.56,1.11,1.11,50.0,Matches
537,Rodrygo\Rodrygo,br BRA,FW,es Real Madrid,18,2001,3.7,0.00,0.00,0.00,0.54,1.08,0.00,2.70,1.08,1.08,0.00,0.00,0.00,6.22,0.00,2.16,0.0,Matches
538,Cristiano Ronaldo\Cristiano-Ronaldo,pt POR,FW,it Juventus,34,1985,7.9,0.00,0.00,0.00,1.01,1.27,1.39,1.27,0.51,0.00,0.00,0.00,0.00,3.29,1.01,1.14,47.1,Matches
539,Marten de Roon\Marten-de-Roon,nl NED,MF,it Atalanta,28,1991,8.5,0.35,0.00,0.00,2.35,0.47,0.00,0.12,1.53,2.24,0.00,0.00,0.00,10.5,0.71,0.24,75.0,Matches
540,Danny Rose\Danny-Rose,eng ENG,DF,eng Tottenham,29,1990,4.0,0.00,0.00,0.00,1.75,2.50,0.00,1.00,1.00,1.75,0.25,0.00,0.00,10.0,0.25,0.50,33.3,Matches
541,Antonio Rüdiger\Antonio-Rudiger,de GER,DF,eng Chelsea,26,1993,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.50,0.50,0.00,0.00,0.00,9.00,2.00,4.00,33.3,Matches
542,Daniele Rugani\Daniele-Rugani,it ITA,DF,it Juventus,25,1994,2.0,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,1.50,0.00,0.00,0.00,8.00,2.50,1.50,62.5,Matches
543,Mário Rui\Mario-Rui,pt POR,DF,it Napoli,28,1991,5.9,0.34,0.00,0.00,0.68,1.36,0.00,2.71,1.53,1.53,0.00,0.00,0.00,7.29,0.17,1.36,11.1,Matches
544,Fabián Ruiz Peña\Fabian-Ruiz-Pena,es ESP,MF,it Napoli,23,1996,7.9,0.13,0.00,0.00,0.25,0.38,0.13,0.89,1.27,0.89,0.00,0.00,0.00,9.62,0.89,0.00,100.0,Matches
545,Maciej Rybus\Maciej-Rybus,pl POL,DF,ru Loko Moscow,29,1989,5.0,0.20,0.00,0.00,1.00,0.40,0.00,1.40,1.60,0.60,0.00,0.00,0.00,7.60,0.80,0.60,57.1,Matches
546,José Sá\Jose-Sa,pt POR,GK,gr Olympiacos,26,1993,6.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.33,0.00,0.00,,Matches
547,Marcel Sabitzer\Marcel-Sabitzer,at AUT,MFFW,de RB Leipzig,25,1994,8.9,0.22,0.00,0.00,1.24,0.90,0.11,3.15,0.90,0.67,0.00,0.00,0.00,9.89,0.45,0.67,40.0,Matches
548,Mohamed Salah\Mohamed-Salah,eg EGY,FW,eng Liverpool,27,1992,8.1,0.00,0.00,0.00,0.99,0.37,0.37,1.11,0.12,0.49,0.00,0.00,0.00,6.42,0.12,0.49,20.0,Matches
549,Andreas Samaris\Andreas-Samaris,gr GRE,MF,pt Benfica,30,1989,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.0,0.00,0.00,0.00,20.0,10.0,0.00,100.0,Matches
550,Mbwana Samatta\Mbwana-Samatta,tz TAN,FWMF,be Genk,26,1992,5.7,0.35,0.00,0.00,1.05,2.11,0.53,0.35,0.35,0.53,0.00,0.00,0.00,4.04,2.46,8.25,23.0,Matches
551,Renato Sanches\Renato-Sanches,pt POR,MFFW,fr Lille,21,1997,1.4,0.71,0.00,0.00,2.14,1.43,0.00,0.00,1.43,1.43,0.00,0.00,0.00,16.4,0.71,2.14,25.0,Matches
552,Alexis Sánchez\Alexis-Sanchez,cl CHI,FW,it Inter,30,1988,0.7,1.43,0.00,0.00,1.43,1.43,1.43,1.43,2.86,1.43,0.00,0.00,0.00,4.29,1.43,2.86,33.3,Matches
553,Davinson Sánchez\Davinson-Sanchez,co COL,DF,eng Tottenham,23,1996,5.0,0.00,0.00,0.00,1.40,0.80,0.00,0.40,1.60,1.40,0.00,0.00,0.00,9.20,3.40,1.20,73.9,Matches
554,Jadon Sancho\Jadon-Sancho,eng ENG,FW,de Dortmund,19,2000,7.2,0.00,0.00,0.00,0.28,1.25,0.42,1.94,0.42,0.69,0.14,0.00,0.00,5.83,0.28,0.69,28.6,Matches
555,Alex Sandro\Alex-Sandro,br BRA,DF,it Juventus,28,1991,6.0,0.00,0.00,0.00,0.50,1.83,0.00,4.17,0.67,1.17,0.00,0.00,0.00,9.67,2.67,1.33,66.7,Matches
556,Douglas Santos\Douglas-Santos,br BRA,DFMF,ru Zenit,25,1994,5.6,0.36,0.18,0.18,0.71,0.36,0.00,2.32,1.07,1.61,0.00,0.00,0.00,9.82,1.07,0.54,66.7,Matches
557,Pablo Sarabia\Pablo-Sarabia,es ESP,FWMF,fr Paris S-G,27,1992,4.5,0.00,0.00,0.00,1.78,2.22,0.67,2.67,0.44,1.11,0.00,0.00,0.00,5.78,0.22,1.78,11.1,Matches
558,Marcelo Saracchi\Marcelo-Saracchi,uy URU,DF,de RB Leipzig,21,1998,1.8,0.56,0.00,0.00,2.22,1.67,0.00,2.78,1.11,1.11,0.00,0.00,0.00,6.11,0.00,2.78,0.0,Matches
559,Stefan Savić\Stefan-Savic,me MNE,DF,es Atlético Madrid,28,1991,4.3,0.00,0.00,0.00,0.47,0.00,0.00,0.00,0.47,0.47,0.00,0.00,0.00,5.81,4.88,1.63,75.0,Matches
560,Patrik Schick\Patrik-Schick,cz CZE,FWMF,de RB Leipzig,23,1996,2.7,0.00,0.00,0.00,1.11,2.59,0.74,0.37,0.74,0.00,0.37,0.00,0.00,5.56,2.59,2.59,50.0,Matches
561,Marcel Schmelzer\Marcel-Schmelzer,de GER,FW,de Dortmund,31,1988,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
562,Siebe Schrijvers\Siebe-Schrijvers,be BEL,MFFW,be Club Brugge,23,1996,0.9,0.00,0.00,0.00,1.11,3.33,2.22,4.44,1.11,2.22,0.00,0.00,0.00,10.0,0.00,1.11,0.0,Matches
563,Nico Schulz\Nico-Schulz,de GER,DFMF,de Dortmund,26,1993,2.5,0.00,0.00,0.00,0.80,0.80,0.00,1.60,0.40,0.40,0.00,0.00,0.00,8.00,0.00,0.80,0.0,Matches
564,Perr Schuurs\Perr-Schuurs,nl NED,DF,nl Ajax,19,1999,1.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.83,0.83,0.00,0.00,0.00,9.17,0.00,0.83,0.0,Matches
565,Haris Seferović\Haris-Seferovic,ch SUI,FW,pt Benfica,27,1992,2.3,0.00,0.00,0.00,1.30,0.43,0.43,0.43,0.00,0.00,0.00,0.00,0.00,3.91,0.43,1.74,20.0,Matches
566,Nélson Semedo\Nelson-Semedo,pt POR,DF,es Barcelona,25,1993,7.0,0.29,0.00,0.00,1.57,1.57,0.29,1.43,1.00,1.86,0.00,0.14,0.00,7.29,0.43,0.29,60.0,Matches
567,Rúben Semedo\Ruben-Semedo,pt POR,DF,gr Olympiacos,25,1994,6.0,0.33,0.00,0.00,1.17,0.67,0.00,0.00,0.67,1.00,0.00,0.00,0.00,5.50,1.33,0.50,72.7,Matches
568,Stefano Sensi\Stefano-Sensi,it ITA,MF,it Inter,23,1995,2.1,0.00,0.00,0.00,1.90,3.81,0.00,2.86,0.95,0.48,0.00,0.00,0.00,10.5,0.48,0.48,50.0,Matches
569,Jean Seri\Jean-Seri,ci CIV,MF,tr Galatasaray,28,1991,5.3,0.19,0.00,0.00,0.94,1.51,0.00,0.38,0.19,0.94,0.00,0.00,0.00,9.06,1.89,0.75,71.4,Matches
570,Ryan Sessegnon\Ryan-Sessegnon,eng ENG,FWDF,eng Tottenham,19,2000,2.2,0.45,0.00,0.00,0.45,0.45,0.91,2.27,1.36,0.45,0.00,0.00,0.00,8.18,0.91,3.64,20.0,Matches
571,Petr Ševčík\Petr-Sevcik,cz CZE,MF,cz Slavia Prague,25,1994,5.0,0.40,0.00,0.00,0.40,1.20,0.20,1.40,0.80,0.80,0.00,0.00,0.00,9.80,0.80,1.40,36.4,Matches
572,Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,MF,eng Liverpool,27,1991,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
573,Oleg Shatov\Oleg-Shatov,ru RUS,MF,ru Zenit,29,1990,2.6,0.38,0.00,0.00,0.77,0.77,0.00,0.77,1.15,1.15,0.00,0.00,0.00,8.85,0.38,0.38,50.0,Matches
574,Danylo Sikan\Danylo-Sikan,ua UKR,FW,ua Shakhtar,18,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
575,Bernardo Silva\Bernardo-Silva,pt POR,FWMF,eng Manchester City,24,1994,4.8,0.21,0.00,0.00,0.63,0.42,0.42,2.08,0.42,0.63,0.00,0.00,0.00,7.08,0.21,1.88,10.0,Matches
576,David Silva\David-Silva,es ESP,MF,eng Manchester City,33,1986,1.4,0.00,0.00,0.00,1.43,0.00,0.71,2.14,1.43,0.71,0.00,0.00,0.00,6.43,0.00,0.71,0.0,Matches
577,Rafa Silva\Rafa-Silva,pt POR,FWMF,pt Benfica,26,1993,1.4,0.00,0.00,0.00,0.71,2.86,0.00,0.00,0.71,0.00,0.00,0.00,0.00,2.86,0.00,0.71,0.0,Matches
578,Thiago Silva\Thiago-Silva,br BRA,DF,fr Paris S-G,34,1984,9.0,0.22,0.00,0.00,0.44,0.44,0.00,0.00,0.56,0.89,0.00,0.11,0.00,11.0,2.56,0.56,82.1,Matches
579,Daley Sinkgraven\Daley-Sinkgraven,nl NED,DFMF,de Leverkusen,24,1995,1.1,0.00,0.00,0.00,0.00,1.82,0.00,0.91,0.00,2.73,0.00,0.00,0.00,10.0,0.00,1.82,0.0,Matches
580,Moussa Sissoko\Moussa-Sissoko,fr FRA,MFFW,eng Tottenham,29,1989,4.7,0.00,0.00,0.00,1.06,0.21,0.00,0.21,1.28,1.49,0.00,0.00,0.00,11.3,0.85,1.06,44.4,Matches
581,Mario Šitum\Mario-Situm,hr CRO,MF,hr Dinamo Zagreb,27,1992,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
582,Oliver Skipp\Oliver-Skipp,eng ENG,MFFW,eng Tottenham,18,2000,0.3,3.33,0.00,0.00,6.67,0.00,0.00,0.00,3.33,3.33,0.00,0.00,0.00,6.67,0.00,0.00,,Matches
583,Milan Škoda\Milan-Skoda,cz CZE,FWMF,cz Slavia Prague,33,1986,0.8,0.00,0.00,0.00,1.25,0.00,0.00,0.00,0.00,1.25,0.00,0.00,0.00,1.25,2.50,2.50,50.0,Matches
584,Milan Škriniar\Milan-Skriniar,sk SVK,DF,it Inter,24,1995,6.0,0.17,0.00,0.00,1.83,0.67,0.00,0.17,1.83,1.83,0.00,0.00,0.00,9.33,0.83,0.17,83.3,Matches
585,Igor Smolnikov\Igor-Smolnikov,ru RUS,DF,ru Zenit,30,1988,1.5,0.00,0.00,0.00,1.33,1.33,0.00,1.33,1.33,1.33,0.00,0.00,0.00,9.33,0.00,0.67,0.0,Matches
586,Fyodor Smolov\Fyodor-Smolov,ru RUS,FW,ru Loko Moscow,29,1990,2.2,0.00,0.00,0.00,0.00,2.27,0.00,0.91,1.36,0.00,0.00,0.00,0.00,5.45,2.27,2.73,45.5,Matches
587,Eduard Sobol\Eduard-Sobol,ua UKR,DF,be Club Brugge,24,1995,2.9,0.34,0.00,0.00,0.69,0.34,0.00,1.72,1.03,2.07,0.00,0.00,0.00,6.55,1.03,0.69,60.0,Matches
588,Carlos Soler\Carlos-Soler,es ESP,MF,es Valencia,22,1997,4.4,0.00,0.00,0.00,0.45,1.14,0.00,0.68,0.23,1.14,0.00,0.00,0.00,6.36,0.91,1.36,40.0,Matches
589,Manor Solomon\Manor-Solomon,il ISR,FWMF,ua Shakhtar,20,1999,1.5,0.00,0.00,0.00,0.00,2.00,0.00,2.67,0.67,1.33,0.00,0.00,0.00,4.00,0.00,0.67,0.0,Matches
590,Tomáš Souček\Tomas-Soucek,cz CZE,MF,cz Slavia Prague,24,1995,6.0,0.17,0.00,0.00,2.00,1.50,0.00,0.17,1.83,2.00,0.00,0.00,0.00,11.8,4.00,1.33,75.0,Matches
591,Adama Soumaoro\Adama-Soumaoro,fr FRA,DF,fr Lille,27,1992,1.0,0.00,0.00,0.00,1.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,1.00,6.00,1.00,2.00,33.3,Matches
592,Boubakary Soumaré\Boubakary-Soumare,fr FRA,MF,fr Lille,20,1999,5.8,0.00,0.00,0.00,0.17,1.38,0.00,0.17,1.55,1.72,0.00,0.00,0.00,12.4,1.03,0.69,60.0,Matches
593,Marco Sportiello\Marco-Sportiello,it ITA,GK,it Atalanta,27,1992,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.50,0.00,0.00,,Matches
594,Nicolae Stanciu\Nicolae-Stanciu,ro ROU,MF,cz Slavia Prague,26,1993,5.1,0.20,0.00,0.00,0.39,1.76,0.00,0.98,0.20,0.78,0.00,0.00,0.00,8.63,0.00,0.78,0.0,Matches
595,Cican Stankovic\Cican-Stankovic,at AUT,GK,at RB Salzburg,26,1992,3.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.71,0.00,0.00,,Matches
596,Taras Stepanenko\Taras-Stepanenko,ua UKR,MF,ua Shakhtar,29,1989,6.0,0.17,0.00,0.00,0.83,0.50,0.00,0.17,1.17,1.50,0.00,0.00,0.00,7.83,2.67,1.50,64.0,Matches
597,Raheem Sterling\Raheem-Sterling,eng ENG,FW,eng Manchester City,24,1994,6.7,0.00,0.00,0.00,0.75,2.39,0.45,1.64,0.90,0.90,0.30,0.00,0.00,4.78,0.60,1.04,36.4,Matches
598,Petar Stojanović\Petar-Stojanovic,si SVN,DF,hr Dinamo Zagreb,23,1995,5.6,0.36,0.00,0.00,2.14,0.36,0.00,2.68,0.71,1.79,0.00,0.00,0.00,8.21,1.61,1.07,60.0,Matches
599,John Stones\John-Stones,eng ENG,DF,eng Manchester City,25,1994,0.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.33,0.00,0.00,0.00,0.00,1.67,1.67,1.67,50.0,Matches
600,Luis Suárez\Luis-Suarez,uy URU,FW,es Barcelona,32,1987,6.3,0.32,0.00,0.00,0.95,2.54,0.48,0.16,0.48,0.48,0.00,0.00,0.00,4.44,0.63,0.95,40.0,Matches
601,Niklas Süle\Niklas-Sule,de GER,DF,de Bayern Munich,23,1995,3.7,0.27,0.00,0.00,0.81,0.27,0.00,0.27,0.81,2.16,0.00,0.00,0.00,6.49,0.27,0.54,33.3,Matches
602,Aleksei Sutormin\Aleksei-Sutormin,ru RUS,MF,ru Zenit,25,1994,0.3,0.00,0.00,0.00,0.00,6.67,0.00,0.00,0.00,3.33,0.00,0.00,0.00,0.00,0.00,6.67,0.0,Matches
603,Wojciech Szczęsny\Wojciech-Szczesny,pl POL,GK,it Juventus,29,1990,7.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,,Matches
604,Dominik Szoboszlai\Dominik-Szoboszlai,hu HUN,MF,at RB Salzburg,18,2000,4.3,0.23,0.00,0.00,1.40,0.70,0.00,0.47,0.70,0.93,0.00,0.00,0.00,9.30,0.70,1.63,30.0,Matches
