Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks,Matches
270,Jamaal Lascelles\Jamaal-Lascelles,eng ENG,DF,Newcastle Utd,23,1993,32.5,35.9,35.5,0.43,0.34,0.00,5.66,0.46,0.09,0.00,0.00,0.00,0.00,22.2,2.74,11.0,6.15,23.9,4.00,0.09,0.18,27.4,0.12,1.08,0.25,0.65,Matches
271,Florian Lejeune\Florian-Lejeune,fr FRA,DF,Newcastle Utd,26,1991,23.4,45.3,44.1,1.15,1.03,0.00,5.68,2.09,0.09,0.00,0.00,0.00,0.00,27.8,3.76,13.8,7.86,31.2,5.30,0.13,0.04,34.6,0.13,1.41,0.73,0.64,Matches
272,Mario Lemina\Mario-Lemina,ga GAB,MF,Southampton,23,1993,19.1,52.5,51.9,0.52,0.21,0.10,7.43,1.88,0.52,0.05,0.00,0.00,0.00,42.1,3.93,6.39,8.27,40.6,2.67,0.16,0.31,45.2,0.16,1.10,0.99,0.16,Matches
273,Aaron Lennon\Aaron-Lennon,eng ENG,FWMF,Everton,30,1987,8.8,24.5,23.2,1.36,0.00,0.00,4.89,0.11,0.57,0.00,0.00,0.00,0.00,15.7,5.68,3.18,3.07,18.5,1.48,1.25,0.11,16.8,0.11,0.68,0.57,2.05,Matches
274,Aaron Lennon\Aaron-Lennon,eng ENG,MFFW,Burnley,30,1987,12.4,23.5,23.5,0.08,0.00,0.00,4.76,0.32,1.29,0.00,0.00,0.00,0.00,17.7,1.53,4.35,2.10,20.4,0.65,0.08,0.24,16.3,0.00,0.89,0.65,1.94,Matches
275,Victor Lindelöf\Victor-Lindelof,se SWE,DF,Manchester Utd,23,1994,14.3,53.9,52.0,1.89,0.42,0.00,4.55,0.35,0.14,0.00,0.00,0.00,0.00,44.5,1.68,7.76,8.25,40.1,3.50,1.47,0.21,48.5,0.07,0.91,0.49,0.56,Matches
276,Jesse Lingard\Jesse-Lingard,eng ENG,MFFW,Manchester Utd,24,1992,20.2,48.2,45.3,2.92,0.35,0.10,6.24,0.79,1.29,1.09,0.05,0.05,0.00,39.1,3.12,6.04,5.94,40.3,1.14,0.59,0.15,40.6,0.00,0.15,1.49,1.39,Matches
277,Jake Livermore\Jake-Livermore,eng ENG,MF,West Brom,27,1989,29.7,37.9,37.3,0.61,0.07,0.10,7.98,1.18,0.44,0.07,0.00,0.00,0.00,26.6,3.77,7.51,4.21,30.5,2.36,0.20,0.17,29.3,0.17,0.84,0.67,0.98,Matches
278,Fernando Llorente\Fernando-Llorente,es ESP,FWDF,Tottenham,32,1985,2.6,31.9,31.9,0.00,0.00,0.00,6.54,0.38,0.77,0.00,0.00,0.00,0.00,18.8,7.31,5.77,3.08,19.2,5.77,0.00,1.54,21.5,0.00,0.00,1.15,1.54,Matches
279,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,30,1986,36.0,26.6,22.3,4.22,0.86,0.00,3.36,1.00,0.00,0.00,0.00,0.00,0.00,15.6,1.47,9.50,20.1,1.86,0.06,0.00,4.00,20.8,0.03,0.58,0.08,0.06,Matches
280,Jürgen Locadia\Jurgen-Locadia,nl NED,FWMF,Brighton,23,1993,2.5,20.0,19.6,0.40,0.00,0.00,2.40,1.20,0.40,0.00,0.00,0.00,0.00,12.8,2.80,4.40,4.40,12.0,2.00,0.00,1.20,14.0,0.00,0.80,0.80,1.60,Matches
281,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,MFFW,Crystal Palace,21,1996,20.8,34.2,33.8,0.43,0.10,0.10,8.75,0.43,0.58,0.00,0.00,0.00,0.00,28.8,1.83,3.56,3.80,28.4,1.25,0.10,0.05,28.0,0.24,0.63,0.91,1.15,Matches
282,Joe Lolley\Joe-Lolley,eng ENG,MFFW,Huddersfield,24,1992,2.5,30.4,30.0,0.40,0.40,0.00,9.60,1.20,3.20,0.00,0.00,0.00,0.00,17.2,5.60,7.60,22.8,4.80,1.60,0.00,0.00,20.4,0.00,2.00,2.40,1.20,Matches
283,Kevin Long\Kevin-Long,ie IRL,DF,Burnley,26,1990,16.0,36.3,36.0,0.31,0.25,0.00,5.44,1.63,0.13,0.00,0.00,0.00,0.00,18.1,2.81,15.4,2.44,23.8,8.13,0.06,0.13,25.0,0.00,1.63,0.38,0.69,Matches
284,Shane Long\Shane-Long,ie IRL,FW,Southampton,30,1987,17.6,23.7,22.7,1.08,0.00,0.06,4.38,0.40,1.59,0.00,0.00,0.00,0.00,13.0,5.06,5.74,3.30,13.6,4.49,0.17,0.85,15.3,0.00,0.85,0.68,1.19,Matches
285,Ademola Lookman\Ademola-Lookman,eng ENG,MFFW,Everton,19,1997,1.8,26.7,26.7,0.00,0.00,0.00,9.44,0.00,0.00,0.00,0.00,0.00,0.00,20.6,3.33,2.78,5.00,20.0,1.67,0.00,0.00,21.1,0.00,0.56,0.56,2.22,Matches
286,Jonas Lössl\Jonas-Lossl,dk DEN,GK,Huddersfield,28,1989,38.0,30.9,21.7,9.16,3.45,0.00,3.55,1.50,0.08,0.00,0.00,0.00,0.00,8.79,1.18,20.9,0.82,25.9,0.00,0.00,2.08,18.1,0.05,1.34,0.26,0.13,Matches
287,Dejan Lovren\Dejan-Lovren,hr CRO,DF,Liverpool,28,1989,23.6,74.5,73.6,0.93,0.81,0.00,6.91,1.82,0.25,0.00,0.00,0.00,0.00,58.1,4.87,11.5,13.9,52.4,6.36,0.13,0.17,65.5,0.08,0.81,0.51,0.34,Matches
288,Chris Löwe\Chris-Lowe,de GER,DF,Huddersfield,28,1989,17.6,47.8,38.0,9.83,0.63,0.06,7.78,1.25,2.39,0.68,0.11,0.00,0.00,22.5,6.25,19.0,31.0,4.83,3.07,8.52,0.00,32.7,0.17,1.93,1.14,1.76,Matches
289,Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,28,1989,25.5,45.2,35.7,9.49,0.47,0.08,6.90,1.49,1.96,0.00,0.00,0.00,0.00,19.8,4.35,21.1,2.90,29.0,3.73,9.02,0.08,30.0,0.27,1.49,0.98,1.61,Matches
290,David Luiz\David-Luiz,br BRA,DFMF,Chelsea,30,1987,9.3,53.1,51.1,2.04,2.04,0.00,5.81,1.83,0.00,0.00,0.00,0.00,0.00,38.0,5.91,9.25,10.9,38.5,3.33,0.00,0.00,44.3,0.00,1.08,0.32,0.65,Matches
291,Romelu Lukaku\Romelu-Lukaku,be BEL,FW,Manchester Utd,24,1993,31.9,23.4,22.7,0.69,0.00,0.13,5.80,0.53,1.07,0.00,0.00,0.00,0.00,13.8,3.76,5.83,12.3,5.45,3.48,0.03,0.56,15.5,0.19,0.31,1.00,1.19,Matches
292,Dodi Lukebakio\Dodi-Lukebakio,be BEL,MF,Watford,19,1997,0.2,40.0,35.0,5.00,0.00,0.00,5.00,5.00,5.00,5.00,0.00,0.00,0.00,25.0,10.0,5.00,35.0,0.00,5.00,0.00,0.00,30.0,0.00,0.00,0.00,0.00,Matches
293,Levi Lumeka\Levi-Lumeka,eng ENG,FW,Crystal Palace,18,1998,0.3,36.7,36.7,0.00,0.00,0.00,13.3,0.00,10.0,0.00,0.00,0.00,0.00,20.0,3.33,13.3,20.0,16.7,0.00,0.00,0.00,16.7,0.00,0.00,3.33,6.67,Matches
294,Harry Maguire\Harry-Maguire,eng ENG,DF,Leicester City,24,1993,38.0,45.4,44.3,1.11,0.74,0.00,7.29,2.16,0.26,0.00,0.00,0.00,0.00,27.2,5.16,13.1,4.68,32.6,6.24,0.37,0.34,35.2,0.21,1.68,0.71,0.47,Matches
295,Riyad Mahrez\Riyad-Mahrez,dz ALG,MFFW,Leicester City,26,1991,32.8,44.1,37.5,6.62,2.62,0.27,7.93,2.84,2.41,2.80,0.43,0.06,0.03,26.6,4.91,12.7,36.1,3.93,2.59,1.01,0.09,32.3,0.34,0.64,1.16,1.40,Matches
296,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DFMF,Arsenal,19,1997,10.2,58.8,52.8,5.98,0.29,0.00,5.00,1.27,1.76,0.00,0.00,0.00,0.00,41.7,6.27,10.9,10.6,41.0,1.27,5.69,0.10,49.1,0.29,0.69,1.08,1.86,Matches
297,Scott Malone\Scott-Malone,eng ENG,DF,Huddersfield,26,1991,12.4,54.1,42.7,11.4,0.16,0.00,9.03,1.29,2.26,0.00,0.00,0.00,0.00,24.5,9.60,20.0,35.0,3.06,4.35,11.2,0.16,37.0,0.40,2.34,1.05,3.15,Matches
298,Sadio Mané\Sadio-Mane,sn SEN,FWMF,Liverpool,25,1992,24.3,39.8,39.5,0.33,0.08,0.12,10.3,0.78,1.60,0.00,0.00,0.00,0.00,30.8,4.49,4.49,8.60,28.6,1.69,0.16,0.25,31.5,0.08,0.33,1.48,1.52,Matches
299,Eliaquim Mangala\Eliaquim-Mangala,fr FRA,DF,Everton,26,1991,1.5,45.3,43.3,2.00,0.67,0.00,2.67,2.00,0.00,0.00,0.00,0.00,0.00,34.7,4.00,6.67,30.7,12.0,0.67,1.33,0.00,38.7,0.67,1.33,0.67,1.33,Matches
300,Eliaquim Mangala\Eliaquim-Mangala,fr FRA,DF,Manchester City,26,1991,5.4,63.1,62.2,0.93,0.93,0.00,5.37,0.19,0.19,0.00,0.00,0.00,0.00,54.1,2.41,6.67,44.6,15.0,2.96,0.00,0.00,57.0,0.19,0.74,0.37,0.93,Matches
301,Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,23,1994,19.5,38.2,29.4,8.77,0.10,0.00,4.51,0.21,1.03,0.10,0.00,0.00,0.00,18.0,6.31,13.8,5.90,19.8,3.28,8.56,0.05,27.3,0.05,0.82,0.51,1.49,Matches
302,Solly March\Solly-March,eng ENG,MFFW,Brighton,23,1994,20.6,36.0,34.4,1.60,0.19,0.00,9.13,1.70,3.30,0.73,0.00,0.00,0.00,22.4,4.13,9.47,28.9,4.03,2.23,0.29,0.19,25.2,0.39,1.17,0.58,2.23,Matches
303,Adrian Mariappa\Adrian-Mariappa,jm JAM,DF,Watford,30,1986,24.6,42.0,39.8,2.24,0.16,0.00,7.52,0.98,0.12,0.00,0.00,0.00,0.00,25.0,3.54,13.4,3.37,30.0,5.20,2.03,0.16,31.1,0.12,1.18,0.61,0.98,Matches
304,João Mário\Joao-Mario,pt POR,MFFW,West Ham,24,1993,11.4,42.1,38.0,4.12,1.23,0.00,8.86,2.11,2.54,2.54,0.18,0.09,0.00,30.9,3.68,7.54,4.04,36.2,1.32,0.09,0.09,31.7,0.44,1.14,1.32,1.67,Matches
305,Anthony Martial\Anthony-Martial,fr FRA,FWMF,Manchester Utd,21,1995,17.6,44.5,43.6,0.91,0.23,0.17,10.7,0.63,2.33,0.28,0.06,0.00,0.00,36.7,2.90,4.89,7.16,35.6,0.85,0.40,0.06,34.7,0.11,0.63,1.36,2.10,Matches
306,Cuco Martina\Cuco-Martina,cw CUW,DF,Everton,27,1989,20.3,50.2,40.8,9.41,0.25,0.00,7.29,0.64,2.02,0.00,0.00,0.00,0.00,24.7,7.59,17.9,6.50,30.1,3.79,9.16,0.15,37.7,0.05,1.58,0.84,1.13,Matches
307,Bruno Martins Indi\Bruno-Martins-Indi,nl NED,DF,Stoke City,25,1992,13.8,26.4,25.4,1.09,0.43,0.00,3.33,0.94,0.22,0.00,0.00,0.00,0.00,17.2,1.38,7.90,17.5,4.78,3.04,0.65,0.00,20.8,0.07,0.87,0.07,0.29,Matches
308,Arthur Masuaku\Arthur-Masuaku,cd COD,MFDF,West Ham,23,1993,20.8,43.4,38.2,5.19,0.10,0.05,9.33,1.25,3.13,0.00,0.00,0.00,0.00,27.8,4.42,11.2,33.5,2.36,1.92,5.10,0.05,30.9,0.19,0.82,0.82,2.84,Matches
309,Juan Mata\Juan-Mata,es ESP,FWMF,Manchester Utd,29,1988,21.4,62.4,57.5,4.86,1.45,0.09,7.99,2.48,3.32,2.38,0.09,0.05,0.00,47.1,4.16,11.1,53.0,7.99,0.65,0.65,0.05,50.9,0.19,0.42,1.07,1.59,Matches
310,Nemanja Matić\Nemanja-Matic,rs SRB,MF,Manchester Utd,28,1988,34.6,74.4,72.3,2.08,1.65,0.00,10.7,2.83,0.29,0.03,0.00,0.00,0.00,58.7,4.65,11.0,58.6,11.0,3.58,0.38,0.14,64.5,0.29,0.98,1.16,1.56,Matches
311,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,25,1991,22.2,73.7,73.1,0.63,0.59,0.00,6.89,1.62,0.00,0.00,0.00,0.00,0.00,58.3,5.41,10.0,6.67,61.3,4.37,0.05,0.18,65.0,0.14,1.08,0.77,0.09,Matches
312,Konstantinos Mavropanos\Konstantinos-Mavropanos,gr GRE,DFMF,Arsenal,19,1997,2.2,44.1,44.1,0.00,0.00,0.00,8.18,0.91,0.00,0.00,0.00,0.00,0.00,36.4,1.82,5.91,12.7,27.7,3.64,0.00,0.00,38.2,0.00,0.00,1.36,0.45,Matches
313,Alfie Mawson\Alfie-Mawson,eng ENG,DF,Swansea City,23,1994,38.0,45.5,44.5,1.03,0.84,0.00,8.11,3.11,0.05,0.00,0.00,0.00,0.00,30.8,3.11,11.6,10.3,29.5,4.05,0.16,0.18,36.5,0.13,1.03,0.79,0.55,Matches
314,Eric Maxim Choupo-Moting\Eric-Maxim-Choupo-Moting,cm CMR,FWMF,Stoke City,28,1989,25.7,27.2,26.7,0.47,0.08,0.08,7.86,0.51,1.32,0.00,0.00,0.00,0.00,18.2,3.66,5.29,4.98,18.2,2.57,0.19,0.39,18.7,0.19,0.54,0.89,1.75,Matches
315,Chancel Mbemba\Chancel-Mbemba,cd COD,DF,Newcastle Utd,22,1994,7.5,36.9,30.4,6.53,0.00,0.00,6.27,0.27,0.53,0.13,0.00,0.00,0.00,17.9,8.53,10.5,5.87,20.4,3.20,6.40,0.00,26.0,0.13,1.60,1.20,1.20,Matches
316,James McArthur\James-McArthur,sco SCO,MFFW,Crystal Palace,29,1987,27.0,40.2,39.5,0.70,0.19,0.00,9.74,0.48,0.26,0.00,0.00,0.00,0.00,28.6,4.07,7.52,9.74,26.1,2.96,0.22,0.48,31.6,0.15,0.81,1.04,1.00,Matches
317,Gareth McAuley\Gareth-McAuley,nir NIR,DF,West Brom,37,1979,5.1,27.5,26.3,1.18,0.98,0.20,5.29,1.18,0.20,0.00,0.00,0.00,0.00,12.9,1.76,12.7,2.16,19.8,3.73,0.20,0.00,18.2,0.20,0.59,0.20,0.78,Matches
318,Oliver McBurnie\Oliver-McBurnie,sco SCO,FW,Swansea City,21,1996,3.1,31.9,30.0,1.94,0.00,0.00,8.06,0.00,0.97,0.00,0.00,0.00,0.00,19.4,5.48,7.10,1.29,21.6,3.23,0.00,1.29,22.9,0.32,0.65,0.32,1.61,Matches
319,Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,27,1989,18.0,19.7,11.5,8.22,2.11,0.00,2.11,0.39,0.00,0.00,0.00,0.00,0.00,4.06,0.67,15.0,1.56,14.6,0.00,0.00,2.22,8.94,0.00,1.11,0.06,0.11,Matches
320,James McCarthy\James-McCarthy,ie IRL,MF,Everton,26,1990,2.3,43.0,42.6,0.43,0.43,0.00,6.52,0.43,0.43,0.00,0.00,0.00,0.00,23.9,12.2,6.96,12.2,26.1,3.91,0.00,0.00,30.9,0.43,0.00,1.30,1.30,Matches
321,James McClean\James-McClean,ie IRL,MFFW,West Brom,28,1989,15.6,29.5,28.2,1.28,0.13,0.00,5.71,1.22,3.78,0.77,0.00,0.00,0.00,17.8,2.18,9.55,24.4,2.50,1.92,0.38,0.00,18.8,0.06,1.09,0.58,2.37,Matches
322,Sam McQueen\Sam-McQueen,eng ENG,DFFW,Southampton,22,1995,1.6,48.8,42.5,6.25,0.63,0.00,13.1,0.00,1.88,0.00,0.00,0.00,0.00,30.6,6.88,11.3,33.1,5.63,3.75,5.63,0.63,34.4,0.00,1.25,0.00,2.50,Matches
323,Scott McTominay\Scott-McTominay,sco SCO,MF,Manchester Utd,20,1996,7.0,49.6,49.3,0.29,0.29,0.00,6.86,0.86,0.57,0.00,0.00,0.00,0.00,42.0,2.00,5.57,3.57,42.4,3.00,0.00,0.29,43.7,0.00,0.57,0.57,0.71,Matches
324,Ben Mee\Ben-Mee,eng ENG,DF,Burnley,27,1989,29.0,38.7,38.0,0.66,0.52,0.00,6.21,0.97,0.14,0.00,0.00,0.00,0.00,21.2,3.24,14.2,26.0,4.24,6.83,0.14,0.07,28.5,0.24,1.59,0.28,0.52,Matches
325,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,23,1994,4.0,63.8,55.3,8.50,0.50,0.00,6.50,1.75,7.25,0.00,0.00,0.00,0.00,41.8,10.0,12.0,49.3,2.25,3.00,8.00,0.25,49.8,0.25,1.00,2.00,3.75,Matches
326,Mikel Merino\Mikel-Merino,es ESP,MF,Newcastle Utd,21,1996,15.0,53.5,52.8,0.67,0.53,0.07,9.93,1.33,0.27,0.07,0.00,0.00,0.00,36.5,7.07,9.93,44.3,3.80,3.73,0.07,0.20,42.5,0.13,1.20,0.73,1.33,Matches
327,Per Mertesacker\Per-Mertesacker,de GER,DF,Arsenal,32,1984,4.1,59.0,58.5,0.49,0.49,0.00,3.66,0.73,0.00,0.00,0.00,0.00,0.00,46.8,6.10,6.10,12.4,39.0,5.37,0.00,0.49,54.1,0.00,0.49,0.00,0.24,Matches
328,Roque Mesa\Roque-Mesa,es ESP,MF,Swansea City,28,1989,8.4,56.4,55.1,1.31,0.95,0.00,7.74,1.79,0.00,0.00,0.00,0.00,0.00,42.7,5.24,8.45,15.6,36.4,3.93,0.24,0.12,48.9,0.00,0.60,0.48,1.43,Matches
329,Simon Mignolet\Simon-Mignolet,be BEL,GK,Liverpool,29,1988,19.0,27.3,22.6,4.74,1.63,0.00,2.58,0.21,0.00,0.00,0.00,0.00,0.00,16.0,1.16,10.2,1.89,20.1,0.05,0.00,4.37,19.9,0.05,0.32,0.11,0.11,Matches
330,Luka Milivojević\Luka-Milivojevic,rs SRB,MF,Crystal Palace,26,1991,34.2,49.2,46.9,2.22,1.20,0.00,9.77,2.13,0.50,0.70,0.09,0.03,0.03,32.9,4.24,12.0,8.60,35.8,3.42,0.18,0.35,39.2,0.15,1.40,1.05,0.91,Matches
331,James Milner\James-Milner,eng ENG,MF,Liverpool,31,1986,19.7,81.6,75.6,5.94,1.27,0.05,12.2,3.76,3.40,2.84,0.20,0.05,0.00,60.4,6.55,14.6,6.65,70.9,2.23,1.17,0.15,66.7,0.30,1.37,1.57,2.03,Matches
332,Tyrone Mings\Tyrone-Mings,eng ENG,DF,Bournemouth,24,1993,2.2,51.4,50.0,1.36,0.91,0.00,12.3,0.91,0.45,0.00,0.00,0.00,0.00,34.5,1.82,15.0,44.5,2.73,3.18,0.45,0.00,39.5,0.00,1.82,1.36,1.82,Matches
333,Kevin Mirallas\Kevin-Mirallas,be BEL,FWMF,Everton,29,1987,1.5,39.3,34.7,4.67,0.67,0.00,4.67,0.00,2.00,0.67,0.00,0.00,0.00,32.7,2.00,4.67,3.33,33.3,2.00,0.00,0.00,31.3,0.00,0.00,0.67,2.00,Matches
334,Aleksandar Mitrović\Aleksandar-Mitrovic,rs SRB,FW,Newcastle Utd,22,1994,1.1,50.0,49.1,0.91,0.00,0.00,10.9,0.00,0.00,0.00,0.00,0.00,0.00,37.3,9.09,3.64,5.45,32.7,6.36,0.91,2.73,35.5,0.00,0.91,0.91,2.73,Matches
335,Henrikh Mkhitaryan\Henrikh-Mkhitaryan,am ARM,FWMF,Arsenal,28,1989,8.8,54.2,51.7,2.50,0.34,0.11,11.9,2.05,3.07,1.93,0.34,0.23,0.34,42.7,4.66,6.82,9.89,41.7,1.59,0.23,0.45,40.2,0.11,1.02,2.27,1.82,Matches
336,Henrikh Mkhitaryan\Henrikh-Mkhitaryan,am ARM,MFFW,Manchester Utd,28,1989,10.2,55.9,52.2,3.73,0.59,0.00,8.43,1.86,2.94,2.55,0.10,0.10,0.00,41.0,6.27,8.63,14.7,37.8,2.25,0.29,0.29,43.0,0.20,0.98,1.08,1.86,Matches
337,Nacho Monreal\Nacho-Monreal,es ESP,DF,Arsenal,31,1986,24.9,71.2,68.7,2.53,0.60,0.00,8.88,0.84,0.80,0.04,0.00,0.00,0.00,55.9,4.62,10.7,55.1,8.35,4.74,1.89,0.16,62.5,0.12,0.72,0.56,1.41,Matches
338,Aaron Mooy\Aaron-Mooy,au AUS,MF,Huddersfield,26,1990,34.1,60.7,55.9,4.78,2.11,0.03,11.8,2.76,2.64,2.23,0.23,0.15,0.06,39.9,6.22,14.6,15.0,42.1,2.96,0.03,0.15,45.4,0.15,1.35,0.88,2.17,Matches
339,Álvaro Morata\Alvaro-Morata,es ESP,FW,Chelsea,24,1992,22.9,25.0,23.6,1.40,0.00,0.04,6.16,1.00,0.57,0.00,0.00,0.00,0.00,15.9,4.37,4.80,3.06,18.4,1.97,0.00,0.66,17.7,0.13,0.70,1.09,1.22,Matches
340,Alberto Moreno\Alberto-Moreno,es ESP,DF,Liverpool,25,1992,14.1,67.0,58.4,8.58,0.43,0.07,12.5,1.49,2.55,0.21,0.00,0.00,0.00,43.5,7.52,16.0,53.8,1.56,2.98,7.94,0.07,54.0,0.00,1.99,1.42,1.99,Matches
341,Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,33,1984,31.3,29.3,28.9,0.35,0.22,0.00,4.28,0.54,0.03,0.00,0.00,0.00,0.00,19.1,2.30,7.86,3.45,20.1,4.63,0.13,0.13,23.5,0.06,0.99,0.26,0.19,Matches
342,James Morrison\James-Morrison,sco SCO,MF,West Brom,31,1986,2.3,40.4,40.4,0.00,0.00,0.00,5.65,0.87,0.00,0.00,0.00,0.00,0.00,31.3,4.35,4.78,7.39,30.0,3.04,0.00,0.00,33.9,0.43,0.43,0.87,1.30,Matches
343,Victor Moses\Victor-Moses,ng NGA,DFMF,Chelsea,26,1990,23.4,45.8,39.3,6.54,0.04,0.00,7.44,0.90,3.42,0.00,0.00,0.00,0.00,25.9,7.91,12.1,6.71,29.5,2.26,6.50,0.13,33.4,0.17,0.60,1.07,2.44,Matches
344,Steve Mounié\Steve-Mounie,bj BEN,FW,Huddersfield,22,1994,20.6,24.8,24.0,0.83,0.00,0.05,8.93,0.19,0.34,0.00,0.00,0.00,0.00,12.2,5.68,6.94,1.99,13.5,4.32,0.00,0.39,15.7,0.10,0.78,0.87,0.49,Matches
345,Lucas Moura\Lucas-Moura,br BRA,FW,Tottenham,24,1992,2.3,49.1,49.1,0.00,0.00,0.00,3.48,0.43,1.30,0.00,0.00,0.00,0.00,40.4,6.09,2.61,1.74,44.3,1.74,0.00,0.43,39.6,0.00,0.00,3.04,1.74,Matches
346,Lys Mousset\Lys-Mousset,fr FRA,FWMF,Bournemouth,21,1996,6.6,26.7,25.9,0.76,0.00,0.15,7.12,0.00,1.06,0.00,0.00,0.00,0.00,19.8,3.18,3.64,2.12,22.1,1.97,0.00,0.45,15.9,0.15,0.76,1.06,2.27,Matches
347,Jacob Murphy\Jacob-Murphy,eng ENG,FWMF,Newcastle Utd,22,1995,12.8,25.4,24.8,0.55,0.16,0.00,5.70,1.25,2.19,0.23,0.00,0.08,0.00,17.0,2.50,5.94,5.39,17.9,1.41,0.16,0.23,15.7,0.08,1.02,0.94,1.88,Matches
348,Jamie Murphy\Jamie-Murphy,sco SCO,MF,Brighton,27,1989,1.9,24.2,23.7,0.53,0.53,0.00,3.16,0.53,0.00,0.00,0.00,0.00,0.00,17.4,4.74,2.11,3.68,19.5,1.05,0.00,0.00,20.5,0.00,0.53,0.00,2.11,Matches
349,Glenn Murray\Glenn-Murray,eng ENG,FW,Brighton,33,1983,24.4,26.2,25.6,0.61,0.04,0.04,5.82,0.08,0.33,0.00,0.00,0.00,0.00,13.5,5.29,7.38,2.46,13.9,6.89,0.00,0.94,15.3,0.16,1.23,0.82,1.11,Matches
350,Charly Musonda Jr.\Charly-Musonda-Jr,be BEL,FW,Chelsea,20,1996,0.4,40.0,40.0,0.00,0.00,2.50,0.00,2.50,0.00,0.00,0.00,0.00,0.00,32.5,2.50,5.00,0.00,37.5,2.50,0.00,0.00,35.0,0.00,0.00,0.00,0.00,Matches
351,Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,Arsenal,25,1992,25.3,69.2,68.3,0.99,0.87,0.00,8.02,0.87,0.36,0.00,0.00,0.00,0.00,51.7,4.27,13.2,2.73,57.9,6.32,0.12,0.24,58.3,0.20,1.70,0.75,0.51,Matches
352,Boaz Myhill\Boaz-Myhill,wal WAL,GK,West Brom,34,1982,1.0,15.0,9.00,6.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,12.0,4.00,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.00,0.00,Matches
353,Georges-Kévin N'Koudou\Georges-Kevin-NKoudou,fr FRA,MF,Tottenham,22,1995,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
354,Georges-Kévin N'Koudou\Georges-Kevin-NKoudou,fr FRA,MF,Burnley,22,1995,2.5,36.4,34.4,2.00,0.40,0.00,6.80,2.80,3.20,1.60,0.40,0.00,0.00,26.4,2.00,8.00,4.40,30.8,0.80,0.00,0.40,25.2,0.40,2.00,0.40,2.80,Matches
355,Luciano Narsingh\Luciano-Narsingh,nl NED,FWMF,Swansea City,26,1990,6.9,30.9,30.7,0.14,0.14,0.00,8.41,0.43,2.32,0.00,0.00,0.00,0.00,23.2,2.32,5.36,4.93,24.6,0.87,0.00,0.14,22.8,0.00,0.58,0.87,1.88,Matches
356,Kyle Naughton\Kyle-Naughton,eng ENG,DF,Swansea City,28,1988,33.7,60.7,50.3,10.4,0.42,0.03,13.8,1.07,1.36,0.00,0.00,0.00,0.00,32.6,8.96,19.2,3.41,42.9,3.03,10.0,0.09,44.4,0.15,1.45,1.63,1.99,Matches
357,Badou Ndiaye\Badou-Ndiaye,sn SEN,MF,Stoke City,26,1990,12.6,28.2,27.2,0.95,0.48,0.00,6.75,0.71,0.40,0.00,0.00,0.00,0.00,19.5,3.17,5.48,5.63,19.4,2.22,0.24,0.16,22.3,0.24,0.56,0.63,0.56,Matches
358,Wilfred Ndidi\Wilfred-Ndidi,ng NGA,MF,Leicester City,20,1996,32.2,52.3,52.1,0.22,0.06,0.03,9.94,1.09,0.34,0.03,0.00,0.00,0.00,34.1,5.78,12.5,6.99,36.9,6.09,0.09,0.28,39.2,0.28,1.58,1.24,1.09,Matches
359,Reiss Nelson\Reiss-Nelson,eng ENG,MFFW,Arsenal,17,1999,1.6,51.3,51.3,0.00,0.00,0.00,11.9,0.63,0.63,0.00,0.00,0.00,0.00,42.5,5.63,3.13,3.75,45.6,1.25,0.00,0.63,46.9,0.00,0.63,0.63,0.63,Matches
360,Julien Ngoy\Julien-Ngoy,be BEL,FWMF,Stoke City,19,1997,0.2,25.0,25.0,0.00,0.00,0.00,15.0,0.00,0.00,0.00,0.00,0.00,0.00,25.0,0.00,0.00,0.00,25.0,0.00,0.00,0.00,20.0,0.00,0.00,0.00,0.00,Matches
361,Oumar Niasse\Oumar-Niasse,sn SEN,FW,Everton,27,1990,12.1,21.5,20.5,0.99,0.00,0.17,6.69,0.17,0.99,0.08,0.00,0.00,0.00,12.8,3.64,5.04,2.73,14.2,2.31,0.17,0.41,13.4,0.08,0.66,0.74,1.57,Matches
