Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,OG,Matches
350,Charly Musonda Jr.\Charly-Musonda-Jr,be BEL,FW,Chelsea,20,1996,0.4,2.50,2.65,2.50,0.00,0.00,0.00,0.00,0.00,2.50,2.65,2.50,0.00,0.00,0.00,0.00,0.00,0.00,Matches
351,Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,Arsenal,25,1992,25.3,0.59,0.59,0.43,0.00,0.00,0.12,0.00,0.04,0.12,0.12,0.08,0.00,0.00,0.04,0.00,0.00,0.00,Matches
352,Boaz Myhill\Boaz-Myhill,wal WAL,GK,West Brom,34,1982,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
353,Georges-Kévin N'Koudou\Georges-Kevin-NKoudou,fr FRA,MF,Tottenham,22,1995,0.0,1,,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,Matches
354,Georges-Kévin N'Koudou\Georges-Kevin-NKoudou,fr FRA,MF,Burnley,22,1995,2.5,1.20,1.21,0.40,0.00,0.40,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
355,Luciano Narsingh\Luciano-Narsingh,nl NED,FWMF,Swansea City,26,1990,6.9,2.46,2.48,2.03,0.00,0.43,0.00,0.00,0.00,0.14,0.15,0.14,0.00,0.00,0.00,0.00,0.00,0.00,Matches
356,Kyle Naughton\Kyle-Naughton,eng ENG,DF,Swansea City,28,1988,33.7,1.10,1.10,0.95,0.03,0.06,0.00,0.03,0.03,0.09,0.09,0.06,0.00,0.00,0.00,0.00,0.03,0.00,Matches
357,Badou Ndiaye\Badou-Ndiaye,sn SEN,MF,Stoke City,26,1990,12.6,1.98,1.97,1.51,0.00,0.16,0.08,0.08,0.16,0.32,0.32,0.16,0.00,0.08,0.00,0.08,0.00,0.00,Matches
358,Wilfred Ndidi\Wilfred-Ndidi,ng NGA,MF,Leicester City,20,1996,32.2,1.12,1.12,0.93,0.03,0.00,0.03,0.06,0.06,0.25,0.25,0.19,0.00,0.00,0.00,0.03,0.03,0.00,Matches
359,Reiss Nelson\Reiss-Nelson,eng ENG,MFFW,Arsenal,17,1999,1.6,2.50,2.47,1.88,0.00,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
360,Julien Ngoy\Julien-Ngoy,be BEL,FWMF,Stoke City,19,1997,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
361,Oumar Niasse\Oumar-Niasse,sn SEN,FW,Everton,27,1990,12.1,2.98,3.00,1.74,0.00,0.58,0.33,0.25,0.08,0.74,0.75,0.25,0.00,0.17,0.17,0.08,0.08,0.00,Matches
362,Eddie Nketiah\Eddie-Nketiah,eng ENG,FWMF,Arsenal,18,1999,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
363,Lukas Nmecha\Lukas-Nmecha,de GER,FW,Manchester City,18,1998,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
364,Mark Noble\Mark-Noble,eng ENG,MF,West Ham,30,1987,26.7,1.91,1.91,1.61,0.11,0.00,0.04,0.11,0.04,0.07,0.07,0.04,0.00,0.00,0.00,0.04,0.00,0.00,Matches
365,Allan Nyom\Allan-Nyom,cm CMR,DF,West Brom,29,1988,25.7,1.25,1.25,0.97,0.12,0.04,0.00,0.08,0.04,0.16,0.16,0.12,0.00,0.00,0.00,0.04,0.00,0.00,Matches
366,Aiden O'Neill\Aiden-ONeill,au AUS,MF,Burnley,19,1998,0.0,,,,,,,,,,,,,,,,,,Matches
367,Michael Obafemi\Michael-Obafemi,ie IRL,FW,Southampton,17,2000,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
368,Pedro Obiang\Pedro-Obiang,gq EQG,MF,West Ham,25,1992,17.4,1.38,1.38,1.21,0.00,0.00,0.00,0.11,0.06,0.17,0.17,0.17,0.00,0.00,0.00,0.00,0.00,0.00,Matches
369,Angelo Ogbonna\Angelo-Ogbonna,it ITA,DF,West Ham,29,1988,32.0,0.47,0.47,0.41,0.03,0.00,0.03,0.00,0.00,0.03,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,Matches
370,Stefano Okaka\Stefano-Okaka,it ITA,FWMF,Watford,27,1989,5.0,3.20,3.24,2.20,0.00,0.40,0.40,0.20,0.00,0.40,0.41,0.20,0.00,0.00,0.00,0.20,0.00,0.00,Matches
371,Shinji Okazaki\Shinji-Okazaki,jp JPN,MFFW,Leicester City,31,1986,14.7,2.18,2.17,1.63,0.00,0.07,0.14,0.27,0.07,0.34,0.34,0.34,0.00,0.00,0.00,0.00,0.00,0.00,Matches
372,Martin Olsson\Martin-Olsson,se SWE,DFMF,Swansea City,29,1988,35.0,0.77,0.77,0.57,0.06,0.00,0.06,0.09,0.00,0.06,0.06,0.06,0.00,0.00,0.00,0.00,0.00,0.00,Matches
373,Divock Origi\Divock-Origi,be BEL,FW,Liverpool,22,1995,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
374,David Ospina\David-Ospina,co COL,GK,Arsenal,28,1988,4.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
375,Nicolás Otamendi\Nicolas-Otamendi,ar ARG,DF,Manchester City,29,1988,33.0,0.91,0.91,0.76,0.00,0.00,0.12,0.00,0.00,0.06,0.06,0.00,0.00,0.00,0.03,0.00,0.00,0.03,Matches
376,Reece Oxford\Reece-Oxford,eng ENG,MF,West Ham,18,1998,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
377,Alex Oxlade-Chamberlain\Alex-Oxlade-Chamberlain,eng ENG,MFDF,Arsenal,23,1993,2.7,4.44,4.46,2.59,0.37,0.37,0.74,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
378,Alex Oxlade-Chamberlain\Alex-Oxlade-Chamberlain,eng ENG,MFFW,Liverpool,23,1993,16.6,4.22,4.24,3.19,0.36,0.30,0.06,0.12,0.18,0.96,0.97,0.66,0.06,0.06,0.06,0.00,0.12,0.00,Matches
379,Mesut Özil\Mesut-Ozil,de GER,MFFW,Arsenal,28,1988,24.0,5.58,5.57,4.63,0.71,0.13,0.04,0.08,0.00,0.63,0.62,0.42,0.08,0.04,0.04,0.04,0.00,0.00,Matches
380,Kasey Palmer\Kasey-Palmer,eng ENG,MFFW,Huddersfield,20,1996,1.9,2.11,2.13,1.05,0.53,0.00,0.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
381,Emerson Palmieri\Emerson-Palmieri,it ITA,DFMF,Chelsea,22,1994,3.1,0.65,0.65,0.32,0.00,0.00,0.00,0.00,0.32,0.32,0.32,0.32,0.00,0.00,0.00,0.00,0.00,0.00,Matches
382,Pedro\Pedro,es ESP,FWMF,Chelsea,30,1987,16.9,3.79,3.78,2.90,0.06,0.18,0.30,0.18,0.18,0.18,0.18,0.18,0.00,0.00,0.00,0.00,0.00,0.00,Matches
383,Roberto Pereyra\Roberto-Pereyra,ar ARG,MFFW,Watford,26,1991,18.0,3.17,3.16,2.11,0.44,0.33,0.11,0.11,0.06,0.50,0.50,0.28,0.06,0.06,0.06,0.06,0.00,0.00,Matches
384,Ayoze Pérez\Ayoze-Perez,es ESP,MFFW,Newcastle Utd,24,1993,27.7,2.82,2.81,1.99,0.00,0.22,0.29,0.22,0.11,0.32,0.32,0.18,0.00,0.04,0.11,0.00,0.00,0.00,Matches
385,Matt Phillips\Matt-Phillips,sco SCO,MFFW,West Brom,26,1991,23.3,2.53,2.53,1.50,0.69,0.21,0.04,0.09,0.00,0.09,0.09,0.09,0.00,0.00,0.00,0.00,0.00,0.00,Matches
386,Jordan Pickford\Jordan-Pickford,eng ENG,GK,Everton,23,1994,38.0,0.13,0.13,0.05,0.05,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
387,Jérémy Pied\Jeremy-Pied,fr FRA,DF,Southampton,28,1989,2.0,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,Matches
388,Erik Pieters\Erik-Pieters,nl NED,DFMF,Stoke City,28,1988,30.2,1.09,1.09,0.99,0.03,0.00,0.00,0.07,0.00,0.10,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.00,Matches
389,Paul Pogba\Paul-Pogba,fr FRA,MF,Manchester Utd,24,1993,23.9,4.06,4.06,3.35,0.04,0.25,0.21,0.17,0.04,0.75,0.75,0.54,0.00,0.04,0.08,0.08,0.00,0.00,Matches
390,Nick Pope\Nick-Pope,eng ENG,GK,Burnley,25,1992,34.6,0.26,0.26,0.09,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
391,Alex Pritchard\Alex-Pritchard,eng ENG,MFFW,Huddersfield,24,1993,11.1,3.33,3.32,1.89,0.63,0.27,0.18,0.36,0.00,0.27,0.27,0.09,0.00,0.09,0.00,0.09,0.00,0.00,Matches
392,Sebastian Prödl\Sebastian-Prodl,at AUT,DF,Watford,30,1987,17.4,0.17,0.17,0.11,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
393,Davy Pröpper\Davy-Propper,nl NED,MF,Brighton,25,1991,34.7,1.70,1.70,1.30,0.00,0.14,0.14,0.06,0.06,0.17,0.17,0.14,0.00,0.03,0.00,0.00,0.00,0.00,Matches
394,Marc Pugh\Marc-Pugh,eng ENG,MFFW,Bournemouth,30,1987,10.9,1.56,1.56,1.19,0.18,0.09,0.00,0.09,0.00,0.09,0.09,0.00,0.00,0.00,0.00,0.09,0.00,0.00,Matches
395,Jason Puncheon\Jason-Puncheon,eng ENG,MFFW,Crystal Palace,31,1986,7.2,2.08,2.37,1.11,0.56,0.00,0.14,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
396,Collin Quaner\Collin-Quaner,de GER,FWMF,Huddersfield,26,1991,14.2,2.25,2.27,1.76,0.00,0.14,0.07,0.21,0.07,0.35,0.35,0.28,0.00,0.00,0.07,0.00,0.00,0.00,Matches
397,Sandro Ramírez\Sandro-Ramirez,es ESP,FWMF,Everton,22,1995,3.1,1.61,1.63,1.29,0.00,0.00,0.32,0.00,0.00,0.32,0.33,0.32,0.00,0.00,0.00,0.00,0.00,0.00,Matches
398,Aaron Ramsey\Aaron-Ramsey,wal WAL,MF,Arsenal,26,1990,20.5,2.93,2.92,2.44,0.05,0.10,0.10,0.20,0.05,0.63,0.63,0.54,0.00,0.00,0.00,0.10,0.00,0.00,Matches
399,Àngel Rangel\Angel-Rangel,es ESP,DF,Swansea City,34,1982,1.7,2.35,2.32,1.76,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
400,Marcus Rashford\Marcus-Rashford,eng ENG,FWMF,Manchester Utd,19,1997,20.1,2.64,2.64,1.59,0.25,0.45,0.00,0.20,0.15,0.45,0.45,0.25,0.05,0.10,0.00,0.05,0.00,0.00,Matches
401,Nathan Redmond\Nathan-Redmond,eng ENG,FWMF,Southampton,23,1994,21.6,3.43,3.42,2.55,0.46,0.28,0.05,0.09,0.00,0.28,0.28,0.28,0.00,0.00,0.00,0.00,0.00,0.00,Matches
402,Winston Reid\Winston-Reid,nz NZL,DF,West Ham,29,1988,16.1,0.31,0.31,0.25,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
403,Declan Rice\Declan-Rice,eng ENG,DFMF,West Ham,18,1999,15.9,0.57,0.57,0.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
404,Richarlison\Richarlison,br BRA,FWMF,Watford,20,1997,31.4,2.68,2.67,1.37,0.03,0.45,0.45,0.32,0.06,0.41,0.41,0.16,0.03,0.06,0.10,0.06,0.00,0.00,Matches
405,Jaïro Riedewald\Jairo-Riedewald,nl NED,MFDF,Crystal Palace,20,1996,4.9,0.82,0.83,0.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
406,Matt Ritchie\Matt-Ritchie,sco SCO,MFFW,Newcastle Utd,27,1989,31.2,3.01,3.01,1.83,0.71,0.13,0.16,0.13,0.06,0.22,0.22,0.06,0.13,0.00,0.03,0.00,0.00,0.00,Matches
407,Connor Roberts\Connor-Roberts,wal WAL,MF,Swansea City,21,1995,3.0,0.33,0.34,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
408,Andrew Robertson\Andrew-Robertson,sco SCO,DF,Liverpool,23,1994,21.6,2.22,2.22,2.04,0.09,0.00,0.00,0.09,0.00,0.32,0.32,0.32,0.00,0.00,0.00,0.00,0.00,0.00,Matches
409,Hal Robson-Kanu\Hal-Robson-Kanu,wal WAL,FWMF,West Brom,28,1989,9.2,2.28,2.30,1.52,0.00,0.22,0.00,0.54,0.00,0.11,0.11,0.00,0.00,0.11,0.00,0.00,0.00,0.00,Matches
410,Jay Rodriguez\Jay-Rodriguez,eng ENG,FWMF,West Brom,28,1989,31.2,1.51,1.50,1.06,0.00,0.06,0.19,0.16,0.03,0.10,0.10,0.06,0.00,0.00,0.03,0.00,0.00,0.00,Matches
411,Marcos Rojo\Marcos-Rojo,ar ARG,DF,Manchester Utd,27,1990,7.1,0.85,0.84,0.85,0.00,0.00,0.00,0.00,0.00,0.14,0.14,0.14,0.00,0.00,0.00,0.00,0.00,0.00,Matches
412,Sergio Romero\Sergio-Romero,ar ARG,GK,Manchester Utd,30,1987,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
413,Oriol Romeu\Oriol-Romeu,es ESP,MF,Southampton,25,1991,32.2,1.86,1.86,1.71,0.00,0.03,0.00,0.06,0.06,0.06,0.06,0.06,0.00,0.00,0.00,0.00,0.00,0.00,Matches
414,Salomón Rondón\Salomon-Rondon,ve VEN,FW,West Brom,27,1989,30.7,2.28,2.27,1.50,0.00,0.26,0.20,0.26,0.07,0.13,0.13,0.10,0.00,0.00,0.03,0.00,0.00,0.00,Matches
415,Wayne Rooney\Wayne-Rooney,eng ENG,MFFW,Everton,31,1985,25.2,2.58,2.56,1.79,0.48,0.04,0.20,0.00,0.08,0.28,0.28,0.20,0.00,0.00,0.08,0.00,0.00,0.00,Matches
416,Danny Rose\Danny-Rose,eng ENG,DFMF,Tottenham,27,1990,8.9,2.92,2.92,1.91,0.11,0.22,0.00,0.56,0.11,0.45,0.45,0.22,0.00,0.00,0.00,0.22,0.00,0.00,Matches
417,Liam Rosenior\Liam-Rosenior,eng ENG,DF,Brighton,33,1984,1.8,0.56,0.55,0.00,0.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
418,Wayne Routledge\Wayne-Routledge,eng ENG,MFFW,Swansea City,32,1985,4.8,2.29,2.35,2.29,0.00,0.00,0.00,0.00,0.00,0.21,0.21,0.21,0.00,0.00,0.00,0.00,0.00,0.00,Matches
419,Antonio Rüdiger\Antonio-Rudiger,de GER,DF,Chelsea,24,1993,26.0,0.46,0.46,0.46,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.08,0.00,0.00,0.00,0.00,0.00,0.00,Matches
420,Mathew Ryan\Mathew-Ryan,au AUS,GK,Brighton,25,1992,38.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
421,Abdelhamid Sabiri\Abdelhamid-Sabiri,de GER,MFDF,Huddersfield,20,1996,2.4,2.08,2.05,1.25,0.00,0.00,0.00,0.83,0.00,0.42,0.41,0.42,0.00,0.00,0.00,0.00,0.00,0.00,Matches
422,Henri Saivet\Henri-Saivet,sn SEN,MF,Newcastle Utd,26,1990,0.9,1.11,1.07,1.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
423,Diafra Sakho\Diafra-Sakho,sn SEN,FWMF,West Ham,27,1989,3.4,1.47,1.54,0.88,0.00,0.00,0.29,0.29,0.00,0.29,0.31,0.00,0.00,0.00,0.29,0.00,0.00,0.00,Matches
424,Mamadou Sakho\Mamadou-Sakho,fr FRA,DF,Crystal Palace,27,1990,17.8,0.11,0.11,0.11,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.11,0.00,0.00,0.00,0.00,0.00,0.00,Matches
425,Bakary Sako\Bakary-Sako,ml MLI,FWMF,Crystal Palace,29,1988,5.3,3.58,3.65,2.26,0.00,0.38,0.75,0.19,0.00,0.57,0.58,0.19,0.00,0.00,0.38,0.00,0.00,0.00,Matches
426,Mohamed Salah\Mohamed-Salah,eg EGY,FWMF,Liverpool,25,1992,32.3,4.67,4.65,2.91,0.43,0.71,0.28,0.28,0.06,0.93,0.92,0.50,0.03,0.34,0.03,0.03,0.00,0.00,Matches
427,Renato Sanches\Renato-Sanches,pt POR,MF,Swansea City,19,1997,7.8,1.67,1.66,1.15,0.26,0.13,0.00,0.13,0.00,0.13,0.13,0.00,0.13,0.00,0.00,0.00,0.00,0.00,Matches
428,Alexis Sánchez\Alexis-Sanchez,cl CHI,FWMF,Arsenal,28,1988,16.7,6.83,6.81,4.61,0.36,0.60,0.60,0.66,0.00,0.78,0.78,0.48,0.00,0.12,0.06,0.12,0.00,0.00,Matches
429,Alexis Sánchez\Alexis-Sanchez,cl CHI,FWMF,Manchester Utd,28,1988,11.6,3.88,3.86,2.33,0.34,0.60,0.43,0.17,0.00,0.78,0.77,0.34,0.09,0.00,0.26,0.09,0.00,0.00,Matches
430,Davinson Sánchez\Davinson-Sanchez,co COL,DF,Tottenham,21,1996,28.2,0.43,0.43,0.39,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
431,Leroy Sané\Leroy-Sane,de GER,FW,Manchester City,21,1996,26.9,3.75,3.75,2.90,0.19,0.37,0.04,0.22,0.04,0.86,0.85,0.59,0.07,0.15,0.00,0.04,0.00,0.00,Matches
432,Ezequiel Schelotto\Ezequiel-Schelotto,it ITA,DF,Brighton,28,1989,14.6,0.89,0.89,0.68,0.07,0.00,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
433,Christopher Schindler\Christopher-Schindler,de GER,DF,Huddersfield,27,1990,36.3,0.41,0.41,0.36,0.00,0.00,0.00,0.00,0.06,0.03,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,Matches
434,Jeffrey Schlupp\Jeffrey-Schlupp,gh GHA,DFMF,Crystal Palace,24,1992,19.4,1.55,1.54,1.19,0.15,0.05,0.10,0.05,0.00,0.21,0.21,0.10,0.05,0.00,0.05,0.00,0.00,0.00,Matches
435,Kasper Schmeichel\Kasper-Schmeichel,dk DEN,GK,Leicester City,30,1986,32.9,0.06,0.06,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
436,Morgan Schneiderlin\Morgan-Schneiderlin,fr FRA,MF,Everton,27,1989,23.7,0.63,0.63,0.59,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
437,Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,FWMF,Stoke City,25,1991,33.8,3.58,3.57,2.07,0.95,0.15,0.24,0.18,0.00,0.33,0.32,0.12,0.15,0.00,0.03,0.03,0.00,0.00,Matches
438,Luke Shaw\Luke-Shaw,eng ENG,DF,Manchester Utd,22,1995,8.8,2.16,2.17,1.82,0.23,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
439,Ryan Shawcross\Ryan-Shawcross,eng ENG,DF,Stoke City,29,1987,26.3,0.27,0.27,0.11,0.00,0.00,0.11,0.00,0.04,0.04,0.04,0.04,0.00,0.00,0.00,0.00,0.00,0.00,Matches
440,Jonjo Shelvey\Jonjo-Shelvey,eng ENG,MF,Newcastle Utd,25,1992,25.2,2.78,2.78,2.10,0.48,0.08,0.08,0.00,0.04,0.20,0.20,0.12,0.04,0.00,0.04,0.00,0.00,0.00,Matches
441,Gylfi Sigurðsson\Gylfi-Sigurdsson,is ISL,MFFW,Everton,27,1989,25.1,2.91,2.90,1.43,1.04,0.28,0.08,0.00,0.08,0.28,0.28,0.16,0.08,0.04,0.00,0.00,0.00,0.00,Matches
442,Adrien Silva\Adrien-Silva,pt POR,MFFW,Leicester City,28,1989,8.5,1.88,1.89,1.53,0.12,0.00,0.00,0.12,0.12,0.12,0.12,0.12,0.00,0.00,0.00,0.00,0.00,0.00,Matches
443,Bernardo Silva\Bernardo-Silva,pt POR,FWMF,Manchester City,22,1994,17.0,3.47,3.50,3.18,0.12,0.06,0.00,0.12,0.00,0.35,0.36,0.29,0.00,0.00,0.00,0.06,0.00,0.00,Matches
444,David Silva\David-Silva,es ESP,MF,Manchester City,31,1986,27.0,4.81,4.80,4.19,0.19,0.11,0.07,0.26,0.00,0.89,0.89,0.78,0.04,0.04,0.04,0.00,0.00,0.00,Matches
445,Danny Simpson\Danny-Simpson,eng ENG,DF,Leicester City,30,1987,25.6,0.51,0.51,0.43,0.04,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
446,Jack Simpson\Jack-Simpson,eng ENG,DF,Bournemouth,20,1996,0.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
447,Josh Sims\Josh-Sims,eng ENG,FWMF,Southampton,20,1997,1.8,4.44,4.50,2.22,0.00,0.56,1.67,0.00,0.00,0.56,0.56,0.56,0.00,0.00,0.00,0.00,0.00,0.00,Matches
448,Jerome Sinclair\Jerome-Sinclair,eng ENG,MFFW,Watford,20,1996,0.3,3.33,3.33,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
449,Moussa Sissoko\Moussa-Sissoko,fr FRA,MFFW,Tottenham,27,1989,15.4,2.92,2.91,2.53,0.00,0.13,0.13,0.00,0.13,0.19,0.19,0.13,0.00,0.00,0.00,0.00,0.06,0.00,Matches
450,Islam Slimani\Islam-Slimani,dz ALG,FW,Leicester City,29,1988,2.8,2.14,2.26,2.14,0.00,0.00,0.00,0.00,0.00,0.71,0.75,0.71,0.00,0.00,0.00,0.00,0.00,0.00,Matches
451,Islam Slimani\Islam-Slimani,dz ALG,FW,Newcastle Utd,29,1988,1.5,2.67,2.77,2.00,0.00,0.00,0.00,0.67,0.00,0.67,0.69,0.67,0.00,0.00,0.00,0.00,0.00,0.00,Matches
452,Chris Smalling\Chris-Smalling,eng ENG,DF,Manchester Utd,27,1989,28.2,0.35,0.36,0.32,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
453,Adam Smith\Adam-Smith,eng ENG,DFMF,Bournemouth,26,1991,23.0,1.78,1.78,1.30,0.13,0.17,0.04,0.00,0.13,0.22,0.22,0.17,0.00,0.04,0.00,0.00,0.00,0.00,Matches
454,Tommy Smith\Tommy-Smith,eng ENG,DF,Huddersfield,25,1992,21.2,1.32,1.32,1.23,0.09,0.00,0.00,0.00,0.00,0.14,0.14,0.14,0.00,0.00,0.00,0.00,0.00,0.00,Matches
455,Cédric Soares\Cedric-Soares,pt POR,DF,Southampton,25,1991,31.0,1.48,1.48,1.32,0.06,0.06,0.03,0.00,0.00,0.16,0.16,0.13,0.00,0.03,0.00,0.00,0.00,0.00,Matches
456,Ramadan Sobhi\Ramadan-Sobhi,eg EGY,MFFW,Stoke City,20,1997,13.8,1.88,1.90,1.52,0.00,0.07,0.07,0.00,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
457,Dominic Solanke\Dominic-Solanke,eng ENG,FW,Liverpool,19,1997,6.6,4.24,4.33,3.18,0.00,0.30,0.61,0.15,0.00,0.30,0.31,0.30,0.00,0.00,0.00,0.00,0.00,0.00,Matches
458,Pape Souaré\Pape-Souare,sn SEN,DF,Crystal Palace,27,1990,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
459,Julián Speroni\Julian-Speroni,ar ARG,GK,Crystal Palace,38,1979,11.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
460,Kostas Stafylidis\Kostas-Stafylidis,gr GRE,DFMF,Stoke City,23,1993,3.7,0.81,0.81,0.54,0.00,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
461,Junior Stanislas\Junior-Stanislas,eng ENG,MFFW,Bournemouth,27,1989,14.3,3.64,3.61,2.10,0.56,0.49,0.42,0.07,0.00,0.42,0.42,0.28,0.00,0.00,0.14,0.00,0.00,0.00,Matches
462,Dale Stephens\Dale-Stephens,eng ENG,MF,Brighton,28,1989,36.0,1.00,1.00,0.97,0.00,0.00,0.00,0.00,0.03,0.08,0.08,0.08,0.00,0.00,0.00,0.00,0.00,0.00,Matches
463,Jack Stephens\Jack-Stephens,eng ENG,DF,Southampton,23,1994,22.0,0.36,0.36,0.36,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,Matches
464,Raheem Sterling\Raheem-Sterling,eng ENG,FW,Manchester City,22,1994,28.7,4.67,4.65,3.28,0.03,0.56,0.17,0.63,0.00,0.94,0.94,0.70,0.00,0.03,0.00,0.21,0.00,0.00,Matches
465,John Stones\John-Stones,eng ENG,DF,Manchester City,23,1994,14.5,0.48,0.48,0.34,0.00,0.00,0.07,0.07,0.00,0.07,0.07,0.00,0.00,0.00,0.00,0.07,0.00,0.00,Matches
466,Daniel Sturridge\Daniel-Sturridge,eng ENG,FW,Liverpool,27,1989,4.8,4.58,4.59,2.92,0.00,0.83,0.42,0.42,0.00,0.21,0.21,0.21,0.00,0.00,0.00,0.00,0.00,0.00,Matches
467,Daniel Sturridge\Daniel-Sturridge,eng ENG,FW,West Brom,27,1989,1.3,4.62,4.66,3.08,0.00,0.00,1.54,0.00,0.00,0.77,0.78,0.77,0.00,0.00,0.00,0.00,0.00,0.00,Matches
