Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,OG,Matches
465,Takuma Nishimura\Takuma-Nishimura,jp JPN,FW,ru CSKA Moscow,21,1996,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
466,Rasmus Nissen\Rasmus-Nissen,dk DEN,DF,nl Ajax,21,1997,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
467,Håvard Nordtveit\Havard-Nordtveit,no NOR,MFDF,de Hoffenheim,28,1990,2.1,0.48,0.49,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
468,Jean-Pierre Nsame\Jean-Pierre-Nsame,cm CMR,FW,ch Young Boys,25,1993,1.6,2.50,2.57,1.88,0.00,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
469,Alexander Nübel\Alexander-Nubel,de GER,GK,de Schalke 04,21,1996,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
470,Kasim Nuhu\Kasim-Nuhu,gh GHA,DFMF,de Hoffenheim,23,1995,1.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
471,Steven Nzonzi\Steven-Nzonzi,fr FRA,MF,it Roma,29,1988,6.8,2.21,2.22,1.91,0.15,0.00,0.15,0.00,0.00,0.15,0.15,0.15,0.00,0.00,0.00,0.00,0.00,0.00,Matches
472,Jan Oblak\Jan-Oblak,si SVN,GK,es Atlético Madrid,25,1993,8.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
473,Ivan Oblyakov\Ivan-Oblyakov,ru RUS,MF,ru CSKA Moscow,20,1998,5.4,3.15,3.16,1.85,0.74,0.37,0.19,0.00,0.00,0.19,0.19,0.19,0.00,0.00,0.00,0.00,0.00,0.00,Matches
474,Bastian Oczipka\Bastian-Oczipka,de GER,DF,de Schalke 04,29,1989,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
475,Álvaro Odriozola\Alvaro-Odriozola,es ESP,DF,es Real Madrid,22,1995,2.5,2.40,2.37,2.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
476,Marios Oikonomou\Marios-Oikonomou,gr GRE,DF,gr AEK Athens,25,1992,3.7,0.81,0.80,0.81,0.00,0.00,0.00,0.00,0.00,0.27,0.27,0.27,0.00,0.00,0.00,0.00,0.00,0.00,Matches
477,Sérgio Oliveira\Sergio-Oliveira,pt POR,MF,pt Porto,26,1992,1.1,2.73,2.73,0.91,0.91,0.00,0.00,0.00,0.91,0.91,0.91,0.91,0.00,0.00,0.00,0.00,0.00,0.00,Matches
478,Robin Olsen\Robin-Olsen,se SWE,GK,it Roma,28,1990,6.3,0.16,0.16,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
479,André Onana\Andre-Onana,cm CMR,GK,nl Ajax,22,1996,12.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
480,Henry Onyekuru\Henry-Onyekuru,ng NGA,FW,tr Galatasaray,21,1997,3.6,2.50,2.50,2.22,0.00,0.28,0.00,0.00,0.00,0.28,0.28,0.28,0.00,0.00,0.00,0.00,0.00,0.00,Matches
481,Loïs Openda\Lois-Openda,be BEL,FW,be Club Brugge,18,2000,1.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
482,Divock Origi\Divock-Origi,be BEL,FW,eng Liverpool,23,1995,2.5,0.80,0.81,0.40,0.00,0.00,0.00,0.40,0.00,0.40,0.41,0.40,0.00,0.00,0.00,0.00,0.00,0.00,Matches
483,David Ospina\David-Ospina,co COL,GK,it Napoli,29,1988,6.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
484,Nicolás Otamendi\Nicolas-Otamendi,ar ARG,DF,eng Manchester City,30,1988,4.4,0.23,0.23,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
485,Otávio\Otavio,br BRA,MFFW,pt Porto,23,1995,5.7,2.63,2.63,2.11,0.00,0.00,0.00,0.35,0.18,0.18,0.18,0.18,0.00,0.00,0.00,0.00,0.00,0.00,Matches
486,Adam Ounas\Adam-Ounas,dz ALG,FW,it Napoli,21,1996,0.3,3.33,3.75,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
487,Leandro Paredes\Leandro-Paredes,ar ARG,MF,fr Paris S-G,24,1994,0.4,2.50,2.43,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
488,Daniel Parejo\Daniel-Parejo,es ESP,MF,es Valencia,29,1989,5.0,4.00,4.00,2.60,1.00,0.20,0.20,0.00,0.00,0.20,0.20,0.20,0.00,0.00,0.00,0.00,0.00,0.00,Matches
489,Thomas Partey\Thomas-Partey,gh GHA,MF,es Atlético Madrid,25,1993,4.6,1.09,1.08,1.09,0.00,0.00,0.00,0.00,0.00,0.22,0.22,0.22,0.00,0.00,0.00,0.00,0.00,0.00,Matches
490,Javier Pastore\Javier-Pastore,ar ARG,MF,it Roma,29,1989,0.6,5.00,4.66,3.33,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
491,Alan Patrick\Alan-Patrick,br BRA,MF,ua Shakhtar,27,1991,2.3,6.09,6.12,5.22,0.00,0.43,0.00,0.43,0.00,0.87,0.87,0.87,0.00,0.00,0.00,0.00,0.00,0.00,Matches
492,Gabriel Paulista\Gabriel-Paulista,br BRA,DF,es Valencia,27,1990,5.0,0.80,0.80,0.20,0.20,0.00,0.20,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
493,Milan Pavkov\Milan-Pavkov,rs SRB,FW,rs Red Star,24,1994,2.4,0.42,0.42,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
494,Lorenzo Pellegrini\Lorenzo-Pellegrini,it ITA,MF,it Roma,22,1996,4.3,6.74,6.68,4.19,1.63,0.47,0.00,0.47,0.00,0.70,0.69,0.47,0.23,0.00,0.00,0.00,0.00,0.00,Matches
495,Luca Pellegrini\Luca-Pellegrini,it ITA,DF,it Roma,19,1999,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
496,Pepe\Pepe,pt POR,DF,pt Porto,35,1983,3.3,0.91,0.90,0.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
497,André Pereira\Andre-Pereira,pt POR,FW,pt Porto,23,1995,0.7,5.71,5.45,4.29,0.00,1.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
498,Andreas Pereira\Andreas-Pereira,br BRA,MFFW,eng Manchester Utd,22,1996,2.1,2.86,2.83,2.38,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
499,Danilo Pereira\Danilo-Pereira,pt POR,MF,pt Porto,26,1991,10.3,1.07,1.06,0.87,0.00,0.10,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
500,Maxi Pereira\Maxi-Pereira,uy URU,DF,pt Porto,34,1984,7.0,1.14,1.14,0.86,0.00,0.00,0.29,0.00,0.00,0.43,0.43,0.29,0.00,0.00,0.14,0.00,0.00,0.00,Matches
501,Gastón Pereiro\Gaston-Pereiro,uy URU,MF,nl PSV Eindhoven,23,1995,4.3,3.72,3.70,2.09,0.93,0.47,0.23,0.00,0.00,0.23,0.23,0.00,0.23,0.00,0.00,0.00,0.00,0.00,Matches
502,Luan Peres Petroni\Luan-Peres-Petroni,br BRA,DF,be Club Brugge,24,1994,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
503,Ivan Perišić\Ivan-Perisic,hr CRO,FW,it Inter,29,1989,5.5,3.45,3.43,3.09,0.00,0.18,0.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
504,Luděk Pernica\Ludek-Pernica,cz CZE,DF,cz Viktoria Plzeň,28,1990,1.0,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
505,Diego Perotti\Diego-Perotti,ar ARG,FW,it Roma,30,1988,1.7,4.12,4.23,2.35,0.59,0.00,0.00,0.59,0.59,0.59,0.60,0.00,0.00,0.00,0.00,0.59,0.00,0.00,Matches
506,Milan Petržela\Milan-Petrzela,cz CZE,FWMF,cz Viktoria Plzeň,35,1983,2.5,3.60,3.57,2.80,0.00,0.40,0.40,0.00,0.00,0.40,0.40,0.40,0.00,0.00,0.00,0.00,0.00,0.00,Matches
507,Maximilian Philipp\Maximilian-Philipp,de GER,FW,de Dortmund,24,1994,0.9,7.78,7.41,4.44,0.00,0.00,1.11,1.11,1.11,1.11,1.06,1.11,0.00,0.00,0.00,0.00,0.00,0.00,Matches
508,Cristiano Piccini\Cristiano-Piccini,it ITA,DF,es Valencia,25,1992,3.0,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
509,Gerard Piqué\Gerard-Pique,es ESP,DF,es Barcelona,31,1987,11.0,0.27,0.27,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
510,Łukasz Piszczek\Lukasz-Piszczek,pl POL,DF,de Dortmund,33,1985,5.0,0.60,0.60,0.60,0.00,0.00,0.00,0.00,0.00,0.20,0.20,0.20,0.00,0.00,0.00,0.00,0.00,0.00,Matches
511,Pizzi\Pizzi,pt POR,MF,pt Benfica,28,1989,3.5,4.57,4.51,1.14,3.43,0.00,0.00,0.00,0.00,0.29,0.28,0.29,0.00,0.00,0.00,0.00,0.00,0.00,Matches
512,Miralem Pjanić\Miralem-Pjanic,ba BIH,MF,it Juventus,28,1990,9.0,5.00,5.01,3.22,1.44,0.22,0.00,0.11,0.00,0.11,0.11,0.00,0.11,0.00,0.00,0.00,0.00,0.00,Matches
513,Paul Pogba\Paul-Pogba,fr FRA,MF,eng Manchester Utd,25,1993,8.1,4.44,4.45,3.21,0.00,0.37,0.00,0.86,0.00,0.49,0.49,0.25,0.00,0.12,0.00,0.12,0.00,0.00,Matches
514,Matteo Politano\Matteo-Politano,it ITA,FW,it Inter,24,1993,5.0,5.20,5.21,3.00,1.40,0.20,0.00,0.40,0.20,0.20,0.20,0.20,0.00,0.00,0.00,0.00,0.00,0.00,Matches
515,Ilya Pomazun\Ilya-Pomazun,ru RUS,GK,ru CSKA Moscow,21,1996,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
516,Ezequiel Ponce\Ezequiel-Ponce,ar ARG,FW,gr AEK Athens,21,1997,5.4,0.74,0.74,0.56,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
517,Stefan Posch\Stefan-Posch,at AUT,DF,de Hoffenheim,21,1997,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
518,Benoît Poulain\Benoit-Poulain,fr FRA,DF,be Club Brugge,31,1987,6.0,0.17,0.17,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
519,Roman Procházka\Roman-Prochazka,sk SVK,MF,cz Viktoria Plzeň,29,1989,4.7,0.85,0.85,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
520,Christian Pulisic\Christian-Pulisic,us USA,FWMF,de Dortmund,19,1998,5.0,1.80,1.79,1.40,0.40,0.00,0.00,0.00,0.00,0.20,0.20,0.20,0.00,0.00,0.00,0.00,0.00,0.00,Matches
521,Andriy Pyatov\Andriy-Pyatov,ua UKR,GK,ua Shakhtar,34,1984,6.0,0.17,0.17,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
522,Adrien Rabiot\Adrien-Rabiot,fr FRA,MF,fr Paris S-G,23,1995,3.2,1.56,1.58,1.25,0.00,0.00,0.00,0.31,0.00,0.31,0.32,0.31,0.00,0.00,0.00,0.00,0.00,0.00,Matches
523,Rafael\Rafael,br BRA,DFMF,fr Lyon,28,1990,2.6,0.38,0.38,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
524,Rafinha\Rafinha,br BRA,DF,de Bayern Munich,32,1985,4.1,1.71,1.71,1.71,0.00,0.00,0.00,0.00,0.00,0.49,0.49,0.49,0.00,0.00,0.00,0.00,0.00,0.00,Matches
525,Rafinha\Rafinha,br BRA,FW,es Barcelona,25,1993,0.9,2.22,2.28,2.22,0.00,0.00,0.00,0.00,0.00,1.11,1.14,1.11,0.00,0.00,0.00,0.00,0.00,0.00,Matches
526,Andrea Raggi\Andrea-Raggi,it ITA,DF,fr Monaco,34,1984,4.0,1.00,1.00,0.75,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
527,Baba Rahman\Baba-Rahman,gh GHA,MF,de Schalke 04,24,1994,0.8,1.25,1.20,0.00,1.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
528,Ivan Rakitić\Ivan-Rakitic,hr CRO,MF,es Barcelona,30,1988,11.3,1.77,1.77,1.42,0.09,0.00,0.09,0.09,0.09,0.18,0.18,0.18,0.00,0.00,0.00,0.00,0.00,0.00,Matches
529,Yaroslav Rakitskiy\Yaroslav-Rakitskiy,ua UKR,DF,ua Shakhtar,28,1989,4.0,1.75,1.75,0.75,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
530,Sergio Ramos\Sergio-Ramos,es ESP,DF,es Real Madrid,32,1986,4.6,0.43,0.43,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
531,Marcus Rashford\Marcus-Rashford,eng ENG,FW,eng Manchester Utd,20,1997,8.0,2.00,1.99,1.25,0.13,0.38,0.13,0.13,0.00,0.25,0.25,0.00,0.00,0.00,0.13,0.13,0.00,0.00,Matches
532,Sergio Reguilón\Sergio-Reguilon,es ESP,DF,es Real Madrid,21,1996,4.0,2.25,2.25,1.75,0.00,0.25,0.25,0.00,0.00,0.75,0.75,0.50,0.00,0.25,0.00,0.00,0.00,0.00,Matches
533,Marco Reus\Marco-Reus,de GER,MFFW,de Dortmund,29,1989,5.8,3.28,3.27,2.41,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.00,0.00,0.00,0.00,0.00,0.00,Matches
534,Kaveh Rezaei\Kaveh-Rezaei,ir IRN,FW,be Club Brugge,26,1992,1.1,2.73,2.78,1.82,0.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
535,Jakub Řezníček\Jakub-Reznicek,cz CZE,FW,cz Viktoria Plzeň,30,1988,0.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
536,Radim Řezník\Radim-Reznik,cz CZE,DF,cz Viktoria Plzeň,29,1989,5.0,1.00,1.00,0.80,0.00,0.00,0.00,0.20,0.00,0.20,0.20,0.20,0.00,0.00,0.00,0.00,0.00,0.00,Matches
537,Franck Ribéry\Franck-Ribery,fr FRA,FW,de Bayern Munich,35,1983,4.8,2.50,2.49,1.46,0.00,0.63,0.21,0.00,0.21,0.63,0.62,0.42,0.00,0.00,0.21,0.00,0.00,0.00,Matches
538,Mats Rits\Mats-Rits,be BEL,MF,be Club Brugge,25,1993,3.0,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.67,0.67,0.67,0.00,0.00,0.00,0.00,0.00,0.00,Matches
539,Arjen Robben\Arjen-Robben,nl NED,FW,de Bayern Munich,34,1984,3.5,5.43,5.48,2.86,0.29,0.86,1.14,0.29,0.00,1.43,1.44,0.29,0.29,0.57,0.29,0.00,0.00,0.00,Matches
540,Sergi Roberto\Sergi-Roberto,es ESP,DFMF,es Barcelona,26,1992,7.8,1.92,1.91,1.67,0.13,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
541,Andrew Robertson\Andrew-Robertson,sco SCO,DF,eng Liverpool,24,1994,11.2,1.88,1.88,1.61,0.09,0.00,0.09,0.09,0.00,0.27,0.27,0.27,0.00,0.00,0.00,0.00,0.00,0.00,Matches
542,Milan Rodić\Milan-Rodic,rs SRB,DF,rs Red Star,27,1991,5.0,0.60,0.60,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
543,Rodri\Rodri,es ESP,MF,es Atlético Madrid,22,1996,6.7,1.19,1.19,1.04,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
544,Rodrigo\Rodrigo,es ESP,FW,es Valencia,27,1991,4.8,4.38,4.42,3.75,0.00,0.00,0.21,0.42,0.00,0.21,0.21,0.21,0.00,0.00,0.00,0.00,0.00,0.00,Matches
545,Garry Rodrigues\Garry-Rodrigues,cv CPV,FW,tr Galatasaray,27,1990,5.7,3.51,3.52,2.11,0.00,0.53,0.35,0.53,0.00,0.35,0.35,0.18,0.00,0.00,0.00,0.18,0.00,0.00,Matches
546,James Rodríguez\James-Rodriguez,co COL,MF,de Bayern Munich,27,1991,3.7,2.97,2.97,1.35,1.08,0.00,0.27,0.27,0.00,0.54,0.54,0.27,0.27,0.00,0.00,0.00,0.00,0.00,Matches
547,Marko Rog\Marko-Rog,hr CRO,FW,it Napoli,23,1995,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
548,Marcos Rojo\Marcos-Rojo,ar ARG,DF,eng Manchester Utd,28,1990,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
549,Maximiliano Romero\Maximiliano-Romero,ar ARG,FW,nl PSV Eindhoven,19,1999,0.1,10.0,7.50,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
550,Sergio Romero\Sergio-Romero,ar ARG,GK,eng Manchester Utd,31,1987,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
551,Cristiano Ronaldo\Cristiano-Ronaldo,pt POR,FW,it Juventus,33,1985,8.3,4.46,4.45,2.89,0.12,0.36,0.60,0.48,0.00,0.48,0.48,0.48,0.00,0.00,0.00,0.00,0.00,0.00,Matches
552,Pablo Rosario\Pablo-Rosario,nl NED,MF,nl PSV Eindhoven,21,1997,5.9,1.36,1.36,1.19,0.00,0.00,0.00,0.17,0.00,0.17,0.17,0.17,0.00,0.00,0.00,0.00,0.00,0.00,Matches
553,Danny Rose\Danny-Rose,eng ENG,DF,eng Tottenham,28,1990,5.9,1.36,1.37,0.85,0.17,0.00,0.17,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
554,Boris Rotenberg\Boris-Rotenberg,fi FIN,MF,ru Loko Moscow,32,1986,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
555,Sebastian Rudy\Sebastian-Rudy,de GER,MF,de Schalke 04,28,1990,2.7,2.59,2.64,1.85,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
556,Daniele Rugani\Daniele-Rugani,it ITA,DF,it Juventus,24,1994,3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
557,Mário Rui\Mario-Rui,pt POR,DF,it Napoli,27,1991,5.8,2.24,2.25,2.07,0.00,0.00,0.00,0.17,0.00,0.17,0.17,0.17,0.00,0.00,0.00,0.00,0.00,0.00,Matches
558,Fabián Ruiz Peña\Fabian-Ruiz-Pena,es ESP,MFFW,it Napoli,22,1996,5.2,3.27,3.27,2.31,0.00,0.38,0.19,0.00,0.38,0.38,0.38,0.19,0.00,0.00,0.19,0.00,0.00,0.00,Matches
559,Maciej Rybus\Maciej-Rybus,pl POL,DF,ru Loko Moscow,28,1989,2.0,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
560,Michal Sadílek\Michal-Sadilek,cz CZE,MF,nl PSV Eindhoven,19,1999,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
561,Trent Sainsbury\Trent-Sainsbury,au AUS,DF,nl PSV Eindhoven,26,1992,1.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
562,Mohamed Salah\Mohamed-Salah,eg EGY,FW,eng Liverpool,26,1992,11.7,4.10,4.09,2.65,0.00,0.68,0.60,0.17,0.00,0.34,0.34,0.17,0.00,0.09,0.09,0.00,0.00,0.00,Matches
563,Eduardo Salvio\Eduardo-Salvio,ar ARG,FWMF,pt Benfica,28,1990,2.7,4.07,4.09,1.48,0.37,0.74,0.74,0.74,0.00,0.37,0.37,0.00,0.37,0.00,0.00,0.00,0.00,0.00,Matches
564,Renato Sanches\Renato-Sanches,pt POR,MFFW,de Bayern Munich,20,1997,1.4,0.71,0.69,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
565,Alexis Sánchez\Alexis-Sanchez,cl CHI,FW,eng Manchester Utd,29,1988,2.3,3.48,3.43,2.17,0.43,0.00,0.43,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
566,Davinson Sánchez\Davinson-Sanchez,co COL,DF,eng Tottenham,22,1996,7.0,0.71,0.71,0.57,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
567,Javi Sánchez\Javi-Sanchez,es ESP,DF,es Real Madrid,21,1997,1.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
568,Jadon Sancho\Jadon-Sancho,eng ENG,FWMF,de Dortmund,18,2000,4.8,2.71,2.68,2.29,0.42,0.00,0.00,0.00,0.00,0.21,0.21,0.21,0.00,0.00,0.00,0.00,0.00,0.00,Matches
569,Alex Sandro\Alex-Sandro,br BRA,DF,it Juventus,27,1991,8.3,1.93,1.94,1.45,0.12,0.00,0.12,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
570,Leroy Sané\Leroy-Sane,de GER,FW,eng Manchester City,22,1996,4.4,5.91,5.88,4.32,0.45,0.23,0.00,0.91,0.00,1.82,1.81,1.59,0.00,0.23,0.00,0.00,0.00,0.00,Matches
571,Salif Sané\Salif-Sane,sn SEN,DF,de Schalke 04,27,1990,6.0,1.33,1.33,0.83,0.17,0.00,0.17,0.17,0.00,0.33,0.33,0.17,0.00,0.00,0.00,0.17,0.00,0.00,Matches
572,Sékou Sanogo\Sekou-Sanogo,ci CIV,MF,ch Young Boys,29,1989,3.3,1.21,1.20,1.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
573,Davide Santon\Davide-Santon,it ITA,DF,it Roma,27,1991,2.9,1.03,1.05,1.03,0.00,0.00,0.00,0.00,0.00,0.34,0.35,0.34,0.00,0.00,0.00,0.00,0.00,0.00,Matches
574,Stefan Savić\Stefan-Savic,me MNE,DF,es Atlético Madrid,27,1991,0.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
575,Vujadin Savić\Vujadin-Savic,rs SRB,DF,rs Red Star,28,1990,2.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
576,Patrik Schick\Patrik-Schick,cz CZE,FWMF,it Roma,22,1996,2.8,2.14,2.13,1.07,0.00,0.36,0.36,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
577,Thorsten Schick\Thorsten-Schick,at AUT,DF,ch Young Boys,28,1990,1.1,0.91,0.94,0.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
578,Marcel Schmelzer\Marcel-Schmelzer,de GER,DF,de Dortmund,30,1988,2.2,3.18,3.25,2.27,0.00,0.00,0.45,0.00,0.45,0.45,0.46,0.45,0.00,0.00,0.00,0.00,0.00,0.00,Matches
579,Lasse Schöne\Lasse-Schone,dk DEN,MF,nl Ajax,32,1986,9.8,2.76,2.76,1.43,1.12,0.00,0.20,0.00,0.00,0.31,0.31,0.10,0.20,0.00,0.00,0.00,0.00,0.00,Matches
580,Alessandro Schöpf\Alessandro-Schopf,at AUT,MFDF,de Schalke 04,24,1994,3.3,2.12,2.11,1.21,0.00,0.00,0.00,0.30,0.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
581,Siebe Schrijvers\Siebe-Schrijvers,be BEL,FW,be Club Brugge,22,1996,0.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
