Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks,Matches
361,Anthony Lopes\Anthony-Lopes,pt POR,GK,fr Lyon,27,1990,7.4,31.1,20.3,10.8,1.76,0.00,2.84,1.08,0.00,0.00,0.00,0.00,0.00,13.0,1.35,16.8,19.5,4.46,0.14,0.00,4.05,20.0,0.00,0.81,0.27,0.00,Matches
362,Adrián López\Adrian-Lopez,es ESP,FW,pt Porto,30,1988,1.3,35.4,34.6,0.77,0.77,0.00,4.62,0.00,3.08,0.00,0.00,0.00,0.00,21.5,7.69,6.15,2.31,23.8,6.92,0.00,0.77,30.0,0.00,0.00,1.54,0.77,Matches
363,Dejan Lovren\Dejan-Lovren,hr CRO,DF,eng Liverpool,29,1989,2.0,71.0,69.0,2.00,2.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,62.5,2.50,6.00,11.5,57.5,1.50,0.00,0.00,64.0,1.00,2.00,0.00,0.00,Matches
364,Hirving Lozano\Hirving-Lozano,mx MEX,FW,nl PSV Eindhoven,23,1995,6.0,23.5,17.7,5.83,2.83,0.00,5.00,1.17,2.50,2.17,0.00,0.00,0.00,13.0,2.67,7.83,1.50,19.8,1.17,0.50,0.17,14.8,0.17,0.67,0.83,1.17,Matches
365,José Luis Gayà\Jose-Luis-Gaya,es ESP,DF,es Valencia,23,1995,5.0,54.8,46.6,8.20,1.80,0.00,6.80,1.40,3.00,0.00,0.00,0.00,0.00,35.4,7.60,11.8,39.6,6.40,1.80,6.40,0.00,42.8,0.60,1.20,1.40,2.60,Matches
366,Filipe Luís\Filipe-Luis,br BRA,DF,es Atlético Madrid,32,1985,4.5,67.1,58.4,8.67,0.44,0.44,6.22,0.67,2.89,0.00,0.00,0.00,0.00,43.3,11.8,12.0,50.4,5.56,1.56,8.22,0.67,55.3,0.22,0.89,0.89,2.89,Matches
367,Romelu Lukaku\Romelu-Lukaku,be BEL,FW,eng Manchester Utd,25,1993,6.1,21.0,19.8,1.15,0.16,0.16,8.36,0.66,1.15,0.00,0.00,0.00,0.00,13.8,4.26,2.95,11.0,5.74,1.80,0.16,0.33,15.2,0.00,0.16,0.82,0.82,Matches
368,Mikhail Lysov\Mikhail-Lysov,ru RUS,FW,ru Loko Moscow,20,1998,0.1,40.0,30.0,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.0,0.00,20.0,20.0,0.00,10.0,10.0,0.00,20.0,0.00,0.00,0.00,0.00,Matches
369,Lisandro Magallán\Lisandro-Magallan,ar ARG,DF,nl Ajax,24,1993,0.1,10.0,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,10.0,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,Matches
370,Hörður Magnússon\Hordur-Magnusson,is ISL,DFMF,ru CSKA Moscow,25,1993,2.6,45.8,39.6,6.15,1.54,0.00,8.08,3.08,0.38,0.00,0.00,0.00,0.00,27.3,5.77,12.7,35.4,3.85,1.15,4.62,0.00,35.0,0.00,0.38,1.15,2.31,Matches
371,Riyad Mahrez\Riyad-Mahrez,dz ALG,FW,eng Manchester City,27,1991,4.3,55.6,50.9,4.65,0.70,0.47,4.65,1.40,6.05,1.86,0.00,0.00,0.47,38.6,7.21,9.77,44.2,6.74,2.09,2.09,0.23,44.4,0.00,0.23,1.16,1.40,Matches
372,Maicon\Maicon,br BRA,DF,tr Galatasaray,29,1988,3.2,55.6,52.5,3.13,3.13,0.00,9.38,4.38,0.00,0.00,0.00,0.00,0.00,36.3,6.25,13.1,8.75,40.9,4.06,0.00,0.31,45.6,0.94,0.94,0.00,0.63,Matches
373,Nikola Maksimović\Nikola-Maksimovic,rs SRB,DF,it Napoli,26,1991,4.8,68.1,60.6,7.50,1.88,0.42,8.54,1.67,0.21,0.00,0.00,0.00,0.00,45.8,7.92,14.4,3.33,50.4,6.67,5.63,0.00,60.4,0.00,0.83,0.00,0.83,Matches
374,Malcom\Malcom,br BRA,FW,es Barcelona,21,1997,0.5,48.0,48.0,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,44.0,0.00,4.00,42.0,6.00,0.00,0.00,0.00,36.0,0.00,2.00,2.00,2.00,Matches
375,Donyell Malen\Donyell-Malen,nl NED,FWMF,nl PSV Eindhoven,19,1999,2.0,18.0,17.5,0.50,0.50,0.00,3.50,0.50,1.50,0.00,0.00,0.00,0.00,13.5,1.50,3.00,2.00,15.5,0.00,0.00,0.00,13.0,0.00,0.50,0.00,0.00,Matches
376,Mario Mandžukić\Mario-Mandzukic,hr CRO,FW,it Juventus,32,1986,6.4,21.7,21.1,0.63,0.00,0.16,7.97,0.00,0.78,0.00,0.00,0.00,0.00,10.0,7.19,4.53,2.34,12.5,3.13,0.63,0.63,13.3,0.16,0.63,1.72,0.94,Matches
377,Sadio Mané\Sadio-Mane,sn SEN,FW,eng Liverpool,26,1992,12.8,27.4,26.8,0.63,0.16,0.16,8.75,0.47,1.64,0.23,0.00,0.00,0.00,18.4,4.30,4.69,7.19,17.8,1.17,0.23,0.23,20.0,0.23,0.47,0.47,2.34,Matches
378,Kostas Manolas\Kostas-Manolas,gr GRE,DF,it Roma,27,1991,7.3,41.6,39.6,2.05,2.05,0.00,7.12,0.68,0.00,0.00,0.00,0.00,0.00,28.5,6.30,6.85,5.34,30.3,3.56,0.00,0.96,35.3,0.00,1.23,0.14,0.41,Matches
379,Petros Mantalos\Petros-Mantalos,gr GRE,FWMF,gr AEK Athens,26,1991,4.8,44.2,38.5,5.63,3.33,0.42,6.67,1.67,1.67,1.67,0.00,0.00,0.00,28.8,5.42,10.0,6.25,34.8,2.29,0.42,0.21,32.3,0.21,0.83,1.25,1.25,Matches
380,Fernando Marçal\Fernando-Marcal,br BRA,DF,fr Lyon,29,1989,3.0,68.3,64.7,3.67,2.33,0.67,9.00,1.67,0.67,0.00,0.00,0.00,0.00,55.7,6.33,6.33,60.3,4.67,2.00,1.33,0.00,59.7,0.33,0.67,1.00,2.00,Matches
381,Iván Marcano\Ivan-Marcano,es ESP,DF,it Roma,31,1987,1.8,52.8,51.7,1.11,1.11,0.00,6.11,0.00,0.00,0.00,0.00,0.00,0.00,40.0,3.33,9.44,45.6,3.33,1.67,0.00,0.56,48.3,0.00,1.11,0.00,1.11,Matches
382,Marcelo\Marcelo,br BRA,DF,es Real Madrid,30,1988,3.8,83.2,73.2,10.0,2.11,0.53,15.0,3.42,3.95,0.26,0.00,0.00,0.00,59.2,10.5,13.4,64.7,10.0,0.53,7.63,0.00,68.2,0.53,1.05,2.11,1.58,Matches
383,Marcelo\Marcelo,br BRA,DF,fr Lyon,31,1987,8.0,50.4,48.1,2.25,2.25,0.00,4.88,2.88,0.00,0.00,0.00,0.00,0.00,40.4,2.75,7.25,2.13,45.3,2.38,0.00,0.00,43.8,0.38,1.13,0.25,0.00,Matches
384,Moussa Marega\Moussa-Marega,ml MLI,FWMF,pt Porto,27,1991,9.3,16.7,15.5,1.18,0.00,0.11,2.69,0.22,1.29,0.00,0.00,0.00,0.00,9.89,4.52,2.26,1.29,12.6,1.29,0.43,0.54,11.7,0.00,0.43,0.65,0.75,Matches
385,José María Giménez\Jose-Maria-Gimenez,uy URU,DF,es Atlético Madrid,23,1995,4.0,37.0,34.5,2.50,2.25,0.00,3.25,1.25,0.00,0.00,0.00,0.00,0.00,26.0,2.00,9.00,2.75,30.3,2.75,0.25,0.00,30.5,0.00,1.50,0.25,0.50,Matches
386,Mariano\Mariano,br BRA,DF,tr Galatasaray,32,1986,2.0,79.0,72.5,6.50,0.50,0.00,7.50,3.50,1.00,0.00,0.00,0.00,0.00,55.0,11.0,13.0,9.00,62.0,2.00,6.00,0.00,64.0,0.50,1.50,0.50,3.50,Matches
387,Mariano\Mariano,do DOM,FW,es Real Madrid,24,1993,0.9,22.2,22.2,0.00,0.00,0.00,3.33,0.00,0.00,0.00,0.00,0.00,0.00,14.4,4.44,3.33,0.00,17.8,3.33,0.00,0.00,18.9,0.00,0.00,0.00,0.00,Matches
388,Marko Marin\Marko-Marin,de GER,MFFW,rs Red Star,29,1989,4.6,36.1,30.9,5.22,1.74,0.43,7.39,1.74,1.74,2.39,0.00,0.00,0.00,24.8,4.13,7.17,3.26,30.7,0.87,0.87,0.43,25.2,0.43,0.65,1.30,1.30,Matches
389,Guilherme Marinato\Guilherme-Marinato,ru RUS,GK,ru Loko Moscow,32,1985,6.0,30.7,20.2,10.5,3.83,0.00,2.00,0.83,0.00,0.00,0.00,0.00,0.00,8.00,1.83,20.8,0.33,20.7,0.00,0.00,5.00,17.5,0.00,1.00,0.17,0.00,Matches
390,Marlos\Marlos,ua UKR,FWMF,ua Shakhtar,30,1988,2.9,51.7,49.7,2.07,1.03,0.00,13.4,2.07,0.34,0.34,0.00,0.00,0.00,41.4,4.83,5.52,40.7,10.0,0.34,0.69,0.00,46.2,0.34,0.34,0.00,0.69,Matches
391,Marquinhos\Marquinhos,br BRA,MFDF,fr Paris S-G,24,1994,7.0,68.0,65.0,3.00,2.86,0.14,8.57,1.57,0.00,0.00,0.00,0.00,0.00,55.6,5.86,6.57,12.3,53.0,2.14,0.14,0.14,62.4,0.14,0.57,0.29,0.43,Matches
392,Anthony Martial\Anthony-Martial,fr FRA,FWMF,eng Manchester Utd,22,1995,5.6,40.5,40.4,0.18,0.00,0.18,7.50,0.18,2.32,0.00,0.00,0.00,0.00,35.4,2.68,2.50,6.43,33.2,0.54,0.18,0.18,32.3,0.36,0.18,1.07,1.25,Matches
393,Javi Martínez\Javi-Martinez,es ESP,MF,de Bayern Munich,29,1988,5.8,53.8,52.2,1.55,1.03,0.00,6.03,0.52,0.17,0.00,0.00,0.00,0.00,37.9,4.83,11.0,12.8,33.6,4.48,0.34,0.17,45.5,0.00,0.69,0.34,0.52,Matches
394,Lautaro Martínez\Lautaro-Martinez,ar ARG,MFFW,it Inter,20,1997,0.6,20.0,20.0,0.00,0.00,0.00,5.00,0.00,1.67,0.00,0.00,0.00,0.00,11.7,5.00,3.33,10.0,8.33,1.67,0.00,0.00,10.0,0.00,0.00,0.00,3.33,Matches
395,Gelson Martins\Gelson-Martins,pt POR,MFFW,es Atlético Madrid,23,1995,1.0,26.0,25.0,1.00,0.00,0.00,4.00,0.00,1.00,0.00,0.00,0.00,0.00,19.0,3.00,4.00,3.00,19.0,3.00,1.00,0.00,24.0,0.00,0.00,0.00,0.00,Matches
396,Omar Mascarell\Omar-Mascarell,es ESP,MF,de Schalke 04,25,1993,2.5,52.0,50.0,2.00,1.60,0.00,10.0,3.20,0.00,0.40,0.00,0.00,0.00,40.8,4.80,6.40,7.60,40.4,3.60,0.00,0.00,43.6,0.00,0.40,0.40,0.40,Matches
397,Han-Noah Massengo\Han-Noah-Massengo,fr FRA,MF,fr Monaco,17,2001,2.0,40.0,39.5,0.50,0.50,0.00,6.00,0.00,1.00,0.00,0.00,0.00,0.00,36.5,2.50,1.00,5.50,33.5,0.50,0.00,0.00,36.0,0.00,0.00,0.50,0.00,Matches
398,Clinton Mata\Clinton-Mata,ao ANG,DFMF,be Club Brugge,25,1992,2.3,54.3,46.1,8.26,0.00,0.00,3.48,0.43,1.30,0.00,0.00,0.00,0.00,33.0,11.3,10.0,2.17,42.6,1.30,8.26,0.00,43.0,0.00,1.30,0.43,1.74,Matches
399,Juan Mata\Juan-Mata,es ESP,FWMF,eng Manchester Utd,30,1988,3.1,47.7,42.6,5.16,2.26,0.32,7.74,2.90,2.90,1.29,0.00,0.00,0.00,35.8,5.48,6.45,36.8,9.35,0.32,1.29,0.00,40.0,0.65,0.32,1.29,0.32,Matches
400,Nemanja Matić\Nemanja-Matic,rs SRB,MF,eng Manchester Utd,29,1988,6.0,71.7,69.2,2.50,2.00,0.00,11.7,3.33,0.50,0.00,0.00,0.00,0.00,58.5,6.00,7.17,59.0,8.50,2.33,0.50,0.33,63.2,0.00,1.33,0.67,1.67,Matches
401,Joël Matip\Joel-Matip,cm CMR,DF,eng Liverpool,26,1991,8.0,52.3,50.3,2.00,1.75,0.13,7.50,2.00,0.00,0.00,0.00,0.00,0.00,36.8,3.88,11.6,4.75,42.3,3.63,0.25,0.25,44.9,0.00,0.75,0.38,0.50,Matches
402,Blaise Matuidi\Blaise-Matuidi,fr FRA,MF,it Juventus,31,1987,7.6,40.1,39.3,0.79,0.13,0.13,6.58,0.66,0.92,0.00,0.00,0.00,0.00,30.4,5.26,4.47,31.6,4.61,2.50,0.66,0.13,34.3,0.00,0.39,1.05,0.79,Matches
403,Mykola Matviyenko\Mykola-Matviyenko,ua UKR,DF,ua Shakhtar,22,1996,5.0,52.4,46.6,5.80,1.40,0.20,8.80,1.40,0.60,0.00,0.00,0.00,0.00,39.2,6.20,7.00,34.6,10.2,2.80,4.40,0.20,45.6,0.00,0.60,1.00,0.60,Matches
404,Eric Maxim Choupo-Moting\Eric-Maxim-Choupo-Moting,cm CMR,FW,fr Paris S-G,29,1989,0.6,31.7,31.7,0.00,0.00,0.00,6.67,0.00,1.67,0.00,0.00,0.00,0.00,25.0,3.33,3.33,3.33,21.7,0.00,0.00,1.67,26.7,0.00,0.00,0.00,0.00,Matches
405,Maycon\Maycon,br BRA,MF,ua Shakhtar,21,1997,5.0,52.0,50.2,1.80,1.00,0.20,8.20,1.40,0.60,0.80,0.00,0.00,0.00,41.8,2.80,7.40,43.0,7.40,1.40,0.00,0.20,45.0,0.20,0.60,0.20,0.60,Matches
406,Noussair Mazraoui\Noussair-Mazraoui,ma MAR,DF,nl Ajax,20,1997,9.2,40.1,33.8,6.30,0.54,0.11,9.35,0.22,0.76,0.00,0.00,0.00,0.00,25.9,7.28,6.96,4.13,27.9,1.41,5.76,0.11,32.5,0.22,0.43,0.54,0.54,Matches
407,Kevin Mbabu\Kevin-Mbabu,ch SUI,DF,ch Young Boys,23,1995,5.0,39.6,32.2,7.40,0.20,0.00,3.40,1.00,4.00,0.00,0.00,0.00,0.00,19.0,9.20,11.4,3.60,25.4,1.80,7.20,0.00,26.8,0.00,0.20,0.80,2.00,Matches
408,Kylian Mbappé\Kylian-Mbappe,fr FRA,FW,fr Paris S-G,19,1998,7.8,30.9,29.7,1.15,0.00,0.51,5.38,0.64,2.05,0.00,0.00,0.00,0.00,26.4,3.08,1.41,6.41,23.2,0.64,0.13,0.51,24.1,0.26,0.64,1.03,0.90,Matches
409,Jordi Mboula\Jordi-Mboula,es ESP,MF,fr Monaco,19,1999,0.4,32.5,32.5,0.00,0.00,0.00,10.0,2.50,2.50,0.00,0.00,0.00,0.00,25.0,5.00,2.50,2.50,27.5,2.50,0.00,0.00,25.0,0.00,0.00,2.50,2.50,Matches
410,Weston McKennie\Weston-McKennie,us USA,MFFW,de Schalke 04,19,1998,4.1,38.5,33.2,5.37,0.24,0.00,8.78,0.49,1.46,0.00,0.00,0.00,0.00,19.5,5.12,13.9,5.61,20.2,3.90,5.12,0.24,24.1,0.00,0.24,1.71,1.95,Matches
411,Scott McTominay\Scott-McTominay,sco SCO,MF,eng Manchester Utd,21,1996,3.0,33.0,33.0,0.00,0.00,0.33,9.67,0.67,0.00,0.00,0.00,0.00,0.00,24.0,6.33,2.67,1.33,29.0,1.00,0.00,0.00,29.3,0.33,0.00,0.67,1.00,Matches
412,Brandon Mechele\Brandon-Mechele,be BEL,DF,be Club Brugge,25,1993,5.0,41.2,40.6,0.60,0.60,0.00,2.60,0.00,0.00,0.00,0.00,0.00,0.00,33.4,1.80,6.00,7.80,29.6,2.80,0.00,0.00,37.0,0.00,0.40,0.20,0.20,Matches
413,Arthur Melo\Arthur-Melo,br BRA,MF,es Barcelona,21,1996,6.2,86.5,84.2,2.26,2.10,0.00,12.7,1.77,0.32,0.00,0.00,0.00,0.00,76.5,5.97,4.03,2.74,81.8,1.29,0.16,0.32,81.6,0.16,0.16,1.45,0.48,Matches
414,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,eng Manchester City,24,1994,1.9,60.5,53.2,7.37,0.00,0.00,3.68,2.11,4.21,0.00,0.00,0.00,0.00,42.1,14.2,4.21,48.9,3.16,0.53,7.37,0.00,52.1,0.53,0.00,0.53,1.58,Matches
415,Ferland Mendy\Ferland-Mendy,fr FRA,DFMF,fr Lyon,23,1995,7.8,54.1,47.2,6.92,1.03,0.13,12.6,2.05,2.05,0.00,0.00,0.00,0.00,38.2,10.4,5.51,34.4,11.4,1.54,5.90,0.00,44.2,0.26,1.03,1.15,1.79,Matches
416,Hamza Mendyl\Hamza-Mendyl,ma MAR,FWDF,de Schalke 04,20,1997,4.1,41.0,32.9,8.05,0.98,0.24,9.76,0.98,1.46,0.00,0.00,0.00,0.00,25.6,7.32,8.05,30.0,3.41,0.49,7.07,0.00,28.8,0.24,0.73,2.20,3.17,Matches
417,Dries Mertens\Dries-Mertens,be BEL,FW,it Napoli,31,1987,4.2,31.2,26.7,4.52,0.24,0.00,2.86,0.48,1.67,3.10,0.00,0.00,0.00,19.5,5.48,6.19,2.38,27.4,0.24,0.24,0.95,21.2,0.48,0.24,0.95,1.19,Matches
418,Lionel Messi\Lionel-Messi,ar ARG,FWMF,es Barcelona,31,1987,9.3,64.6,60.6,3.98,2.58,1.61,13.7,1.51,1.29,0.97,0.11,0.00,0.00,50.5,6.45,7.63,57.8,5.27,1.18,0.11,0.11,54.1,0.54,0.32,1.61,1.61,Matches
419,Thomas Meunier\Thomas-Meunier,be BEL,DFMF,fr Paris S-G,26,1991,4.0,59.8,54.8,5.00,0.50,0.00,11.5,1.25,3.50,0.00,0.00,0.00,0.00,38.0,12.3,9.50,5.25,45.5,4.00,4.50,0.00,44.3,0.00,1.75,1.00,2.00,Matches
420,Arkadiusz Milik\Arkadiusz-Milik,pl POL,FW,it Napoli,24,1994,2.1,20.0,18.6,1.43,0.00,0.00,1.43,0.48,0.95,0.00,0.00,0.00,0.00,14.8,2.38,2.86,15.7,2.38,0.00,0.48,0.95,14.8,0.00,0.00,0.95,1.90,Matches
421,Éder Militão\Eder-Militao,br BRA,DF,pt Porto,20,1998,9.1,50.1,44.6,5.49,1.65,0.00,8.02,2.42,1.10,0.00,0.00,0.00,0.00,31.8,7.14,11.2,6.04,35.1,3.63,3.85,0.11,40.8,0.11,0.77,0.88,0.77,Matches
422,James Milner\James-Milner,eng ENG,MFDF,eng Liverpool,32,1986,10.0,62.3,54.2,8.10,1.60,0.20,11.2,3.60,2.60,2.50,0.40,0.30,0.10,37.0,7.20,18.1,6.80,49.8,1.50,3.20,0.30,47.8,0.20,0.60,1.00,1.90,Matches
423,Santi Mina\Santi-Mina,es ESP,FW,es Valencia,22,1995,2.5,27.6,25.6,2.00,0.40,0.40,2.40,0.80,1.20,0.00,0.00,0.00,0.00,20.8,5.60,1.20,3.60,22.0,0.80,0.80,0.00,22.0,0.00,0.80,0.40,0.80,Matches
424,Aleksei Miranchuk\Aleksei-Miranchuk,ru RUS,MFFW,ru Loko Moscow,22,1995,5.7,49.8,44.0,5.79,0.88,0.00,10.4,1.23,2.11,2.81,0.00,0.00,0.00,34.6,7.54,7.72,40.0,6.49,1.93,0.88,0.53,37.4,0.00,0.70,2.11,1.23,Matches
425,Anton Miranchuk\Anton-Miranchuk,ru RUS,MFFW,ru Loko Moscow,22,1995,4.3,47.2,43.0,4.19,1.16,0.00,8.37,0.47,1.40,1.86,0.00,0.00,0.00,33.3,10.0,3.95,3.72,40.0,1.40,1.16,0.70,34.9,0.47,0.70,3.95,2.33,Matches
426,Miranda\Miranda,br BRA,DF,it Inter,33,1984,2.1,47.6,43.8,3.81,3.33,0.00,6.19,0.48,0.00,0.00,0.00,0.00,0.00,32.9,3.81,11.0,5.24,38.1,1.43,0.48,0.48,38.6,0.00,0.00,1.43,0.48,Matches
427,Juan Miranda\Juan-Miranda,es ESP,DF,es Barcelona,18,2000,1.0,66.0,60.0,6.00,1.00,0.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,51.0,10.0,5.00,53.0,6.00,2.00,5.00,0.00,57.0,0.00,0.00,1.00,2.00,Matches
428,Antonio Mirante\Antonio-Mirante,it ITA,GK,it Roma,35,1983,2.0,29.5,21.5,8.00,1.00,0.00,6.00,0.50,0.00,0.00,0.00,0.00,0.00,17.5,1.00,11.0,2.00,22.5,0.00,0.00,3.50,23.0,0.00,0.00,0.00,0.00,Matches
429,Matej Mitrović\Matej-Mitrovic,hr CRO,DF,be Club Brugge,24,1993,1.0,40.0,39.0,1.00,1.00,0.00,3.00,2.00,1.00,0.00,0.00,0.00,0.00,30.0,2.00,8.00,4.00,32.0,4.00,0.00,0.00,37.0,0.00,0.00,0.00,0.00,Matches
430,Luka Modrić\Luka-Modric,hr CRO,MF,es Real Madrid,32,1985,5.2,70.0,69.0,0.96,0.96,0.77,9.62,2.50,0.38,0.00,0.00,0.00,0.00,53.8,7.88,8.27,8.46,59.6,1.73,0.00,0.00,61.7,0.38,0.38,1.92,0.77,Matches
431,Francisco Montero\Francisco-Montero,es ESP,DF,es Atlético Madrid,19,1999,1.5,33.3,32.0,1.33,1.33,0.00,2.00,0.67,0.00,0.00,0.00,0.00,0.00,23.3,4.00,6.00,26.7,2.67,3.33,0.00,0.67,27.3,0.67,0.67,0.00,0.00,Matches
432,Júnior Moraes\Junior-Moraes,ua UKR,FW,ua Shakhtar,31,1987,5.6,17.5,14.6,2.86,0.18,0.18,2.68,0.00,0.36,0.00,0.00,0.00,0.00,13.9,2.32,1.25,2.32,13.8,0.54,0.00,0.71,14.3,0.00,0.00,0.00,0.89,Matches
433,Wesley Moraes\Wesley-Moraes,br BRA,FW,be Club Brugge,21,1996,5.8,22.2,21.7,0.52,0.00,0.00,4.48,0.17,0.17,0.00,0.00,0.00,0.00,15.7,4.31,2.24,3.10,16.0,1.90,0.00,0.69,15.7,0.34,0.17,0.52,1.21,Matches
434,Erik Morán\Erik-Moran,es ESP,MF,gr AEK Athens,27,1991,1.1,31.8,27.3,4.55,0.00,0.00,2.73,2.73,0.00,4.55,0.00,0.00,0.00,20.9,5.45,5.45,6.36,25.5,0.00,0.00,0.00,21.8,0.00,0.00,1.82,0.91,Matches
435,Álvaro Morata\Alvaro-Morata,es ESP,FW,es Atlético Madrid,25,1992,1.4,23.6,22.9,0.71,0.00,0.00,11.4,0.00,0.00,0.00,0.00,0.00,0.00,6.43,6.43,10.7,0.71,7.86,5.71,0.00,1.43,14.3,0.00,0.00,0.00,0.71,Matches
436,Jérémy Morel\Jeremy-Morel,mg MAD,DF,fr Lyon,34,1984,1.0,41.0,38.0,3.00,3.00,0.00,10.0,1.00,0.00,0.00,0.00,0.00,0.00,32.0,3.00,6.00,35.0,4.00,2.00,0.00,0.00,34.0,0.00,1.00,0.00,3.00,Matches
437,Alberto Moreno\Alberto-Moreno,es ESP,DF,eng Liverpool,26,1992,0.1,120.0,110.0,10.0,10.0,0.00,20.0,0.00,0.00,0.00,0.00,0.00,0.00,110.0,0.00,10.0,110.0,10.0,0.00,0.00,0.00,120.0,0.00,0.00,0.00,0.00,Matches
438,Ubong Moses Ekpai\Ubong-Moses-Ekpai,ng NGA,FW,cz Viktoria Plzeň,22,1995,0.4,35.0,32.5,2.50,0.00,0.00,10.0,0.00,2.50,0.00,0.00,0.00,0.00,22.5,2.50,10.0,5.00,22.5,2.50,2.50,0.00,22.5,0.00,0.00,0.00,2.50,Matches
439,Lucas Moura\Lucas-Moura,br BRA,FWMF,eng Tottenham,25,1992,8.0,29.5,28.4,1.13,0.13,0.25,8.75,0.50,1.38,0.00,0.00,0.00,0.00,20.0,6.25,3.25,2.75,22.0,2.38,0.25,0.38,22.0,0.00,0.38,0.63,1.13,Matches
440,Benoît Mukinayi\Benoit-Mukinayi,fr FRA,DF,fr Monaco,17,2001,2.0,65.5,64.0,1.50,1.50,0.00,7.00,3.00,0.00,0.00,0.00,0.00,0.00,58.5,3.00,4.00,55.0,9.50,1.00,0.00,0.00,60.5,0.00,1.50,1.50,0.50,Matches
441,Thomas Müller\Thomas-Muller,de GER,MFFW,de Bayern Munich,28,1989,3.9,43.1,40.5,2.56,0.26,0.26,3.85,1.03,4.10,0.00,0.00,0.00,0.00,26.4,8.21,8.46,6.92,31.5,2.82,0.77,0.00,31.3,0.00,1.03,0.77,0.77,Matches
442,Jeison Murillo\Jeison-Murillo,co COL,DF,es Valencia,26,1992,1.0,42.0,42.0,0.00,0.00,0.00,6.00,1.00,0.00,0.00,0.00,0.00,0.00,34.0,1.00,7.00,10.0,29.0,2.00,0.00,1.00,39.0,0.00,0.00,0.00,0.00,Matches
443,Fernando Muslera\Fernando-Muslera,uy URU,GK,tr Galatasaray,32,1986,6.0,36.0,24.0,12.0,4.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,17.0,1.33,17.7,2.33,27.7,0.00,0.00,4.33,24.5,0.17,1.17,0.17,0.00,Matches
444,Kévin N'Doram\Kevin-NDoram,fr FRA,MF,fr Monaco,22,1996,1.0,53.0,53.0,0.00,0.00,0.00,6.00,1.00,0.00,0.00,0.00,0.00,0.00,38.0,8.00,7.00,7.00,43.0,2.00,0.00,0.00,41.0,0.00,1.00,1.00,2.00,Matches
445,Kirill Nababkin\Kirill-Nababkin,ru RUS,DF,ru CSKA Moscow,31,1986,6.0,45.5,38.0,7.50,1.33,0.00,4.17,0.83,0.33,0.00,0.00,0.00,0.00,28.5,8.50,8.50,5.83,30.2,3.00,6.17,0.00,38.0,0.33,0.83,0.83,0.17,Matches
446,Ben Nabouhane\Ben-Nabouhane,km COM,FWMF,rs Red Star,29,1989,5.7,22.3,20.7,1.58,0.18,0.00,5.26,0.35,0.70,0.70,0.00,0.00,0.00,16.1,3.68,2.46,15.3,5.44,1.23,0.00,0.35,16.3,0.18,0.70,0.35,0.53,Matches
447,Nacho\Nacho,es ESP,DF,es Real Madrid,28,1990,5.0,58.8,57.4,1.40,0.60,0.00,7.40,1.00,0.00,0.20,0.00,0.00,0.00,46.4,5.40,7.00,10.8,42.2,3.80,0.60,0.00,53.4,0.20,0.40,0.20,0.80,Matches
448,Yuto Nagatomo\Yuto-Nagatomo,jp JPN,DF,tr Galatasaray,31,1986,4.9,48.4,37.6,10.8,0.41,0.00,8.78,0.20,1.84,0.00,0.00,0.00,0.00,27.6,11.4,9.39,16.9,18.6,1.84,10.4,0.20,37.6,0.20,1.22,0.41,2.86,Matches
449,Radja Nainggolan\Radja-Nainggolan,be BEL,MF,it Inter,30,1988,3.1,37.1,37.1,0.00,0.00,0.00,7.10,1.61,1.61,0.00,0.00,0.00,0.00,28.1,2.90,6.13,5.16,29.7,1.94,0.00,0.00,28.7,0.32,1.29,1.29,0.97,Matches
450,Marvelous Nakamba\Marvelous-Nakamba,zw ZIM,MF,be Club Brugge,24,1994,4.4,33.6,32.7,0.91,0.91,0.00,3.18,1.59,0.23,0.00,0.00,0.00,0.00,26.4,3.86,3.41,26.1,4.09,3.18,0.00,0.00,29.1,0.00,0.45,0.68,0.68,Matches
451,Naldo\Naldo,br BRA,DF,de Schalke 04,35,1982,4.0,52.5,50.5,2.00,2.00,0.00,5.75,3.25,0.00,0.00,0.00,0.00,0.00,33.3,5.75,13.5,2.75,43.5,4.50,0.00,0.50,43.3,0.25,1.00,1.00,0.00,Matches
452,Matija Nastasić\Matija-Nastasic,rs SRB,DF,de Schalke 04,25,1993,6.0,45.7,44.3,1.33,1.17,0.00,6.33,1.83,0.00,0.00,0.00,0.00,0.00,35.2,2.83,7.67,37.2,6.50,1.33,0.17,0.33,40.0,0.50,0.50,0.33,0.33,Matches
