Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
492,Molla Wagué\Molla-Wague,ml MLI,DF,Watford,26,1991,4.9,0.00,0.00,0.00,1.02,0.20,0.00,0.20,2.04,0.61,0.00,0.20,0.00,10.4,2.86,0.20,93.3,Matches
493,Theo Walcott\Theo-Walcott,eng ENG,FWMF,Everton,28,1989,12.8,0.16,0.00,0.00,0.47,2.19,0.55,2.81,0.63,0.94,0.00,0.00,0.00,7.81,0.39,0.78,33.3,Matches
494,Theo Walcott\Theo-Walcott,eng ENG,MFFW,Arsenal,28,1989,0.8,0.00,0.00,0.00,1.25,0.00,6.25,2.50,0.00,0.00,0.00,0.00,0.00,2.50,1.25,0.00,100.0,Matches
495,Kyle Walker\Kyle-Walker,eng ENG,DF,Manchester City,27,1990,30.9,0.10,0.06,0.03,0.55,0.61,0.06,2.20,0.78,0.78,0.00,0.00,0.03,11.8,1.29,0.84,60.6,Matches
496,Kyle Walker-Peters\Kyle-Walker-Peters,eng ENG,DF,Tottenham,20,1997,2.1,0.00,0.00,0.00,0.48,1.90,0.00,5.24,0.95,1.90,0.00,0.00,0.00,7.62,0.48,1.43,25.0,Matches
497,Jonathan Walters\Jonathan-Walters,ie IRL,FW,Burnley,33,1983,0.4,0.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,7.50,5.00,60.0,Matches
498,Aaron Wan-Bissaka\Aaron-Wan-Bissaka,eng ENG,DF,Crystal Palace,19,1997,7.0,0.14,0.00,0.00,0.29,0.43,0.00,1.86,2.14,1.57,0.00,0.00,0.00,8.14,0.57,0.57,50.0,Matches
499,Victor Wanyama\Victor-Wanyama,ke KEN,MF,Tottenham,26,1991,9.4,0.21,0.00,0.00,1.38,0.96,0.00,0.21,0.64,2.34,0.00,0.00,0.00,14.3,0.96,0.85,52.9,Matches
500,Joel Ward\Joel-Ward,eng ENG,DF,Crystal Palace,27,1989,17.9,0.22,0.00,0.00,1.40,1.62,0.06,1.96,0.89,1.12,0.00,0.00,0.06,12.0,1.45,0.95,60.5,Matches
501,Stephen Ward\Stephen-Ward,ie IRL,DF,Burnley,31,1985,27.3,0.04,0.00,0.00,0.40,1.03,0.11,1.98,1.28,0.55,0.00,0.00,0.00,9.82,0.70,0.59,54.3,Matches
502,James Ward-Prowse\James-Ward-Prowse,eng ENG,FWMF,Southampton,22,1994,19.1,0.16,0.00,0.00,0.94,0.68,0.00,4.55,0.52,0.94,0.00,0.00,0.00,7.96,0.68,1.41,32.5,Matches
503,Ben Watson\Ben-Watson,eng ENG,MF,Watford,32,1985,5.1,0.20,0.00,0.00,2.16,0.98,0.00,0.20,1.96,1.76,0.00,0.00,0.00,14.3,1.18,1.37,46.2,Matches
504,Danny Welbeck\Danny-Welbeck,eng ENG,FWMF,Arsenal,26,1990,13.3,0.08,0.00,0.00,0.98,1.58,0.30,0.38,0.75,0.75,0.00,0.00,0.00,4.59,0.75,1.05,41.7,Matches
505,Nahki Wells\Nahki-Wells,bm BER,FW,Burnley,27,1990,0.6,0.00,0.00,0.00,6.67,0.00,0.00,1.67,0.00,0.00,0.00,0.00,0.00,15.0,1.67,1.67,50.0,Matches
506,Ashley Westwood\Ashley-Westwood,eng ENG,MF,Burnley,27,1990,12.3,0.16,0.00,0.00,1.06,0.89,0.00,0.49,1.79,0.65,0.00,0.00,0.00,13.4,0.41,0.33,55.6,Matches
507,Dean Whitehead\Dean-Whitehead,eng ENG,MF,Huddersfield,35,1982,0.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.25,0.00,0.00,0.00,0.00,8.75,0.00,0.00,,Matches
508,Georginio Wijnaldum\Georginio-Wijnaldum,nl NED,MF,Liverpool,26,1990,26.5,0.04,0.00,0.00,0.49,0.64,0.15,0.15,1.02,0.64,0.00,0.00,0.00,8.87,0.26,0.72,26.9,Matches
509,Ashley Williams\Ashley-Williams,wal WAL,DF,Everton,32,1984,20.4,0.15,0.05,0.00,1.23,0.20,0.15,0.00,1.37,0.69,0.00,0.05,0.00,11.7,2.16,1.32,62.0,Matches
510,Danny Williams\Danny-Williams,us USA,MF,Huddersfield,28,1989,12.5,0.16,0.00,0.00,1.36,1.36,0.16,0.48,1.60,1.20,0.00,0.00,0.00,12.2,0.56,0.88,38.9,Matches
511,Willian\Willian,br BRA,FWMF,Chelsea,28,1988,21.0,0.05,0.00,0.00,0.52,1.81,0.24,2.86,0.24,0.90,0.05,0.00,0.00,6.81,0.29,0.62,31.6,Matches
512,Joe Willock\Joe-Willock,eng ENG,MF,Arsenal,17,1999,0.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.22,0.00,0.00,0.00,0.00,3.33,0.00,0.00,,Matches
513,Jack Wilshere\Jack-Wilshere,eng ENG,MF,Arsenal,25,1992,13.3,0.45,0.00,0.00,1.13,2.78,0.08,0.15,1.05,1.05,0.00,0.00,0.00,9.70,0.45,0.30,60.0,Matches
514,Callum Wilson\Callum-Wilson,eng ENG,FW,Bournemouth,25,1992,22.0,0.00,0.00,0.00,1.68,1.64,0.95,0.59,0.36,0.36,0.00,0.00,0.00,4.00,0.59,2.00,22.8,Matches
515,Kevin Wimmer\Kevin-Wimmer,at AUT,DF,Stoke City,24,1992,14.7,0.34,0.00,0.00,1.36,0.41,0.00,0.14,1.22,0.75,0.00,0.00,0.00,10.7,0.54,0.88,38.1,Matches
516,Harry Winks\Harry-Winks,eng ENG,MF,Tottenham,21,1996,8.6,0.00,0.00,0.00,0.93,0.81,0.00,1.05,1.05,0.93,0.00,0.00,0.00,10.2,0.35,0.23,60.0,Matches
517,Chris Wood\Chris-Wood,nz NZL,FW,Burnley,25,1991,18.0,0.06,0.00,0.00,1.00,0.89,1.44,0.28,0.22,0.17,0.00,0.00,0.00,3.00,1.94,2.33,45.5,Matches
518,Ben Woodburn\Ben-Woodburn,wal WAL,MF,Liverpool,17,1999,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Matches
519,Granit Xhaka\Granit-Xhaka,ch SUI,MF,Arsenal,24,1992,36.2,0.28,0.00,0.00,1.57,1.16,0.00,0.94,0.69,1.16,0.00,0.00,0.00,12.0,0.66,0.91,42.1,Matches
520,Claudio Yacob\Claudio-Yacob,ar ARG,MF,West Brom,30,1987,10.0,0.50,0.00,0.00,2.50,1.30,0.00,0.10,2.00,2.00,0.00,0.00,0.00,13.6,1.30,1.30,50.0,Matches
521,DeAndre Yedlin\DeAndre-Yedlin,us USA,DF,Newcastle Utd,24,1993,31.6,0.16,0.00,0.00,1.01,0.85,0.28,2.12,1.36,0.57,0.00,0.00,0.03,9.72,0.92,0.76,54.7,Matches
522,Maya Yoshida\Maya-Yoshida,jp JPN,DF,Southampton,28,1988,22.8,0.13,0.09,0.04,0.83,0.66,0.00,0.04,1.84,0.83,0.04,0.00,0.00,12.2,1.45,0.92,61.1,Matches
523,Ashley Young\Ashley-Young,eng ENG,DF,Manchester Utd,32,1985,27.1,0.26,0.00,0.00,1.07,1.29,0.07,3.47,1.51,0.96,0.00,0.00,0.00,10.6,0.52,0.41,56.0,Matches
524,Pablo Zabaleta\Pablo-Zabaleta,ar ARG,DFMF,West Ham,32,1985,36.5,0.25,0.00,0.00,0.90,0.93,0.03,1.62,1.42,1.42,0.00,0.05,0.03,9.32,1.01,0.88,53.6,Matches
525,Wilfried Zaha\Wilfried-Zaha,ci CIV,FW,Crystal Palace,24,1992,28.3,0.18,0.00,0.00,1.59,2.72,0.67,2.76,0.42,0.78,0.14,0.00,0.00,6.08,0.11,0.25,30.0,Matches
526,Davide Zappacosta\Davide-Zappacosta,it ITA,DFMF,Chelsea,25,1992,12.2,0.00,0.00,0.00,0.57,0.82,0.41,5.08,0.41,0.90,0.00,0.00,0.00,7.87,0.66,0.41,61.5,Matches
527,Marvin Zeegelaar\Marvin-Zeegelaar,nl NED,DFMF,Watford,26,1990,11.0,0.36,0.09,0.00,1.55,0.91,0.00,2.00,1.45,1.36,0.00,0.00,0.00,11.3,1.00,0.55,64.7,Matches
528,Oleksandr Zinchenko\Oleksandr-Zinchenko,ua UKR,DF,Manchester City,20,1996,5.9,0.17,0.00,0.00,1.19,0.17,0.34,1.19,1.19,1.36,0.00,0.00,0.00,10.8,1.02,0.34,75.0,Matches
529,Kurt Zouma\Kurt-Zouma,fr FRA,DF,Stoke City,22,1994,32.1,0.03,0.00,0.00,0.59,0.65,0.03,0.25,1.56,0.93,0.00,0.00,0.00,11.2,2.37,0.87,73.1,Matches
