Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Press,Succ,%,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,ShSv,Pass,Int,Tkl+Int,Clr,Err,Matches
484,Leonardo Ulloa\Leonardo-Ulloa,ar ARG,FW,Leicester City,31,1986,0.2,5.00,5.00,0.00,0.00,5.00,5.00,5.00,100.0,0.00,35.0,5.00,14.3,15.0,5.00,15.0,0.00,0.00,0.00,0.00,0.00,5.00,5.00,0.00,Matches
485,Leonardo Ulloa\Leonardo-Ulloa,ar ARG,FW,Brighton,31,1986,3.0,1.00,0.33,0.33,0.00,0.67,0.00,0.33,0.0,0.33,19.7,2.33,11.9,1.67,12.0,6.00,1.00,0.33,0.00,0.67,0.33,1.33,1.00,0.00,Matches
486,Antonio Valencia\Antonio-Valencia,ec ECU,DF,Manchester Utd,31,1985,30.4,1.71,1.22,0.72,0.72,0.26,0.53,1.25,42.1,0.72,12.8,3.85,30.0,6.55,4.44,1.84,2.47,0.23,0.00,2.24,1.41,3.13,1.55,0.00,Matches
487,Jamie Vardy\Jamie-Vardy,eng ENG,FW,Leicester City,30,1987,36.1,0.50,0.36,0.06,0.19,0.25,0.03,0.28,10.0,0.25,12.4,3.63,29.2,0.42,4.82,7.17,0.64,0.06,0.00,0.58,0.11,0.61,0.30,0.00,Matches
488,Jan Vertonghen\Jan-Vertonghen,be BEL,DF,Tottenham,30,1987,35.6,1.94,1.07,1.35,0.51,0.08,0.59,0.96,61.8,0.37,6.74,2.39,35.4,3.88,2.53,0.34,1.40,0.34,0.00,1.07,1.74,3.68,3.82,0.00,Matches
489,Nikola Vlašić\Nikola-Vlasic,hr CRO,FWMF,Everton,19,1997,6.4,1.25,1.09,0.78,0.47,0.00,0.47,2.66,17.6,2.19,20.9,4.69,22.4,7.03,8.28,5.63,2.19,0.31,0.00,1.88,1.56,2.81,1.25,0.00,Matches
490,Sam Vokes\Sam-Vokes,wal WAL,FW,Burnley,27,1989,11.1,0.18,0.00,0.09,0.00,0.09,0.00,0.54,0.0,0.54,11.9,2.52,21.2,0.99,5.05,5.86,1.62,0.36,0.00,1.26,0.27,0.45,0.99,0.09,Matches
491,Michel Vorm\Michel-Vorm,nl NED,GK,Tottenham,33,1983,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
492,Molla Wagué\Molla-Wague,ml MLI,DF,Watford,26,1991,4.9,0.82,0.61,0.61,0.20,0.00,0.20,0.61,33.3,0.41,6.73,2.86,42.4,4.08,2.65,0.00,0.41,0.00,0.00,0.41,2.04,2.86,6.73,0.00,Matches
493,Theo Walcott\Theo-Walcott,eng ENG,FWMF,Everton,28,1989,12.8,1.88,0.94,0.78,0.63,0.47,0.63,1.88,33.3,1.25,17.5,4.45,25.4,5.08,6.64,5.78,1.02,0.08,0.00,0.94,0.63,2.50,0.47,0.00,Matches
494,Theo Walcott\Theo-Walcott,eng ENG,MFFW,Arsenal,28,1989,0.8,1.25,0.00,1.25,0.00,0.00,0.00,0.00,,0.00,20.0,10.0,50.0,10.0,3.75,6.25,1.25,0.00,0.00,1.25,0.00,1.25,1.25,0.00,Matches
495,Kyle Walker\Kyle-Walker,eng ENG,DF,Manchester City,27,1990,30.9,1.33,0.78,0.52,0.68,0.13,0.74,1.13,65.7,0.39,10.9,3.56,32.7,5.24,3.75,1.88,1.26,0.10,0.00,1.17,0.78,2.10,1.52,0.00,Matches
496,Kyle Walker-Peters\Kyle-Walker-Peters,eng ENG,DF,Tottenham,20,1997,2.1,2.38,1.90,1.90,0.48,0.00,0.95,1.90,50.0,0.95,11.4,5.24,45.8,8.10,2.38,0.95,2.86,0.00,0.00,2.86,0.95,3.33,1.90,0.00,Matches
497,Jonathan Walters\Jonathan-Walters,ie IRL,FW,Burnley,33,1983,0.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,17.5,5.00,28.6,5.00,2.50,10.0,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.00,Matches
498,Aaron Wan-Bissaka\Aaron-Wan-Bissaka,eng ENG,DF,Crystal Palace,19,1997,7.0,3.57,1.57,2.71,0.43,0.43,0.71,1.14,62.5,0.43,12.1,3.71,30.6,8.14,3.00,1.00,5.14,1.14,0.00,4.00,2.14,5.71,3.57,0.00,Matches
499,Victor Wanyama\Victor-Wanyama,ke KEN,MF,Tottenham,26,1991,9.4,3.30,2.34,1.17,1.91,0.21,1.38,2.98,46.4,1.60,15.0,5.85,39.0,5.43,8.09,1.49,1.38,0.32,0.00,1.06,0.64,3.94,1.28,0.00,Matches
500,Joel Ward\Joel-Ward,eng ENG,DF,Crystal Palace,27,1989,17.9,2.18,1.12,1.51,0.61,0.06,1.01,1.73,58.1,0.73,14.5,4.41,30.5,9.22,4.30,0.95,2.68,0.56,0.06,2.12,0.89,3.07,2.46,0.06,Matches
501,Stephen Ward\Stephen-Ward,ie IRL,DF,Burnley,31,1985,27.3,1.28,0.55,0.88,0.29,0.11,0.48,1.47,32.5,0.99,10.8,2.31,21.4,6.70,2.97,1.14,2.49,0.51,0.00,1.98,1.28,2.56,2.56,0.00,Matches
502,James Ward-Prowse\James-Ward-Prowse,eng ENG,FWMF,Southampton,22,1994,19.1,1.36,0.94,0.63,0.68,0.05,0.21,1.36,15.4,1.15,17.4,4.40,25.3,7.28,6.39,3.72,2.20,0.05,0.00,2.15,0.52,1.88,1.10,0.05,Matches
503,Ben Watson\Ben-Watson,eng ENG,MF,Watford,32,1985,5.1,2.94,1.76,1.37,1.18,0.39,1.18,4.90,24.0,3.73,26.5,5.88,22.2,9.22,15.3,1.96,1.18,0.00,0.00,1.18,1.96,4.90,1.37,0.00,Matches
504,Danny Welbeck\Danny-Welbeck,eng ENG,FWMF,Arsenal,26,1990,13.3,1.43,0.75,0.53,0.45,0.45,0.30,1.20,25.0,0.90,15.9,4.21,26.5,2.63,7.14,6.09,1.95,0.23,0.00,1.73,0.75,2.18,0.98,0.00,Matches
505,Nahki Wells\Nahki-Wells,bm BER,FW,Burnley,27,1990,0.6,1.67,0.00,0.00,1.67,0.00,0.00,0.00,,0.00,26.7,6.67,25.0,3.33,10.0,13.3,0.00,0.00,0.00,0.00,0.00,1.67,0.00,0.00,Matches
506,Ashley Westwood\Ashley-Westwood,eng ENG,MF,Burnley,27,1990,12.3,1.14,0.65,0.89,0.24,0.00,0.49,1.63,30.0,1.14,18.7,4.15,22.2,7.48,9.02,2.20,1.79,1.06,0.08,0.73,1.79,2.93,0.73,0.00,Matches
507,Dean Whitehead\Dean-Whitehead,eng ENG,MF,Huddersfield,35,1982,0.8,1.25,0.00,0.00,1.25,0.00,0.00,1.25,0.0,1.25,16.3,2.50,15.4,6.25,10.0,0.00,0.00,0.00,0.00,0.00,1.25,2.50,0.00,0.00,Matches
508,Georginio Wijnaldum\Georginio-Wijnaldum,nl NED,MF,Liverpool,26,1990,26.5,0.91,0.64,0.34,0.42,0.15,0.26,0.64,41.2,0.38,15.5,4.42,28.5,4.79,7.74,2.98,1.17,0.11,0.00,1.06,1.02,1.92,0.64,0.00,Matches
509,Ashley Williams\Ashley-Williams,wal WAL,DF,Everton,32,1984,20.4,1.18,0.69,0.83,0.34,0.00,0.44,0.98,45.0,0.54,7.25,2.11,29.1,5.05,2.06,0.15,1.91,1.03,0.05,0.88,1.37,2.55,6.23,0.20,Matches
510,Danny Williams\Danny-Williams,us USA,MF,Huddersfield,28,1989,12.5,1.92,1.20,0.96,0.72,0.24,0.16,1.28,12.5,1.12,17.8,6.24,35.1,7.68,7.44,2.64,1.36,0.16,0.00,1.20,1.60,3.52,2.08,0.00,Matches
511,Willian\Willian,br BRA,FWMF,Chelsea,28,1988,21.0,1.19,0.90,0.29,0.67,0.24,0.19,0.76,25.0,0.57,16.0,4.24,26.5,2.71,8.29,5.00,0.95,0.05,0.00,0.90,0.24,1.43,0.33,0.00,Matches
512,Joe Willock\Joe-Willock,eng ENG,MF,Arsenal,17,1999,0.9,2.22,0.00,2.22,0.00,0.00,0.00,1.11,0.0,1.11,16.7,4.44,26.7,3.33,10.0,3.33,5.56,0.00,0.00,5.56,2.22,4.44,1.11,0.00,Matches
513,Jack Wilshere\Jack-Wilshere,eng ENG,MF,Arsenal,25,1992,13.3,1.28,1.05,0.23,0.75,0.30,0.30,1.35,22.2,1.05,16.7,5.41,32.4,5.04,8.20,3.46,0.98,0.15,0.00,0.83,1.05,2.33,0.30,0.00,Matches
514,Callum Wilson\Callum-Wilson,eng ENG,FW,Bournemouth,25,1992,22.0,0.50,0.36,0.14,0.18,0.18,0.00,0.55,0.0,0.55,19.0,5.00,26.3,1.27,9.23,8.50,0.91,0.27,0.00,0.64,0.36,0.86,0.59,0.00,Matches
515,Kevin Wimmer\Kevin-Wimmer,at AUT,DF,Stoke City,24,1992,14.7,1.16,0.75,0.82,0.34,0.00,0.75,1.63,45.8,0.88,7.82,2.31,29.6,5.78,1.70,0.34,3.13,0.75,0.00,2.38,1.22,2.38,3.40,0.07,Matches
516,Harry Winks\Harry-Winks,eng ENG,MF,Tottenham,21,1996,8.6,1.51,0.93,0.47,0.81,0.23,0.58,2.44,23.8,1.86,15.6,4.88,31.3,6.40,6.28,2.91,1.74,0.23,0.00,1.51,1.05,2.56,0.93,0.12,Matches
517,Chris Wood\Chris-Wood,nz NZL,FW,Burnley,25,1991,18.0,0.39,0.17,0.17,0.06,0.17,0.28,0.61,45.5,0.33,16.3,4.39,26.9,1.00,7.83,7.50,0.94,0.39,0.00,0.56,0.22,0.61,0.83,0.00,Matches
518,Ben Woodburn\Ben-Woodburn,wal WAL,MF,Liverpool,17,1999,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,20.0,0.00,0.0,0.00,10.0,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
519,Granit Xhaka\Granit-Xhaka,ch SUI,MF,Arsenal,24,1992,36.2,1.80,1.16,0.83,0.72,0.25,0.44,1.80,24.6,1.35,14.6,4.61,31.6,4.09,7.85,2.68,1.46,0.28,0.00,1.19,0.69,2.49,1.85,0.03,Matches
520,Claudio Yacob\Claudio-Yacob,ar ARG,MF,West Brom,30,1987,10.0,3.20,2.00,1.90,1.30,0.00,1.20,2.80,42.9,1.60,15.0,4.20,28.0,7.00,7.40,0.60,2.00,0.70,0.00,1.30,2.00,5.20,2.40,0.10,Matches
521,DeAndre Yedlin\DeAndre-Yedlin,us USA,DF,Newcastle Utd,24,1993,31.6,1.39,0.57,0.85,0.41,0.13,0.54,1.68,32.1,1.14,12.9,3.23,24.9,7.44,4.05,1.46,2.22,0.25,0.00,1.96,1.36,2.75,2.28,0.00,Matches
522,Maya Yoshida\Maya-Yoshida,jp JPN,DF,Southampton,28,1988,22.8,1.23,0.83,0.92,0.26,0.04,0.53,0.96,54.5,0.44,5.22,1.93,37.0,3.38,1.45,0.39,1.75,0.70,0.00,1.05,1.84,3.07,3.64,0.04,Matches
523,Ashley Young\Ashley-Young,eng ENG,DF,Manchester Utd,32,1985,27.1,1.59,0.96,1.00,0.41,0.18,0.55,1.92,28.8,1.37,14.6,3.76,25.8,8.45,4.46,1.70,1.59,0.07,0.00,1.51,1.51,3.10,1.70,0.07,Matches
524,Pablo Zabaleta\Pablo-Zabaleta,ar ARG,DFMF,West Ham,32,1985,36.5,2.41,1.42,1.42,0.74,0.25,1.01,2.68,37.8,1.67,15.0,4.22,28.1,9.18,4.03,1.81,3.10,0.41,0.00,2.68,1.42,3.84,2.08,0.00,Matches
525,Wilfried Zaha\Wilfried-Zaha,ci CIV,FW,Crystal Palace,24,1992,28.3,1.06,0.78,0.42,0.49,0.14,0.21,0.53,40.0,0.32,14.8,4.24,28.7,2.86,6.89,5.02,1.06,0.00,0.00,1.06,0.42,1.48,0.00,0.00,Matches
526,Davide Zappacosta\Davide-Zappacosta,it ITA,DFMF,Chelsea,25,1992,12.2,1.56,0.90,1.07,0.25,0.25,0.90,1.89,47.8,0.98,16.6,5.41,32.7,7.21,4.84,4.51,2.13,0.33,0.00,1.80,0.41,1.97,1.23,0.00,Matches
527,Marvin Zeegelaar\Marvin-Zeegelaar,nl NED,DFMF,Watford,26,1990,11.0,2.00,1.36,1.00,0.64,0.36,1.09,1.45,75.0,0.36,15.7,4.91,31.2,9.73,4.27,1.73,1.27,0.09,0.00,1.18,1.45,3.45,1.36,0.00,Matches
528,Oleksandr Zinchenko\Oleksandr-Zinchenko,ua UKR,DF,Manchester City,20,1996,5.9,3.39,1.36,1.69,1.19,0.51,1.19,2.03,58.3,0.85,10.7,4.07,38.1,4.07,3.90,2.71,0.51,0.00,0.00,0.51,1.19,4.58,1.19,0.17,Matches
529,Kurt Zouma\Kurt-Zouma,fr FRA,DF,Stoke City,22,1994,32.1,1.56,0.93,1.15,0.40,0.00,0.34,0.65,52.4,0.31,7.26,1.96,27.0,4.92,2.06,0.28,2.09,0.78,0.03,1.31,1.56,3.12,5.95,0.09,Matches
