Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches
395,Jason Puncheon\Jason-Puncheon,eng ENG,MFFW,Crystal Palace,31,1986,10,6,645,7.2,0.00,0.00,0.00,0.00,0.00,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.04,0.13,0.09,0.05,0.14,0.09,0.14,Matches
396,Collin Quaner\Collin-Quaner,de GER,FWMF,Huddersfield,26,1991,26,13,1280,14.2,0.00,0.28,0.00,0.00,0.00,0.28,0.00,0.00,0.28,0.28,0.00,0.28,0.10,0.10,0.17,0.27,0.10,0.17,0.27,0.10,0.27,Matches
397,Sandro Ramírez\Sandro-Ramirez,es ESP,FWMF,Everton,22,1995,8,3,278,3.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.26,0.00,0.26,0.26,0.00,0.26,0.26,0.26,Matches
398,Aaron Ramsey\Aaron-Ramsey,wal WAL,MF,Arsenal,26,1990,24,21,1846,20.5,0.34,0.39,0.34,0.00,0.00,0.00,0.00,0.34,0.39,0.73,0.34,0.73,0.25,0.25,0.23,0.47,0.25,0.23,0.47,0.25,0.47,Matches
399,Àngel Rangel\Angel-Rangel,es ESP,DF,Swansea City,34,1982,4,2,156,1.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.05,0.05,0.00,0.05,Matches
400,Marcus Rashford\Marcus-Rashford,eng ENG,FWMF,Manchester Utd,19,1997,35,17,1813,20.1,0.35,0.25,0.35,0.00,0.00,0.15,0.00,0.35,0.25,0.60,0.35,0.60,0.22,0.22,0.22,0.45,0.22,0.23,0.45,0.22,0.45,Matches
401,Nathan Redmond\Nathan-Redmond,eng ENG,FWMF,Southampton,23,1994,31,22,1945,21.6,0.05,0.14,0.05,0.00,0.00,0.14,0.00,0.05,0.14,0.19,0.05,0.19,0.11,0.11,0.17,0.27,0.11,0.17,0.27,0.11,0.27,Matches
402,Winston Reid\Winston-Reid,nz NZL,DF,West Ham,29,1988,17,17,1452,16.1,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.01,0.03,0.02,0.01,0.03,0.02,0.03,Matches
403,Declan Rice\Declan-Rice,eng ENG,DFMF,West Ham,18,1999,26,15,1430,15.9,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,0.01,0.00,0.01,0.01,0.01,Matches
404,Richarlison\Richarlison,br BRA,FWMF,Watford,20,1997,38,32,2823,31.4,0.16,0.13,0.16,0.00,0.00,0.13,0.00,0.16,0.13,0.29,0.16,0.29,0.32,0.32,0.11,0.43,0.32,0.10,0.43,0.32,0.43,Matches
405,Jaïro Riedewald\Jairo-Riedewald,nl NED,MFDF,Crystal Palace,20,1996,12,4,442,4.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.01,0.02,0.03,0.01,0.03,Matches
406,Matt Ritchie\Matt-Ritchie,sco SCO,MFFW,Newcastle Utd,27,1989,35,32,2804,31.2,0.10,0.16,0.10,0.00,0.00,0.19,0.00,0.10,0.16,0.26,0.10,0.26,0.10,0.10,0.17,0.27,0.10,0.17,0.27,0.10,0.27,Matches
407,Connor Roberts\Connor-Roberts,wal WAL,MF,Swansea City,21,1995,4,3,268,3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
408,Andrew Robertson\Andrew-Robertson,sco SCO,DF,Liverpool,23,1994,22,22,1940,21.6,0.05,0.23,0.05,0.00,0.00,0.09,0.00,0.05,0.23,0.28,0.05,0.28,0.03,0.03,0.14,0.18,0.03,0.14,0.17,0.03,0.17,Matches
409,Hal Robson-Kanu\Hal-Robson-Kanu,wal WAL,FWMF,West Brom,28,1989,21,8,827,9.2,0.22,0.00,0.22,0.00,0.00,0.22,0.11,0.22,0.00,0.22,0.22,0.22,0.25,0.25,0.08,0.33,0.25,0.07,0.33,0.25,0.33,Matches
410,Jay Rodriguez\Jay-Rodriguez,eng ENG,FWMF,West Brom,28,1989,37,31,2812,31.2,0.22,0.03,0.19,0.03,0.03,0.06,0.00,0.22,0.03,0.26,0.19,0.22,0.25,0.23,0.04,0.27,0.25,0.04,0.29,0.23,0.27,Matches
411,Marcos Rojo\Marcos-Rojo,ar ARG,DF,Manchester Utd,27,1990,9,8,640,7.1,0.00,0.00,0.00,0.00,0.00,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.04,0.07,0.02,0.05,0.06,0.02,0.06,Matches
412,Sergio Romero\Sergio-Romero,ar ARG,GK,Manchester Utd,30,1987,1,1,90,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
413,Oriol Romeu\Oriol-Romeu,es ESP,MF,Southampton,25,1991,34,34,2897,32.2,0.03,0.00,0.03,0.00,0.00,0.34,0.00,0.03,0.00,0.03,0.03,0.03,0.06,0.06,0.04,0.10,0.06,0.04,0.10,0.06,0.10,Matches
414,Salomón Rondón\Salomon-Rondon,ve VEN,FW,West Brom,27,1989,36,32,2767,30.7,0.23,0.10,0.23,0.00,0.00,0.13,0.00,0.23,0.10,0.33,0.23,0.33,0.22,0.22,0.05,0.28,0.22,0.05,0.28,0.22,0.28,Matches
415,Wayne Rooney\Wayne-Rooney,eng ENG,MFFW,Everton,31,1985,31,27,2268,25.2,0.40,0.08,0.28,0.12,0.24,0.20,0.00,0.40,0.08,0.48,0.28,0.36,0.34,0.15,0.10,0.25,0.33,0.10,0.43,0.15,0.25,Matches
416,Danny Rose\Danny-Rose,eng ENG,DFMF,Tottenham,27,1990,10,9,800,8.9,0.00,0.11,0.00,0.00,0.00,0.45,0.00,0.00,0.11,0.11,0.00,0.11,0.08,0.08,0.11,0.19,0.08,0.11,0.19,0.08,0.19,Matches
417,Liam Rosenior\Liam-Rosenior,eng ENG,DF,Brighton,33,1984,3,1,164,1.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
418,Wayne Routledge\Wayne-Routledge,eng ENG,MFFW,Swansea City,32,1985,15,4,429,4.8,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.21,0.29,0.08,0.21,0.29,0.08,0.29,Matches
419,Antonio Rüdiger\Antonio-Rudiger,de GER,DF,Chelsea,24,1993,27,25,2338,26.0,0.08,0.04,0.08,0.00,0.00,0.15,0.00,0.08,0.04,0.12,0.08,0.12,0.07,0.07,0.02,0.09,0.07,0.02,0.09,0.07,0.09,Matches
420,Mathew Ryan\Mathew-Ryan,au AUS,GK,Brighton,25,1992,38,38,3420,38.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
421,Abdelhamid Sabiri\Abdelhamid-Sabiri,de GER,MFDF,Huddersfield,20,1996,5,2,220,2.4,0.00,0.42,0.00,0.00,0.00,0.42,0.00,0.00,0.41,0.41,0.00,0.41,0.08,0.08,0.08,0.17,0.08,0.09,0.17,0.08,0.17,Matches
422,Henri Saivet\Henri-Saivet,sn SEN,MF,Newcastle Utd,26,1990,1,1,83,0.9,1.11,0.00,1.11,0.00,0.00,0.00,0.00,1.08,0.00,1.08,1.08,1.08,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
423,Diafra Sakho\Diafra-Sakho,sn SEN,FWMF,West Ham,27,1989,14,0,306,3.4,0.59,0.00,0.59,0.00,0.00,0.59,0.00,0.59,0.00,0.59,0.59,0.59,0.44,0.44,0.00,0.47,0.47,0.01,0.48,0.47,0.48,Matches
424,Mamadou Sakho\Mamadou-Sakho,fr FRA,DF,Crystal Palace,27,1990,19,18,1600,17.8,0.06,0.11,0.06,0.00,0.00,0.06,0.00,0.06,0.11,0.17,0.06,0.17,0.08,0.08,0.06,0.15,0.09,0.06,0.15,0.09,0.15,Matches
425,Bakary Sako\Bakary-Sako,ml MLI,FWMF,Crystal Palace,29,1988,16,4,478,5.3,0.57,0.00,0.57,0.00,0.00,0.00,0.00,0.56,0.00,0.56,0.56,0.56,0.34,0.34,0.15,0.49,0.35,0.16,0.51,0.35,0.51,Matches
426,Mohamed Salah\Mohamed-Salah,eg EGY,FWMF,Liverpool,25,1992,36,34,2907,32.3,0.99,0.31,0.96,0.03,0.06,0.03,0.00,0.99,0.31,1.30,0.96,1.27,0.69,0.64,0.26,0.90,0.69,0.26,0.94,0.64,0.90,Matches
427,Renato Sanches\Renato-Sanches,pt POR,MF,Swansea City,19,1997,12,9,702,7.8,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.05,0.12,0.06,0.05,0.12,0.06,0.12,Matches
428,Alexis Sánchez\Alexis-Sanchez,cl CHI,FWMF,Arsenal,28,1988,19,17,1503,16.7,0.42,0.18,0.36,0.06,0.06,0.24,0.00,0.42,0.18,0.60,0.36,0.54,0.44,0.39,0.32,0.71,0.44,0.32,0.75,0.39,0.71,Matches
429,Alexis Sánchez\Alexis-Sanchez,cl CHI,FWMF,Manchester Utd,28,1988,12,12,1043,11.6,0.17,0.26,0.17,0.00,0.09,0.09,0.00,0.17,0.26,0.43,0.17,0.43,0.32,0.23,0.16,0.40,0.31,0.17,0.48,0.23,0.40,Matches
430,Davinson Sánchez\Davinson-Sanchez,co COL,DF,Tottenham,21,1996,31,29,2534,28.2,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,0.04,0.00,0.04,0.04,0.04,Matches
431,Leroy Sané\Leroy-Sane,de GER,FW,Manchester City,21,1996,32,27,2419,26.9,0.37,0.56,0.37,0.00,0.00,0.15,0.00,0.37,0.56,0.93,0.37,0.93,0.17,0.17,0.29,0.46,0.17,0.29,0.46,0.17,0.46,Matches
432,Ezequiel Schelotto\Ezequiel-Schelotto,it ITA,DF,Brighton,28,1989,20,15,1318,14.6,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.05,0.11,0.05,0.05,0.11,0.05,0.11,Matches
433,Christopher Schindler\Christopher-Schindler,de GER,DF,Huddersfield,27,1990,37,37,3265,36.3,0.00,0.03,0.00,0.00,0.00,0.19,0.06,0.00,0.03,0.03,0.00,0.03,0.02,0.02,0.05,0.07,0.02,0.05,0.07,0.02,0.07,Matches
434,Jeffrey Schlupp\Jeffrey-Schlupp,gh GHA,DFMF,Crystal Palace,24,1992,24,21,1745,19.4,0.00,0.05,0.00,0.00,0.00,0.15,0.00,0.00,0.05,0.05,0.00,0.05,0.08,0.08,0.04,0.12,0.08,0.04,0.13,0.08,0.13,Matches
435,Kasper Schmeichel\Kasper-Schmeichel,dk DEN,GK,Leicester City,30,1986,33,33,2965,32.9,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
436,Morgan Schneiderlin\Morgan-Schneiderlin,fr FRA,MF,Everton,27,1989,30,24,2130,23.7,0.00,0.00,0.00,0.00,0.00,0.21,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.00,0.01,0.02,0.00,0.02,Matches
437,Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,FWMF,Stoke City,25,1991,36,36,3039,33.8,0.24,0.21,0.24,0.00,0.03,0.15,0.00,0.24,0.21,0.44,0.24,0.44,0.16,0.14,0.21,0.34,0.16,0.21,0.36,0.13,0.34,Matches
438,Luke Shaw\Luke-Shaw,eng ENG,DF,Manchester Utd,22,1995,11,8,790,8.8,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.05,0.08,0.04,0.04,0.08,0.04,0.08,Matches
439,Ryan Shawcross\Ryan-Shawcross,eng ENG,DF,Stoke City,29,1987,27,27,2371,26.3,0.04,0.04,0.04,0.00,0.00,0.08,0.00,0.04,0.04,0.08,0.04,0.08,0.11,0.11,0.00,0.11,0.11,0.00,0.11,0.11,0.11,Matches
440,Jonjo Shelvey\Jonjo-Shelvey,eng ENG,MF,Newcastle Utd,25,1992,30,25,2270,25.2,0.04,0.12,0.04,0.00,0.00,0.12,0.12,0.04,0.12,0.16,0.04,0.16,0.08,0.08,0.09,0.17,0.08,0.09,0.17,0.08,0.17,Matches
441,Gylfi Sigurðsson\Gylfi-Sigurdsson,is ISL,MFFW,Everton,27,1989,27,25,2259,25.1,0.16,0.12,0.16,0.00,0.00,0.08,0.00,0.16,0.12,0.28,0.16,0.28,0.12,0.12,0.16,0.28,0.12,0.16,0.28,0.12,0.28,Matches
442,Adrien Silva\Adrien-Silva,pt POR,MFFW,Leicester City,28,1989,12,9,761,8.5,0.00,0.12,0.00,0.00,0.00,0.35,0.00,0.00,0.12,0.12,0.00,0.12,0.04,0.04,0.08,0.12,0.03,0.09,0.12,0.03,0.12,Matches
443,Bernardo Silva\Bernardo-Silva,pt POR,FWMF,Manchester City,22,1994,35,15,1533,17.0,0.35,0.24,0.35,0.00,0.00,0.00,0.00,0.35,0.23,0.59,0.35,0.59,0.22,0.19,0.09,0.29,0.23,0.10,0.32,0.19,0.29,Matches
444,David Silva\David-Silva,es ESP,MF,Manchester City,31,1986,29,28,2430,27.0,0.33,0.41,0.33,0.00,0.00,0.19,0.00,0.33,0.41,0.74,0.33,0.74,0.24,0.24,0.26,0.51,0.24,0.26,0.50,0.24,0.50,Matches
445,Danny Simpson\Danny-Simpson,eng ENG,DF,Leicester City,30,1987,28,27,2306,25.6,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.02,Matches
446,Jack Simpson\Jack-Simpson,eng ENG,DF,Bournemouth,20,1996,1,1,71,0.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
447,Josh Sims\Josh-Sims,eng ENG,FWMF,Southampton,20,1997,6,1,163,1.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.61,0.61,0.06,0.67,0.63,0.07,0.69,0.63,0.69,Matches
448,Jerome Sinclair\Jerome-Sinclair,eng ENG,MFFW,Watford,20,1996,4,0,31,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.16,0.00,0.16,Matches
449,Moussa Sissoko\Moussa-Sissoko,fr FRA,MFFW,Tottenham,27,1989,32,15,1386,15.4,0.06,0.06,0.06,0.00,0.00,0.19,0.00,0.06,0.06,0.13,0.06,0.13,0.21,0.21,0.16,0.36,0.21,0.15,0.36,0.21,0.36,Matches
450,Islam Slimani\Islam-Slimani,dz ALG,FW,Leicester City,29,1988,12,2,249,2.8,0.36,0.36,0.36,0.00,0.00,0.00,0.00,0.36,0.36,0.72,0.36,0.72,0.43,0.43,0.04,0.43,0.44,0.03,0.47,0.44,0.47,Matches
451,Islam Slimani\Islam-Slimani,dz ALG,FW,Newcastle Utd,29,1988,4,1,132,1.5,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.27,0.00,0.26,0.26,0.00,0.26,Matches
452,Chris Smalling\Chris-Smalling,eng ENG,DF,Manchester Utd,27,1989,29,28,2536,28.2,0.14,0.00,0.14,0.00,0.00,0.14,0.00,0.14,0.00,0.14,0.14,0.14,0.11,0.11,0.02,0.13,0.11,0.02,0.13,0.11,0.13,Matches
453,Adam Smith\Adam-Smith,eng ENG,DFMF,Bournemouth,26,1991,27,22,2071,23.0,0.04,0.13,0.04,0.00,0.00,0.26,0.00,0.04,0.13,0.17,0.04,0.17,0.02,0.02,0.06,0.08,0.02,0.06,0.08,0.02,0.08,Matches
454,Tommy Smith\Tommy-Smith,eng ENG,DF,Huddersfield,25,1992,24,21,1904,21.2,0.00,0.05,0.00,0.00,0.00,0.33,0.00,0.00,0.05,0.05,0.00,0.05,0.01,0.01,0.08,0.09,0.01,0.08,0.09,0.01,0.09,Matches
455,Cédric Soares\Cedric-Soares,pt POR,DF,Southampton,25,1991,32,32,2794,31.0,0.00,0.10,0.00,0.00,0.00,0.10,0.00,0.00,0.10,0.10,0.00,0.10,0.02,0.02,0.10,0.12,0.02,0.10,0.12,0.02,0.12,Matches
456,Ramadan Sobhi\Ramadan-Sobhi,eg EGY,MFFW,Stoke City,20,1997,24,12,1238,13.8,0.14,0.00,0.14,0.00,0.00,0.14,0.00,0.15,0.00,0.15,0.15,0.15,0.13,0.13,0.09,0.22,0.13,0.09,0.22,0.13,0.22,Matches
457,Dominic Solanke\Dominic-Solanke,eng ENG,FW,Liverpool,19,1997,21,5,596,6.6,0.15,0.15,0.15,0.00,0.00,0.00,0.00,0.15,0.15,0.30,0.15,0.30,0.44,0.44,0.30,0.74,0.45,0.31,0.76,0.45,0.76,Matches
458,Pape Souaré\Pape-Souare,sn SEN,DF,Crystal Palace,27,1990,1,0,9,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
459,Julián Speroni\Julian-Speroni,ar ARG,GK,Crystal Palace,38,1979,11,11,990,11.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
460,Kostas Stafylidis\Kostas-Stafylidis,gr GRE,DFMF,Stoke City,23,1993,5,4,335,3.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,0.02,0.01,0.03,0.02,0.03,Matches
461,Junior Stanislas\Junior-Stanislas,eng ENG,MFFW,Bournemouth,27,1989,19,17,1286,14.3,0.35,0.14,0.28,0.07,0.07,0.07,0.00,0.35,0.14,0.49,0.28,0.42,0.25,0.20,0.15,0.35,0.25,0.15,0.40,0.20,0.34,Matches
462,Dale Stephens\Dale-Stephens,eng ENG,MF,Brighton,28,1989,36,36,3240,36.0,0.00,0.08,0.00,0.00,0.00,0.17,0.00,0.00,0.08,0.08,0.00,0.08,0.03,0.03,0.06,0.08,0.03,0.06,0.08,0.03,0.08,Matches
463,Jack Stephens\Jack-Stephens,eng ENG,DF,Southampton,23,1994,22,22,1980,22.0,0.09,0.00,0.09,0.00,0.00,0.27,0.05,0.09,0.00,0.09,0.09,0.09,0.06,0.06,0.00,0.07,0.07,0.00,0.07,0.07,0.07,Matches
464,Raheem Sterling\Raheem-Sterling,eng ENG,FW,Manchester City,22,1994,33,29,2587,28.7,0.63,0.38,0.59,0.03,0.03,0.14,0.07,0.63,0.38,1.01,0.59,0.97,0.60,0.56,0.22,0.79,0.60,0.22,0.82,0.56,0.79,Matches
465,John Stones\John-Stones,eng ENG,DF,Manchester City,23,1994,18,16,1302,14.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.00,0.09,0.09,0.00,0.09,0.09,0.09,Matches
466,Daniel Sturridge\Daniel-Sturridge,eng ENG,FW,Liverpool,27,1989,9,5,431,4.8,0.42,0.21,0.42,0.00,0.00,0.00,0.00,0.42,0.21,0.63,0.42,0.63,0.50,0.50,0.19,0.71,0.51,0.20,0.71,0.51,0.71,Matches
467,Daniel Sturridge\Daniel-Sturridge,eng ENG,FW,West Brom,27,1989,6,2,118,1.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.46,0.46,0.00,0.54,0.50,0.04,0.54,0.50,0.54,Matches
468,Ki Sung-yueng\Ki-Sung-yueng,kr KOR,MF,Swansea City,28,1989,25,21,1868,20.8,0.10,0.10,0.10,0.00,0.00,0.10,0.00,0.10,0.10,0.19,0.10,0.19,0.04,0.04,0.08,0.12,0.04,0.08,0.12,0.04,0.12,Matches
469,Andrew Surman\Andrew-Surman,eng ENG,MF,Bournemouth,30,1986,25,20,1856,20.6,0.10,0.24,0.10,0.00,0.00,0.10,0.00,0.10,0.24,0.34,0.10,0.34,0.05,0.05,0.07,0.13,0.05,0.07,0.13,0.05,0.13,Matches
470,Markus Suttner\Markus-Suttner,at AUT,DF,Brighton,30,1987,14,13,1179,13.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.04,0.05,0.01,0.04,0.04,0.01,0.04,Matches
471,Lasse Sørensen\Lasse-Sorensen,dk DEN,MF,Stoke City,17,1999,1,1,75,0.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.25,0.00,0.28,0.28,0.00,0.28,Matches
472,Alexander Sørloth\Alexander-Sorloth,no NOR,FW,Crystal Palace,21,1995,4,4,360,4.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.13,0.23,0.10,0.12,0.22,0.10,0.22,Matches
473,Dušan Tadić\Dusan-Tadic,rs SRB,MFFW,Southampton,28,1988,36,34,2791,31.0,0.19,0.10,0.16,0.03,0.03,0.13,0.00,0.19,0.10,0.29,0.16,0.26,0.14,0.12,0.22,0.33,0.14,0.21,0.36,0.12,0.33,Matches
474,Matt Targett\Matt-Targett,eng ENG,DF,Southampton,21,1995,2,2,166,1.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.00,0.11,0.11,0.00,0.11,Matches
475,James Tarkowski\James-Tarkowski,eng ENG,DF,Burnley,24,1992,31,31,2790,31.0,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.03,0.06,0.03,0.03,0.06,0.03,0.06,Matches
476,Charlie Taylor\Charlie-Taylor,eng ENG,DF,Burnley,23,1993,11,10,950,10.6,0.00,0.00,0.00,0.00,0.00,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,0.02,0.00,0.02,Matches
477,James Tomkins\James-Tomkins,eng ENG,DF,Crystal Palace,28,1989,28,27,2387,26.5,0.11,0.00,0.11,0.00,0.00,0.30,0.00,0.11,0.00,0.11,0.11,0.11,0.08,0.08,0.01,0.09,0.08,0.01,0.09,0.08,0.09,Matches
478,Cenk Tosun\Cenk-Tosun,tr TUR,FW,Everton,26,1991,14,12,986,11.0,0.45,0.00,0.45,0.00,0.00,0.00,0.00,0.46,0.00,0.46,0.46,0.46,0.22,0.22,0.11,0.33,0.22,0.11,0.32,0.22,0.32,Matches
479,Yaya Touré\Yaya-Toure,ci CIV,MF,Manchester City,34,1983,10,1,236,2.6,0.00,0.77,0.00,0.00,0.00,0.38,0.00,0.00,0.76,0.76,0.00,0.76,0.12,0.12,0.31,0.42,0.12,0.30,0.42,0.12,0.42,Matches
480,Andros Townsend\Andros-Townsend,eng ENG,FWMF,Crystal Palace,26,1991,36,35,3120,34.7,0.06,0.20,0.06,0.00,0.00,0.09,0.00,0.06,0.20,0.26,0.06,0.26,0.09,0.09,0.18,0.27,0.09,0.18,0.27,0.09,0.27,Matches
481,Kieran Trippier\Kieran-Trippier,eng ENG,DFMF,Tottenham,26,1990,24,21,1914,21.3,0.00,0.23,0.00,0.00,0.00,0.05,0.00,0.00,0.24,0.24,0.00,0.24,0.01,0.01,0.15,0.16,0.01,0.15,0.16,0.01,0.16,Matches
482,Axel Tuanzebe\Axel-Tuanzebe,eng ENG,FW,Manchester Utd,19,1997,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,,,,,,Matches
483,Josh Tymon\Josh-Tymon,eng ENG,DF,Stoke City,18,1999,3,2,163,1.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
484,Leonardo Ulloa\Leonardo-Ulloa,ar ARG,FW,Leicester City,31,1986,4,0,22,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.13,0.13,0.13,Matches
485,Leonardo Ulloa\Leonardo-Ulloa,ar ARG,FW,Brighton,31,1986,10,2,267,3.0,0.33,0.00,0.33,0.00,0.00,0.00,0.00,0.34,0.00,0.34,0.34,0.34,0.13,0.13,0.10,0.23,0.15,0.09,0.24,0.15,0.24,Matches
486,Antonio Valencia\Antonio-Valencia,ec ECU,DF,Manchester Utd,31,1985,31,31,2740,30.4,0.10,0.03,0.10,0.00,0.00,0.23,0.00,0.10,0.03,0.13,0.10,0.13,0.02,0.02,0.06,0.08,0.02,0.06,0.07,0.02,0.07,Matches
487,Jamie Vardy\Jamie-Vardy,eng ENG,FW,Leicester City,30,1987,37,37,3247,36.1,0.55,0.03,0.42,0.14,0.17,0.08,0.00,0.55,0.03,0.58,0.42,0.44,0.43,0.31,0.07,0.38,0.43,0.07,0.51,0.31,0.38,Matches
488,Jan Vertonghen\Jan-Vertonghen,be BEL,DF,Tottenham,30,1987,36,36,3203,35.6,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.03,0.05,0.03,0.03,0.05,0.03,0.05,Matches
489,Nikola Vlašić\Nikola-Vlasic,hr CRO,FWMF,Everton,19,1997,12,7,576,6.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.09,0.17,0.07,0.10,0.16,0.07,0.16,Matches
490,Sam Vokes\Sam-Vokes,wal WAL,FW,Burnley,27,1989,30,7,998,11.1,0.36,0.09,0.36,0.00,0.00,0.27,0.00,0.36,0.09,0.45,0.36,0.45,0.30,0.30,0.06,0.36,0.31,0.06,0.37,0.31,0.37,Matches
491,Michel Vorm\Michel-Vorm,nl NED,GK,Tottenham,33,1983,1,1,90,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
492,Molla Wagué\Molla-Wague,ml MLI,DF,Watford,26,1991,6,5,438,4.9,0.20,0.00,0.20,0.00,0.00,0.00,0.00,0.21,0.00,0.21,0.21,0.21,0.16,0.16,0.00,0.16,0.17,0.00,0.17,0.17,0.17,Matches
493,Theo Walcott\Theo-Walcott,eng ENG,FWMF,Everton,28,1989,14,13,1152,12.8,0.23,0.23,0.23,0.00,0.00,0.16,0.00,0.23,0.23,0.47,0.23,0.47,0.23,0.23,0.12,0.35,0.23,0.12,0.35,0.23,0.35,Matches
