Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,Prog,1/3,CPA,Mis,Dis,Targ,Rec,Rec%,Prog,Matches
463,Jack Stephens\Jack-Stephens,eng ENG,DF,Southampton,23,1994,22.0,54.0,7.23,29.0,24.2,4.18,1.09,51.5,0.50,0.68,73.3,0.50,0.00,30.1,189.5,109.5,2.73,0.64,0.09,0.32,0.41,29.7,28.7,96.6,0.68,Matches
464,Raheem Sterling\Raheem-Sterling,eng ENG,FW,Manchester City,22,1994,28.7,55.9,0.38,3.34,17.5,38.9,8.61,55.3,1.60,3.14,51.1,1.81,0.03,45.5,221.4,128.0,7.87,1.81,2.02,2.44,2.23,57.5,45.7,79.5,11.7,Matches
465,John Stones\John-Stones,eng ENG,DF,Manchester City,23,1994,14.5,91.0,6.69,43.9,49.5,2.90,1.03,90.6,0.00,0.00,,0.00,0.00,70.6,360.6,187.7,4.41,0.41,0.00,0.21,0.21,74.1,73.4,99.2,0.97,Matches
466,Daniel Sturridge\Daniel-Sturridge,eng ENG,FW,Liverpool,27,1989,4.8,37.9,0.42,0.83,13.1,26.9,6.67,36.9,1.67,2.50,66.7,1.88,0.00,31.5,170.6,88.1,5.42,1.46,0.83,1.67,1.25,50.0,31.9,63.8,14.4,Matches
467,Daniel Sturridge\Daniel-Sturridge,eng ENG,FW,West Brom,27,1989,1.3,36.2,0.00,0.77,17.7,20.0,5.38,33.8,1.54,2.31,66.7,1.54,0.00,30.0,163.8,87.7,4.62,2.31,1.54,5.38,0.77,43.8,28.5,64.9,11.5,Matches
468,Ki Sung-yueng\Ki-Sung-yueng,kr KOR,MF,Swansea City,28,1989,20.8,49.4,1.68,13.4,25.3,14.2,0.82,44.9,0.29,0.58,50.0,0.29,0.00,31.9,203.6,89.9,4.09,1.15,0.29,0.34,0.34,32.9,31.0,94.2,1.30,Matches
469,Andrew Surman\Andrew-Surman,eng ENG,MF,Bournemouth,30,1986,20.6,65.7,3.69,19.0,36.3,14.5,0.58,63.5,0.63,0.83,76.5,0.63,0.00,40.6,193.2,92.5,3.11,0.92,0.05,0.39,0.53,43.6,41.1,94.3,0.92,Matches
470,Markus Suttner\Markus-Suttner,at AUT,DF,Brighton,30,1987,13.1,53.2,3.66,19.2,22.5,15.0,0.00,43.8,0.15,0.46,33.3,0.15,0.00,27.9,150.6,83.5,3.36,1.76,0.00,0.46,0.08,29.1,27.5,94.5,0.99,Matches
471,Lasse Sørensen\Lasse-Sorensen,dk DEN,MF,Stoke City,17,1999,0.8,76.3,6.25,37.5,37.5,6.25,0.00,75.0,0.00,0.00,,0.00,0.00,43.8,235.0,127.5,6.25,1.25,0.00,1.25,1.25,52.5,52.5,100.0,0.00,Matches
472,Alexander Sørloth\Alexander-Sorloth,no NOR,FW,Crystal Palace,21,1995,4.0,39.5,0.75,8.00,17.3,18.3,4.25,38.0,1.00,1.00,100.0,1.00,0.00,22.5,134.5,75.0,4.25,1.50,1.00,2.00,2.25,41.3,26.8,64.8,7.25,Matches
473,Dušan Tadić\Dusan-Tadic,rs SRB,MFFW,Southampton,28,1988,31.0,51.4,0.71,6.06,19.2,30.4,4.00,49.2,1.35,2.00,67.7,1.45,0.03,37.8,206.1,116.5,6.26,2.35,0.74,2.13,2.03,48.5,38.1,78.6,11.8,Matches
474,Matt Targett\Matt-Targett,eng ENG,DF,Southampton,21,1995,1.8,70.0,3.89,27.2,25.6,18.9,0.00,56.7,1.11,1.11,100.0,1.11,0.00,37.8,126.7,63.3,2.78,0.56,0.00,1.11,1.11,36.1,33.3,92.3,2.22,Matches
475,James Tarkowski\James-Tarkowski,eng ENG,DF,Burnley,24,1992,31.0,47.9,7.77,28.6,19.7,2.00,1.29,47.6,0.32,0.32,100.0,0.32,0.00,23.3,138.2,61.4,1.19,0.13,0.00,0.26,0.16,24.0,22.8,95.3,1.26,Matches
476,Charlie Taylor\Charlie-Taylor,eng ENG,DF,Burnley,23,1993,10.6,53.7,4.72,21.0,22.6,13.3,0.09,45.0,1.13,1.42,80.0,1.13,0.00,26.2,174.1,80.3,2.26,1.04,0.00,0.66,1.04,23.9,23.0,96.4,1.04,Matches
477,James Tomkins\James-Tomkins,eng ENG,DF,Crystal Palace,28,1989,26.5,47.1,8.08,29.6,17.8,2.30,1.43,46.2,0.26,0.30,87.5,0.30,0.00,21.7,115.1,54.8,1.13,0.19,0.00,0.30,0.04,21.2,20.7,97.5,1.06,Matches
478,Cenk Tosun\Cenk-Tosun,tr TUR,FW,Everton,26,1991,11.0,35.4,1.36,3.45,13.9,20.6,3.00,34.6,0.36,0.82,44.4,0.36,0.00,19.1,79.5,34.1,2.18,1.00,0.45,2.09,1.45,43.2,26.3,60.8,9.82,Matches
479,Yaya Touré\Yaya-Toure,ci CIV,MF,Manchester City,34,1983,2.6,163.8,2.31,25.8,110.0,45.8,2.31,161.5,0.00,0.77,0.0,0.38,0.00,131.9,729.6,504.2,23.8,9.62,1.15,0.00,0.77,147.3,144.6,98.2,4.23,Matches
480,Andros Townsend\Andros-Townsend,eng ENG,FWMF,Crystal Palace,26,1991,34.7,47.4,0.95,7.35,17.2,28.0,3.14,44.1,2.05,3.60,56.8,2.31,0.00,35.4,274.1,133.7,6.51,2.45,1.18,2.13,1.64,41.0,30.8,75.3,6.80,Matches
481,Kieran Trippier\Kieran-Trippier,eng ENG,DFMF,Tottenham,26,1990,21.3,82.3,3.10,20.0,32.4,33.7,1.27,71.4,0.52,0.75,68.8,0.56,0.00,50.6,206.0,107.7,4.93,1.27,0.14,0.75,0.28,53.0,49.3,93.2,2.91,Matches
482,Axel Tuanzebe\Axel-Tuanzebe,eng ENG,FW,Manchester Utd,19,1997,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,Matches
483,Josh Tymon\Josh-Tymon,eng ENG,DF,Stoke City,18,1999,1.8,55.6,3.33,15.6,30.0,15.0,0.00,53.3,0.56,0.56,100.0,0.56,0.00,42.8,211.1,86.7,3.89,2.22,0.00,1.11,1.11,38.9,37.8,97.1,0.56,Matches
484,Leonardo Ulloa\Leonardo-Ulloa,ar ARG,FW,Leicester City,31,1986,0.2,115.0,5.00,10.0,20.0,85.0,10.0,115.0,5.00,10.0,50.0,10.0,0.00,80.0,200.0,40.0,5.00,0.00,0.00,10.0,15.0,145.0,90.0,62.1,20.0,Matches
485,Leonardo Ulloa\Leonardo-Ulloa,ar ARG,FW,Brighton,31,1986,3.0,57.7,1.00,5.00,32.7,23.0,1.67,57.0,1.00,1.33,75.0,1.33,0.00,34.7,109.7,39.7,2.67,0.67,0.00,9.33,2.00,65.0,44.3,68.2,10.0,Matches
486,Antonio Valencia\Antonio-Valencia,ec ECU,DF,Manchester Utd,31,1985,30.4,71.7,4.11,19.2,32.7,25.0,1.61,64.4,0.99,1.48,66.7,1.09,0.07,47.1,262.9,159.7,7.37,2.04,0.72,0.69,0.69,48.1,45.4,94.5,1.97,Matches
487,Jamie Vardy\Jamie-Vardy,eng ENG,FW,Leicester City,30,1987,36.1,21.9,0.30,1.19,8.12,13.7,4.40,20.5,0.53,1.27,41.3,0.61,0.11,11.8,68.0,30.5,1.83,0.28,0.50,1.77,0.72,35.9,14.7,40.8,7.40,Matches
488,Jan Vertonghen\Jan-Vertonghen,be BEL,DF,Tottenham,30,1987,35.6,79.8,5.67,34.3,44.5,7.92,0.87,78.1,0.51,0.76,66.7,0.53,0.00,53.5,344.6,201.6,6.43,1.77,0.03,0.28,0.20,51.7,51.0,98.6,0.73,Matches
489,Nikola Vlašić\Nikola-Vlasic,hr CRO,FWMF,Everton,19,1997,6.4,49.7,1.41,9.84,20.0,24.2,4.22,48.9,2.03,2.81,72.2,2.19,0.00,32.8,207.7,113.0,6.41,1.88,1.25,3.91,2.34,42.5,30.2,71.0,6.41,Matches
490,Sam Vokes\Sam-Vokes,wal WAL,FW,Burnley,27,1989,11.1,36.0,1.35,2.79,14.5,20.4,5.68,35.1,0.18,0.27,66.7,0.27,0.00,11.5,36.2,10.3,0.72,0.27,0.18,2.52,1.89,43.1,26.4,61.3,9.91,Matches
491,Michel Vorm\Michel-Vorm,nl NED,GK,Tottenham,33,1983,1.0,29.0,23.0,29.0,0.00,0.00,0.00,17.0,0.00,0.00,,0.00,0.00,9.00,35.0,17.0,0.00,0.00,0.00,0.00,0.00,8.00,8.00,100.0,0.00,Matches
492,Molla Wagué\Molla-Wague,ml MLI,DF,Watford,26,1991,4.9,41.2,5.51,25.3,15.9,1.22,0.61,40.4,0.00,0.20,0.0,0.20,0.00,18.0,85.7,33.5,0.61,0.20,0.00,0.20,0.00,18.6,18.0,96.7,0.41,Matches
493,Theo Walcott\Theo-Walcott,eng ENG,FWMF,Everton,28,1989,12.8,40.8,1.09,7.42,14.6,22.8,3.98,39.4,1.56,2.34,66.7,1.64,0.16,29.5,181.2,108.0,4.53,1.25,0.78,2.97,2.03,34.5,26.2,76.0,7.11,Matches
494,Theo Walcott\Theo-Walcott,eng ENG,MFFW,Arsenal,28,1989,0.8,33.8,0.00,6.25,7.50,21.3,1.25,32.5,3.75,3.75,100.0,3.75,0.00,28.8,128.8,75.0,6.25,0.00,0.00,0.00,1.25,45.0,25.0,55.6,5.00,Matches
495,Kyle Walker\Kyle-Walker,eng ENG,DF,Manchester City,27,1990,30.9,91.0,2.14,20.5,49.4,27.9,1.07,84.1,0.74,1.23,60.5,0.81,0.03,63.0,346.0,179.4,6.50,2.52,0.32,0.87,0.68,67.6,65.0,96.3,2.30,Matches
496,Kyle Walker-Peters\Kyle-Walker-Peters,eng ENG,DF,Tottenham,20,1997,2.1,73.3,2.38,22.9,21.0,32.4,2.86,64.8,1.43,2.38,60.0,1.90,0.00,50.0,256.7,164.3,10.0,1.43,0.48,1.90,1.90,49.0,46.7,95.1,2.86,Matches
497,Jonathan Walters\Jonathan-Walters,ie IRL,FW,Burnley,33,1983,0.4,50.0,2.50,7.50,5.00,37.5,10.0,47.5,0.00,0.00,,0.00,0.00,25.0,47.5,2.50,0.00,0.00,0.00,7.50,7.50,52.5,40.0,76.2,27.5,Matches
498,Aaron Wan-Bissaka\Aaron-Wan-Bissaka,eng ENG,DF,Crystal Palace,19,1997,7.0,56.3,6.00,24.3,22.9,13.7,0.14,48.4,1.14,1.57,72.7,1.29,0.00,26.7,185.6,117.1,5.71,2.29,0.14,0.71,0.86,24.9,23.1,93.1,1.14,Matches
499,Victor Wanyama\Victor-Wanyama,ke KEN,MF,Tottenham,26,1991,9.4,76.3,1.70,17.9,49.0,17.8,1.17,75.4,1.17,1.91,61.1,1.28,0.00,56.8,343.5,178.7,6.49,2.66,0.00,0.64,0.96,54.7,51.9,94.9,2.55,Matches
500,Joel Ward\Joel-Ward,eng ENG,DF,Crystal Palace,27,1989,17.9,61.8,3.52,21.0,27.2,16.8,0.67,52.6,0.28,0.50,55.6,0.34,0.00,31.6,144.2,69.1,3.07,1.34,0.06,0.39,0.67,32.2,30.2,93.8,1.28,Matches
501,Stephen Ward\Stephen-Ward,ie IRL,DF,Burnley,31,1985,27.3,56.0,4.18,19.0,24.5,15.1,0.59,47.4,0.22,0.40,54.5,0.22,0.00,27.2,152.5,74.4,2.93,0.92,0.07,0.51,0.29,29.9,27.9,93.5,1.65,Matches
502,James Ward-Prowse\James-Ward-Prowse,eng ENG,FWMF,Southampton,22,1994,19.1,56.9,1.68,10.3,22.5,26.8,1.68,49.1,0.47,0.47,100.0,0.47,0.00,30.9,134.0,52.4,2.36,0.73,0.00,0.63,0.68,41.6,34.5,82.9,5.03,Matches
503,Ben Watson\Ben-Watson,eng ENG,MF,Watford,32,1985,5.1,57.6,2.55,19.0,33.7,6.27,0.00,55.1,0.00,0.00,,0.00,0.00,27.6,139.2,49.2,1.18,0.39,0.00,0.59,0.39,33.5,31.6,94.2,0.98,Matches
504,Danny Welbeck\Danny-Welbeck,eng ENG,FWMF,Arsenal,26,1990,13.3,43.8,1.50,4.89,16.9,25.0,6.32,43.3,1.28,2.41,53.1,1.58,0.00,32.4,168.7,77.8,4.81,1.13,1.50,2.18,1.58,46.3,32.5,70.1,8.65,Matches
505,Nahki Wells\Nahki-Wells,bm BER,FW,Burnley,27,1990,0.6,56.7,0.00,10.0,13.3,35.0,10.0,56.7,3.33,3.33,100.0,3.33,0.00,35.0,216.7,78.3,5.00,1.67,1.67,3.33,6.67,53.3,35.0,65.6,10.0,Matches
506,Ashley Westwood\Ashley-Westwood,eng ENG,MF,Burnley,27,1990,12.3,55.9,2.44,12.1,35.6,11.0,0.65,55.0,0.16,0.33,50.0,0.24,0.00,35.2,170.1,60.7,2.28,0.49,0.16,0.24,0.65,35.9,33.7,94.1,1.22,Matches
507,Dean Whitehead\Dean-Whitehead,eng ENG,MF,Huddersfield,35,1982,0.8,61.3,1.25,25.0,36.3,6.25,0.00,58.8,0.00,0.00,,0.00,0.00,41.3,206.3,86.3,2.50,1.25,0.00,0.00,0.00,45.0,43.8,97.2,0.00,Matches
508,Georginio Wijnaldum\Georginio-Wijnaldum,nl NED,MF,Liverpool,26,1990,26.5,56.0,0.98,9.47,35.6,15.8,1.96,55.3,1.28,1.81,70.8,1.40,0.04,43.8,257.2,113.3,4.75,1.66,0.19,1.36,1.02,46.4,40.4,87.0,3.36,Matches
509,Ashley Williams\Ashley-Williams,wal WAL,DF,Everton,32,1984,20.4,49.3,8.33,29.8,20.3,1.52,0.88,48.5,0.20,0.20,100.0,0.20,0.00,24.5,135.0,54.0,1.32,0.20,0.00,0.00,0.10,25.4,24.7,97.1,0.69,Matches
510,Danny Williams\Danny-Williams,us USA,MF,Huddersfield,28,1989,12.5,46.2,2.40,15.4,24.6,10.7,0.72,45.8,0.24,0.72,33.3,0.32,0.08,29.0,200.4,90.7,3.60,1.44,0.16,1.04,1.12,27.6,24.7,89.6,1.68,Matches
511,Willian\Willian,br BRA,FWMF,Chelsea,28,1988,21.0,62.1,0.52,6.29,24.2,38.0,5.10,58.4,2.52,4.33,58.2,2.86,0.00,47.0,324.8,170.0,9.57,2.86,1.62,2.19,1.90,56.7,47.1,83.0,10.0,Matches
512,Joe Willock\Joe-Willock,eng ENG,MF,Arsenal,17,1999,0.9,55.6,1.11,14.4,31.1,11.1,2.22,55.6,0.00,1.11,0.0,0.00,0.00,34.4,193.3,74.4,1.11,0.00,0.00,4.44,1.11,55.6,40.0,72.0,5.56,Matches
513,Jack Wilshere\Jack-Wilshere,eng ENG,MF,Arsenal,25,1992,13.3,71.1,1.13,11.7,39.4,28.0,2.03,70.5,2.03,3.01,67.5,2.26,0.00,58.0,366.7,198.5,8.87,3.01,0.38,1.43,1.50,61.1,54.7,89.4,4.96,Matches
514,Callum Wilson\Callum-Wilson,eng ENG,FW,Bournemouth,25,1992,22.0,31.5,0.95,3.55,11.6,17.5,5.64,29.9,1.14,1.95,58.1,1.27,0.09,21.4,92.1,48.1,2.68,0.27,0.95,2.73,2.18,41.8,22.4,53.6,10.7,Matches
515,Kevin Wimmer\Kevin-Wimmer,at AUT,DF,Stoke City,24,1992,14.7,49.0,6.73,26.1,22.3,2.99,0.54,44.1,0.07,0.20,33.3,0.07,0.00,23.6,120.5,63.7,2.31,0.20,0.00,0.00,0.14,23.1,22.4,96.8,0.14,Matches
516,Harry Winks\Harry-Winks,eng ENG,MF,Tottenham,21,1996,8.6,84.9,2.44,16.3,51.4,25.3,0.58,84.3,0.81,0.81,100.0,0.81,0.00,67.7,351.7,162.0,6.16,2.91,0.12,1.74,1.28,68.5,66.2,96.6,2.33,Matches
517,Chris Wood\Chris-Wood,nz NZL,FW,Burnley,25,1991,18.0,33.0,1.17,2.89,12.1,19.3,4.44,32.6,0.28,0.56,50.0,0.33,0.00,16.1,49.7,18.1,1.06,0.28,0.44,3.22,1.50,48.1,25.6,53.3,9.33,Matches
518,Ben Woodburn\Ben-Woodburn,wal WAL,MF,Liverpool,17,1999,0.1,80.0,0.00,0.00,30.0,50.0,10.0,80.0,0.00,0.00,,0.00,0.00,50.0,170.0,110.0,10.0,0.00,0.00,0.00,0.00,80.0,80.0,100.0,10.0,Matches
519,Granit Xhaka\Granit-Xhaka,ch SUI,MF,Arsenal,24,1992,36.2,96.4,2.85,18.8,57.7,26.2,0.83,92.2,0.33,0.47,70.6,0.36,0.00,67.8,342.2,160.1,7.49,2.04,0.17,0.66,0.47,74.4,71.2,95.7,2.85,Matches
520,Claudio Yacob\Claudio-Yacob,ar ARG,MF,West Brom,30,1987,10.0,49.0,5.00,18.2,26.5,6.80,0.70,48.7,0.10,0.20,50.0,0.10,0.00,28.6,129.9,57.8,2.10,0.30,0.00,0.70,0.30,25.9,24.2,93.4,0.70,Matches
521,DeAndre Yedlin\DeAndre-Yedlin,us USA,DF,Newcastle Utd,24,1993,31.6,52.2,2.91,18.5,21.1,16.0,0.51,44.2,0.70,1.27,55.0,0.79,0.09,27.0,138.4,74.4,3.07,1.36,0.13,0.79,0.54,28.4,25.6,90.1,1.84,Matches
522,Maya Yoshida\Maya-Yoshida,jp JPN,DF,Southampton,28,1988,22.8,57.1,6.93,32.7,25.4,2.72,1.32,56.4,0.04,0.04,100.0,0.04,0.00,34.5,187.2,89.4,1.62,0.44,0.00,0.04,0.35,34.0,33.6,98.6,1.01,Matches
523,Ashley Young\Ashley-Young,eng ENG,DF,Manchester Utd,32,1985,27.1,70.0,3.65,20.2,32.4,22.6,1.03,60.5,0.77,1.51,51.2,0.85,0.11,44.3,248.0,143.2,5.90,1.96,0.41,0.48,0.52,44.3,41.5,93.7,1.59,Matches
524,Pablo Zabaleta\Pablo-Zabaleta,ar ARG,DFMF,West Ham,32,1985,36.5,52.8,3.73,16.6,24.6,13.7,0.66,44.4,0.14,0.33,41.7,0.19,0.00,26.4,129.2,59.5,2.30,0.60,0.03,0.25,0.44,26.8,24.5,91.2,1.01,Matches
525,Wilfried Zaha\Wilfried-Zaha,ci CIV,FW,Crystal Palace,24,1992,28.3,43.4,0.28,3.60,15.8,28.9,7.70,42.6,3.22,5.58,57.6,3.57,0.07,38.3,224.1,147.4,8.62,2.19,2.51,4.06,4.06,48.0,32.5,67.8,9.19,Matches
526,Davide Zappacosta\Davide-Zappacosta,it ITA,DFMF,Chelsea,25,1992,12.2,65.6,1.72,18.6,20.1,31.5,3.93,57.5,0.98,2.95,33.3,1.23,0.00,40.4,230.8,141.5,7.21,1.80,1.07,1.48,1.31,46.1,41.2,89.3,4.18,Matches
527,Marvin Zeegelaar\Marvin-Zeegelaar,nl NED,DFMF,Watford,26,1990,11.0,59.1,3.00,16.8,25.8,19.5,1.18,49.3,0.91,1.27,71.4,0.91,0.00,33.5,167.8,87.2,4.91,1.00,0.18,0.91,1.18,34.3,31.2,91.0,1.91,Matches
528,Oleksandr Zinchenko\Oleksandr-Zinchenko,ua UKR,DF,Manchester City,20,1996,5.9,124.7,1.53,16.8,77.3,35.1,0.34,118.6,0.00,0.00,,0.00,0.00,86.1,357.6,174.1,9.15,2.20,0.17,0.00,0.34,100.5,99.3,98.8,2.03,Matches
529,Kurt Zouma\Kurt-Zouma,fr FRA,DF,Stoke City,22,1994,32.1,48.1,8.13,27.1,20.6,3.74,0.72,44.6,0.59,0.84,70.4,0.62,0.00,23.1,143.6,78.2,2.27,0.72,0.00,0.34,0.34,20.9,20.3,97.2,0.50,Matches
