Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
451,Bakary Sako\Bakary-Sako,ml MLI,FWMF,Crystal Palace,30,1988,4,29,7,0.8,0.3,0.00,,0.00,13.3,6,10.0,2.25,0.00,6.67,-6.67,-6.21,-6.21,0.67,3.67,-3.00,-2.82,-2.88,Matches
452,Mohamed Salah\Mohamed-Salah,eg EGY,FW,Liverpool,26,1992,38,3250,86,95.0,36.1,1.02,87,0.66,0.03,25,0.00,2.55,2.27,0.55,1.72,+1.72,-0.93,1.93,0.78,1.15,+1.15,+0.05,Matches
453,Alexis Sánchez\Alexis-Sanchez,cl CHI,FWMF,Manchester Utd,29,1988,20,880,44,25.7,9.8,0.92,70,0.10,1.12,23,0.31,1.85,1.94,1.02,0.92,+0.92,+0.85,1.72,1.40,0.33,+0.33,+0.02,Matches
454,Carlos Sánchez\Carlos-Sanchez,co COL,MF,West Ham,32,1986,7,245,35,7.2,2.7,0.74,93,0.74,1.85,12,0.00,1.43,0.37,1.48,-1.11,-1.10,-1.10,1.19,1.48,-0.30,-0.28,+0.04,Matches
455,Davinson Sánchez\Davinson-Sanchez,co COL,DF,Tottenham,22,1996,23,1942,84,56.8,21.6,1.02,88,0.93,0.05,11,0.32,1.74,1.48,1.02,0.46,+0.46,-0.63,1.33,1.07,0.26,+0.26,-0.01,Matches
456,Max Sanders\Max-Sanders,eng ENG,MF,Brighton,19,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
457,Philippe Sandler\Philippe-Sandler,nl NED,DF,Manchester City,21,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
458,Leroy Sané\Leroy-Sane,de GER,FW,Manchester City,22,1996,31,1867,60,54.6,20.7,1.01,79,0.53,0.48,20,0.29,2.48,2.61,0.68,1.93,+1.93,+0.07,2.20,0.72,1.47,+1.47,-0.03,Matches
459,Fabian Schär\Fabian-Schar,ch SUI,DF,Newcastle Utd,26,1991,24,1999,83,58.5,22.2,0.99,87,0.77,0.09,45,0.32,1.71,1.35,1.04,0.32,+0.32,+1.14,1.18,1.27,-0.09,-0.09,+0.65,Matches
460,Christopher Schindler\Christopher-Schindler,de GER,DF,Huddersfield,28,1990,37,3260,88,95.3,36.2,1.02,88,0.97,0.00,,0.00,0.43,0.52,1.96,-1.44,-1.44,-0.31,0.75,1.68,-0.93,-0.93,-0.42,Matches
461,Jeffrey Schlupp\Jeffrey-Schlupp,gh GHA,MFFW,Crystal Palace,25,1992,30,1670,56,48.8,18.6,0.97,83,0.59,0.65,15,0.22,1.10,1.24,1.40,-0.16,-0.16,-0.21,1.27,1.46,-0.19,-0.19,-0.46,Matches
462,Kasper Schmeichel\Kasper-Schmeichel,dk DEN,GK,Leicester City,31,1986,38,3420,90,100.0,38.0,1.00,90,1.00,0.00,,0.00,1.37,1.34,1.26,0.08,+0.08,,1.30,1.12,0.18,+0.18,,Matches
463,Morgan Schneiderlin\Morgan-Schneiderlin,fr FRA,MF,Everton,28,1989,14,834,60,24.4,9.3,1.08,78,0.75,0.43,15,0.54,1.86,1.72,0.97,0.75,+0.76,+0.72,1.19,0.80,0.40,+0.40,+0.48,Matches
464,Ryan Schofield\Ryan-Schofield,eng ENG,GK,Huddersfield,18,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
465,André Schürrle\Andre-Schurrle,de GER,FWMF,Fulham,27,1990,24,1641,68,48.0,18.2,1.15,77,0.38,0.16,10,0.22,0.54,0.88,2.36,-1.48,-1.48,-0.47,0.92,1.69,-0.77,-0.77,-0.18,Matches
466,Ken Sema\Ken-Sema,se SWE,FWMF,Watford,24,1993,17,754,44,22.0,8.4,1.07,69,0.12,0.95,17,1.67,1.88,1.43,1.07,0.36,+0.36,+0.70,1.20,1.19,0.01,+0.01,+0.23,Matches
467,Jean Seri\Jean-Seri,ci CIV,MF,Fulham,27,1991,32,2244,70,65.6,24.9,1.08,79,0.56,0.20,21,0.08,0.72,1.04,2.17,-1.12,-1.12,+0.33,1.13,1.67,-0.54,-0.54,+0.39,Matches
468,Ryan Sessegnon\Ryan-Sessegnon,eng ENG,FWDF,Fulham,18,2000,35,2300,66,67.3,25.6,1.02,82,0.74,0.35,17,0.04,0.71,0.90,2.34,-1.45,-1.45,-0.64,1.09,1.89,-0.80,-0.81,-0.41,Matches
469,Steven Sessegnon\Steven-Sessegnon,eng ENG,DF,Fulham,18,2000,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
470,Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,FWMF,Liverpool,26,1991,24,1064,44,31.1,11.8,0.93,77,0.34,1.10,17,1.10,2.46,2.88,0.51,2.37,+2.37,+0.88,2.10,0.85,1.25,+1.25,+0.15,Matches
471,Luke Shaw\Luke-Shaw,eng ENG,DF,Manchester Utd,23,1995,29,2591,89,75.8,28.8,1.01,89,0.97,0.00,,0.00,1.79,1.81,1.35,0.45,+0.45,+0.67,1.61,1.24,0.36,+0.37,+0.24,Matches
472,Jonjo Shelvey\Jonjo-Shelvey,eng ENG,MF,Newcastle Utd,26,1992,16,948,59,27.7,10.5,0.95,85,0.76,0.57,17,0.67,0.94,1.05,1.24,-0.19,-0.19,-0.04,0.99,1.43,-0.44,-0.44,-0.11,Matches
473,Gylfi Sigurðsson\Gylfi-Sigurdsson,is ISL,MF,Everton,28,1989,38,3117,82,91.1,34.6,1.04,85,0.49,0.06,26,0.00,1.42,1.47,1.18,0.29,+0.29,+0.88,1.27,1.16,0.10,+0.10,+0.72,Matches
474,Adrien Silva\Adrien-Silva,pt POR,MF,Leicester City,29,1989,2,88,44,2.6,1.0,1.00,80,0.00,1.00,8,2.00,1.50,0.00,1.00,-1.00,-1.02,-1.13,0.40,1.50,-1.00,-1.06,-1.28,Matches
475,Bernardo Silva\Bernardo-Silva,pt POR,MFFW,Manchester City,23,1994,36,2854,79,83.5,31.7,0.98,88,0.85,0.16,27,0.03,2.56,2.46,0.69,1.77,+1.77,-0.78,2.16,0.72,1.44,+1.44,-0.27,Matches
476,David Silva\David-Silva,es ESP,MF,Manchester City,32,1986,33,2401,73,70.2,26.7,1.05,83,0.49,0.19,17,0.07,2.61,2.25,0.52,1.72,+1.72,-0.57,2.18,0.61,1.57,+1.57,+0.27,Matches
477,Xande Silva\Xande-Silva,pt POR,FW,West Ham,21,1997,1,18,18,0.5,0.2,0.00,,0.00,5.00,17,20.0,0.00,0.00,0.00,0.00,0.00,+0.08,1.50,0.50,1.00,+0.92,+1.24,Matches
478,Danny Simpson\Danny-Simpson,eng ENG,DF,Leicester City,31,1987,6,292,49,8.5,3.2,0.94,82,0.31,0.94,15,2.19,1.83,1.25,1.25,0.00,0.00,-0.09,1.25,1.09,0.19,+0.17,-0.01,Matches
479,Jack Simpson\Jack-Simpson,eng ENG,DF,Bournemouth,21,1996,6,403,67,11.8,4.5,0.89,83,0.44,0.44,35,2.44,1.17,1.56,2.00,-0.44,-0.45,-0.09,1.18,1.80,-0.62,-0.61,-0.62,Matches
480,Josh Sims\Josh-Sims,eng ENG,FWMF,Southampton,21,1997,7,212,30,6.2,2.4,0.83,55,0.00,2.08,21,1.25,1.57,1.67,2.50,-0.83,-0.85,-0.34,1.21,1.25,-0.04,-0.03,+0.23,Matches
481,Moussa Sissoko\Moussa-Sissoko,fr FRA,MF,Tottenham,28,1989,29,2330,80,68.1,25.9,1.04,86,0.73,0.08,8,0.04,1.93,1.74,1.08,0.66,+0.66,-0.25,1.41,1.18,0.23,+0.23,-0.12,Matches
482,Oliver Skipp\Oliver-Skipp,eng ENG,MFFW,Tottenham,17,2000,8,220,28,6.4,2.4,0.83,75,0.00,2.50,12,5.42,2.75,1.67,0.42,1.25,+1.23,+0.52,1.00,1.50,-0.50,-0.49,-0.81,Matches
483,Callum Slattery\Callum-Slattery,eng ENG,MF,Southampton,19,1999,3,112,37,3.3,1.2,0.83,92,0.83,1.67,10,5.83,1.67,0.83,0.83,0.00,0.00,+0.54,1.08,2.25,-1.17,-1.14,-0.92,Matches
484,Chris Smalling\Chris-Smalling,eng ENG,DF,Manchester Utd,28,1989,24,2127,89,62.2,23.6,1.02,89,0.97,0.00,,0.17,1.58,1.48,1.53,-0.04,-0.04,-0.88,1.50,1.28,0.23,+0.23,-0.22,Matches
485,Adam Smith\Adam-Smith,eng ENG,DF,Bournemouth,27,1991,25,2066,83,60.4,23.0,1.09,83,0.78,0.00,,0.00,1.44,1.57,1.39,0.17,+0.17,+1.37,1.53,1.36,0.17,+0.17,+0.60,Matches
486,Tommy Smith\Tommy-Smith,eng ENG,DF,Huddersfield,26,1992,15,1141,76,33.4,12.7,1.02,82,0.87,0.16,36,0.79,0.33,0.87,2.76,-1.89,-1.89,-0.71,0.78,2.28,-1.49,-1.49,-0.88,Matches
487,Emile Smith-Rowe\Emile-Smith-Rowe,eng ENG,MF,Arsenal,18,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
488,Alex Smithies\Alex-Smithies,eng ENG,GK,Cardiff City,28,1990,0,,,,,0,,0,0,,26,,,,,,,,,,,,Matches
489,Robert Snodgrass\Robert-Snodgrass,sco SCO,MFFW,West Ham,30,1987,33,2220,67,64.9,24.7,1.01,82,0.61,0.32,23,0.12,1.30,1.30,1.34,-0.04,-0.04,+0.11,1.23,1.53,-0.30,-0.30,+0.04,Matches
490,Cédric Soares\Cedric-Soares,pt POR,DF,Southampton,26,1991,18,1495,83,43.7,16.6,0.96,88,0.90,0.12,44,0.00,0.89,0.90,1.87,-0.96,-0.96,-0.78,1.16,1.48,-0.32,-0.32,-0.12,Matches
491,Ramadan Sobhi\Ramadan-Sobhi,eg EGY,FW,Huddersfield,21,1997,4,79,20,2.3,0.9,0.00,,0.00,4.44,19,5.56,0.00,0.00,1.11,-1.11,-1.14,+0.29,0.56,1.44,-0.89,-0.87,+0.04,Matches
492,Dominic Solanke\Dominic-Solanke,eng ENG,FW,Bournemouth,20,1997,10,347,35,10.1,3.9,0.51,79,0.00,2.05,24,0.26,0.90,1.54,1.28,0.26,+0.26,+0.70,1.87,1.59,0.26,+0.27,+0.37,Matches
493,Pape Souaré\Pape-Souare,sn SEN,DF,Crystal Palace,28,1990,1,1,1,0.0,0.0,0,,0,1,0,0,3.00,0,0,0,0.00,+0.05,0.1,0.0,+0.1,+5.48,+5.44,Matches
494,Çağlar Söyüncü\Caglar-Soyuncu,tr TUR,DF,Leicester City,22,1996,6,372,62,10.9,4.1,0.98,88,0.73,0.49,11,2.20,1.50,1.22,0.98,0.24,+0.24,+0.18,1.95,1.32,0.66,+0.64,+0.52,Matches
495,Julián Speroni\Julian-Speroni,ar ARG,GK,Crystal Palace,39,1979,1,90,90,2.6,1.0,1.00,90,1.00,0.00,,4.00,0.00,3.00,4.00,-1.00,-1.00,-0.97,0.70,2.50,-1.70,-1.75,-1.84,Matches
496,Junior Stanislas\Junior-Stanislas,eng ENG,MFFW,Bournemouth,28,1989,23,1031,45,30.1,11.5,0.96,76,0.26,1.04,16,0.00,1.13,1.04,2.09,-1.04,-1.05,-0.97,1.54,1.48,0.06,+0.06,+0.19,Matches
497,Jason Steele\Jason-Steele,eng ENG,GK,Brighton,27,1990,0,,,,,0,,0,0,,13,,,,,,,,,,,,Matches
498,Maarten Stekelenburg\Maarten-Stekelenburg,nl NED,GK,Everton,35,1982,0,,,,,0,,0,0,,38,,,,,,,,,,,,Matches
499,Dale Stephens\Dale-Stephens,eng ENG,MF,Brighton,29,1989,30,2485,83,72.7,27.6,1.05,85,0.94,0.04,11,0.04,0.83,0.94,1.63,-0.69,-0.69,-0.11,0.93,1.55,-0.62,-0.62,-0.15,Matches
500,Jack Stephens\Jack-Stephens,eng ENG,DF,Southampton,24,1994,24,1700,71,49.7,18.9,1.01,85,0.90,0.26,15,0.42,1.04,0.95,1.85,-0.90,-0.90,-0.74,1.15,1.47,-0.32,-0.32,-0.13,Matches
501,Kazaiah Sterling\Kazaiah-Sterling,eng ENG,FW,Tottenham,19,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
502,Raheem Sterling\Raheem-Sterling,eng ENG,FW,Manchester City,23,1994,34,2771,82,81.0,30.8,1.01,86,0.71,0.10,30,0.13,2.53,2.44,0.62,1.82,+1.82,-0.40,2.08,0.68,1.40,+1.40,-0.44,Matches
503,Jamie Sterry\Jamie-Sterry,eng ENG,DF,Newcastle Utd,22,1995,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
504,John Stones\John-Stones,eng ENG,DF,Manchester City,24,1994,24,1764,74,51.6,19.6,1.02,87,0.92,0.20,7,0.51,2.42,2.45,0.77,1.68,+1.68,-0.44,1.98,0.80,1.18,+1.18,-0.62,Matches
505,Daniel Sturridge\Daniel-Sturridge,eng ENG,FWMF,Liverpool,28,1989,18,509,28,14.9,5.7,0.70,89,0.53,2.46,11,2.98,2.39,2.98,0.88,2.11,+2.12,+0.42,1.82,1.04,0.79,+0.80,-0.40,Matches
506,Denis Suárez\Denis-Suarez,es ESP,FW,Arsenal,24,1994,4,71,18,2.1,0.8,0.00,,0.00,5.00,17,5.00,2.25,1.25,1.25,0.00,0.00,-0.59,0.25,1.88,-1.63,-1.66,-1.77,Matches
507,Isaac Success\Isaac-Success,ng NGA,FWMF,Watford,22,1996,30,1052,35,30.8,11.7,0.77,83,0.26,1.79,15,0.26,1.13,1.28,1.79,-0.51,-0.51,-0.48,1.23,1.32,-0.09,-0.09,+0.11,Matches
508,Ki Sung-yueng\Ki-Sung-yueng,kr KOR,MF,Newcastle Utd,29,1989,18,1302,72,38.1,14.5,0.97,86,0.69,0.28,23,0.41,1.39,1.17,1.38,-0.21,-0.21,-0.08,1.07,1.35,-0.28,-0.28,+0.12,Matches
509,Andrew Surman\Andrew-Surman,eng ENG,MF,Bournemouth,31,1986,18,1439,80,42.1,16.0,1.00,89,0.94,0.13,6,0.75,1.06,1.00,2.31,-1.31,-1.31,-1.63,1.16,1.61,-0.46,-0.46,-0.67,Matches
510,Sam Surridge\Sam-Surridge,eng ENG,FWDF,Bournemouth,20,1998,2,13,7,0.4,0.1,0.00,,0.00,20.0,6,80.0,0.00,0.00,0.00,0.00,0.00,+0.37,6.00,2.00,4.00,+2.68,+2.76,Matches
511,Markus Suttner\Markus-Suttner,at AUT,DFGK,Brighton,31,1987,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
512,Alexander Sørloth\Alexander-Sorloth,no NOR,FWMF,Crystal Palace,22,1995,12,185,15,5.4,2.1,0.00,,0.00,5.71,14,2.38,0.92,0.95,1.43,-0.48,-0.49,-0.46,2.33,1.71,0.62,+0.61,+0.60,Matches
513,Matt Targett\Matt-Targett,eng ENG,DFMF,Southampton,22,1995,16,1186,74,34.7,13.2,0.98,83,0.83,0.23,36,0.91,1.19,1.36,1.89,-0.53,-0.53,-0.01,1.24,1.77,-0.53,-0.53,-0.43,Matches
514,James Tarkowski\James-Tarkowski,eng ENG,DF,Burnley,25,1992,35,3086,88,90.2,34.3,1.02,88,0.99,0.00,,0.03,1.11,1.22,1.84,-0.61,-0.61,-0.07,1.14,1.64,-0.50,-0.50,+0.55,Matches
515,Nikola Tavares\Nikola-Tavares,hr CRO,DF,Crystal Palace,19,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
516,Charlie Taylor\Charlie-Taylor,eng ENG,DF,Burnley,24,1993,38,3243,85,94.8,36.0,0.97,90,0.97,0.08,30,0.00,1.05,1.19,1.78,-0.58,-0.58,+0.43,1.12,1.70,-0.58,-0.58,-0.47,Matches
517,Kyle Taylor\Kyle-Taylor,eng ENG,MF,Bournemouth,19,1999,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
518,Youri Tielemans\Youri-Tielemans,be BEL,MF,Leicester City,21,1997,13,1086,84,31.8,12.1,1.07,84,0.58,0.00,,0.00,1.54,1.49,1.16,0.33,+0.33,+0.37,1.50,1.03,0.47,+0.47,+0.43,Matches
519,James Tomkins\James-Tomkins,eng ENG,DF,Crystal Palace,29,1989,29,2560,88,74.9,28.4,1.02,88,0.92,0.00,,0.00,1.21,1.23,1.30,-0.07,-0.07,-0.07,1.27,1.19,0.08,+0.09,+0.17,Matches
520,Lucas Torreira\Lucas-Torreira,uy URU,MF,Arsenal,22,1996,34,2382,70,69.6,26.5,0.91,85,0.75,0.38,34,0.00,1.79,2.08,1.43,0.64,+0.64,+0.21,1.56,1.44,0.12,+0.12,+0.17,Matches
521,Cenk Tosun\Cenk-Tosun,tr TUR,FW,Everton,27,1991,25,1059,42,31.0,11.8,0.85,82,0.34,1.27,16,0.93,1.16,1.78,1.44,0.34,+0.34,+0.19,1.19,1.30,-0.09,-0.10,-0.20,Matches
522,Andros Townsend\Andros-Townsend,eng ENG,FWMF,Crystal Palace,27,1991,38,3009,79,88.0,33.4,1.02,87,0.63,0.12,13,0.00,1.29,1.23,1.38,-0.15,-0.15,-0.81,1.32,1.22,0.10,+0.10,+0.44,Matches
523,Adama Traoré\Adama-Traore,es ESP,FWDF,Wolves,22,1996,29,902,31,26.4,10.0,0.80,65,0.00,2.10,18,0.80,1.21,0.90,1.30,-0.40,-0.40,-0.58,1.38,1.06,0.32,+0.32,+0.03,Matches
524,Mark Travers\Mark-Travers,ie IRL,GK,Bournemouth,19,1999,2,180,90,5.3,2.0,1.00,90,1.00,0.00,,0.00,1.50,2.00,2.50,-0.50,-0.50,-0.14,1.70,1.35,0.35,+0.35,+0.43,Matches
525,Kieran Trippier\Kieran-Trippier,eng ENG,DF,Tottenham,27,1990,27,2276,84,66.5,25.3,1.03,87,0.91,0.04,21,0.16,2.04,1.70,0.91,0.79,+0.79,+0.16,1.48,1.13,0.35,+0.35,+0.25,Matches
526,Antonio Valencia\Antonio-Valencia,ec ECU,DFMF,Manchester Utd,32,1985,6,466,78,13.6,5.2,0.96,90,0.77,0.19,16,0.58,1.67,1.35,0.96,0.38,+0.39,+0.11,1.98,0.88,1.10,+1.11,+0.92,Matches
527,Yan Valery\Yan-Valery,fr FRA,DFMF,Southampton,19,1999,23,1712,74,50.1,19.0,1.05,83,0.74,0.16,19,0.05,1.35,1.42,1.53,-0.11,-0.11,+0.84,1.12,1.43,-0.32,-0.31,-0.13,Matches
528,Jamie Vardy\Jamie-Vardy,eng ENG,FW,Leicester City,31,1987,34,2726,80,79.7,30.3,0.99,86,0.56,0.13,34,0.00,1.41,1.49,1.19,0.30,+0.30,+1.08,1.37,1.11,0.27,+0.27,+0.43,Matches
529,Jan Vertonghen\Jan-Vertonghen,be BEL,DF,Tottenham,31,1987,22,1911,87,55.9,21.2,1.04,87,0.85,0.00,,0.05,1.82,1.56,1.08,0.47,+0.47,-0.60,1.54,1.21,0.33,+0.32,+0.12,Matches
530,Jannik Vestergaard\Jannik-Vestergaard,dk DEN,DF,Southampton,25,1992,23,2027,88,59.3,22.5,1.02,88,0.89,0.00,,0.31,1.30,1.29,1.38,-0.09,-0.09,+1.07,1.11,1.41,-0.31,-0.31,-0.14,Matches
531,Luciano Vietto\Luciano-Vietto,ar ARG,FWMF,Fulham,24,1993,20,986,49,28.8,11.0,0.91,73,0.27,0.91,26,0.91,0.60,1.27,1.91,-0.64,-0.64,+0.84,1.20,1.80,-0.60,-0.61,+0.09,Matches
532,Rúben Vinagre\Ruben-Vinagre,pt POR,DFMF,Wolves,19,1999,17,710,42,20.8,7.9,0.89,85,0.51,1.27,11,2.41,1.65,1.77,1.14,0.63,+0.63,+0.77,1.61,0.91,0.70,+0.70,+0.51,Matches
533,Sam Vokes\Sam-Vokes,wal WAL,FW,Burnley,28,1989,20,915,46,26.8,10.2,0.98,76,0.20,0.98,16,0.39,0.75,0.78,1.96,-1.18,-1.18,-0.79,0.83,2.24,-1.40,-1.41,-1.16,Matches
534,Michel Vorm\Michel-Vorm,nl NED,GK,Tottenham,34,1983,2,180,90,5.3,2.0,1.00,90,1.00,0.00,,2.00,0.00,1.00,2.00,-1.00,-1.00,-1.83,0.85,1.50,-0.70,-0.69,-1.01,Matches
535,Matěj Vydra\Matej-Vydra,cz CZE,FWMF,Burnley,26,1992,13,318,24,9.3,3.5,0.86,70,0.00,2.86,11,6.00,0.54,1.71,2.00,-0.29,-0.28,+0.36,1.11,2.37,-1.26,-1.25,-0.77,Matches
536,Theo Walcott\Theo-Walcott,eng ENG,FWMF,Everton,29,1989,37,2119,57,62.0,23.5,1.02,79,0.34,0.55,17,0.04,1.38,1.53,1.40,0.13,+0.13,-0.22,1.15,1.26,-0.11,-0.11,-0.41,Matches
537,Kyle Walker\Kyle-Walker,eng ENG,DF,Manchester City,28,1990,33,2779,84,81.3,30.9,0.97,90,0.94,0.10,26,0.13,2.61,2.36,0.55,1.81,+1.81,-0.43,2.10,0.64,1.46,+1.46,-0.12,Matches
538,Kyle Walker-Peters\Kyle-Walker-Peters,eng ENG,DF,Tottenham,21,1997,6,376,63,11.0,4.2,0.95,91,0.95,0.48,7,4.05,2.17,3.10,0.95,2.14,+2.15,+1.59,1.57,1.31,0.26,+0.26,-0.01,Matches
539,Jonathan Walters\Jonathan-Walters,ie IRL,FWMF,Burnley,34,1983,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
540,Aaron Wan-Bissaka\Aaron-Wan-Bissaka,eng ENG,DF,Crystal Palace,20,1997,35,3134,90,91.6,34.8,1.01,90,0.98,0.00,,0.00,1.31,1.29,1.32,-0.03,-0.03,+0.29,1.32,1.29,0.04,+0.04,-0.08,Matches
541,Victor Wanyama\Victor-Wanyama,ke KEN,MF,Tottenham,27,1991,13,516,40,15.1,5.7,0.70,81,0.35,1.58,21,1.23,1.77,1.40,0.70,0.70,+0.70,-0.05,1.44,1.12,0.32,+0.32,+0.06,Matches
542,Danny Ward\Danny-Ward,eng ENG,FW,Cardiff City,26,1991,14,445,32,13.0,4.9,0.82,72,0.00,2.04,16,0.41,0.29,0.82,2.86,-2.04,-2.02,-1.27,1.35,1.71,-0.35,-0.35,+0.26,Matches
543,Danny Ward\Danny-Ward,wal WAL,GK,Leicester City,25,1993,0,,,,,0,,0,0,,38,,,,,,,,,,,,Matches
544,Joel Ward\Joel-Ward,eng ENG,DF,Crystal Palace,28,1989,7,552,79,16.1,6.1,0.98,90,0.98,0.16,11,4.10,1.71,2.79,2.30,0.49,+0.49,+0.65,1.67,1.46,0.21,+0.21,+0.20,Matches
545,Stephen Ward\Stephen-Ward,ie IRL,DF,Burnley,32,1985,3,228,76,6.7,2.5,1.20,76,0.40,0.00,,4.80,0.33,1.20,2.40,-1.20,-1.18,-0.62,1.16,1.28,-0.12,-0.13,+0.46,Matches
546,James Ward-Prowse\James-Ward-Prowse,eng ENG,MFDF,Southampton,23,1994,26,1945,75,56.9,21.6,0.97,89,0.88,0.23,15,0.42,1.04,1.30,1.90,-0.60,-0.60,-0.17,1.22,1.53,-0.32,-0.32,-0.16,Matches
547,Kelland Watts\Kelland-Watts,eng ENG,DF,Newcastle Utd,18,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
548,Danny Welbeck\Danny-Welbeck,eng ENG,FWMF,Arsenal,27,1990,8,153,19,4.5,1.7,0.59,68,0.00,4.12,12,1.18,2.50,3.53,1.76,1.76,+1.76,+1.24,1.35,1.47,-0.12,-0.13,-0.21,Matches
549,Ashley Westwood\Ashley-Westwood,eng ENG,MF,Burnley,28,1990,34,2824,83,82.6,31.4,0.99,90,0.96,0.10,16,0.10,1.15,1.40,1.75,-0.35,-0.35,+1.46,1.18,1.57,-0.39,-0.39,+0.94,Matches
550,Ben White\Ben-White,eng ENG,DF,Brighton,20,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
551,Alfie Whiteman\Alfie-Whiteman,eng ENG,GK,Tottenham,19,1998,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
552,Connor Wickham\Connor-Wickham,eng ENG,FW,Crystal Palace,25,1993,6,67,11,2.0,0.7,0.00,,0.00,8.57,10,5.71,1.17,2.86,1.43,1.43,+1.34,+1.42,4.00,1.71,2.29,+2.12,+2.11,Matches
553,Georginio Wijnaldum\Georginio-Wijnaldum,nl NED,MF,Liverpool,27,1990,35,2725,78,79.7,30.3,1.06,83,0.63,0.10,28,0.00,2.57,2.28,0.53,1.75,+1.75,-0.06,1.88,0.80,1.09,+1.09,-0.30,Matches
554,Danny Williams\Danny-Williams,us USA,MF,Huddersfield,29,1989,5,96,19,2.8,1.1,0.91,73,0.00,3.64,6,4.55,0.60,0.00,0.91,-0.91,-0.94,+0.50,0.36,1.64,-1.18,-1.24,-0.35,Matches
555,Willian\Willian,br BRA,FW,Chelsea,29,1988,32,2097,66,61.3,23.3,1.12,76,0.39,0.26,21,0.21,1.94,1.63,1.07,0.56,+0.56,-0.19,1.55,0.94,0.60,+0.60,-0.03,Matches
556,Joe Willock\Joe-Willock,eng ENG,MF,Arsenal,18,1999,2,64,32,1.9,0.7,1.43,62,0.00,1.43,2,5.71,3.00,1.43,1.43,0.00,0.00,-0.59,1.14,1.86,-0.71,-0.67,-0.76,Matches
557,Ben Wilmot\Ben-Wilmot,eng ENG,MF,Watford,18,1999,2,28,14,0.8,0.3,0.00,,0.00,6.67,13,16.7,1.50,0.00,6.67,-6.67,-6.43,-6.30,0.33,1.67,-1.33,-1.24,-1.08,Matches
558,Jack Wilshere\Jack-Wilshere,eng ENG,MF,West Ham,26,1992,8,392,49,11.5,4.4,0.91,84,0.68,0.91,14,0.23,1.25,1.59,2.27,-0.68,-0.69,-0.69,1.73,1.84,-0.11,-0.11,+0.23,Matches
559,Callum Wilson\Callum-Wilson,eng ENG,FW,Bournemouth,26,1992,30,2528,84,73.9,28.1,1.03,86,0.75,0.04,32,0.00,1.37,1.67,1.67,0.00,0.00,+1.41,1.49,1.36,0.14,+0.14,+0.78,Matches
560,Harry Winks\Harry-Winks,eng ENG,MF,Tottenham,22,1996,26,1597,61,46.7,17.7,0.96,87,0.79,0.51,13,0.11,2.08,1.92,0.96,0.96,+0.96,+0.41,1.46,1.16,0.29,+0.29,+0.04,Matches
561,Chris Wood\Chris-Wood,nz NZL,FW,Burnley,26,1991,38,2588,68,75.7,28.8,1.01,83,0.45,0.31,22,0.00,1.05,1.22,1.70,-0.49,-0.49,+0.49,1.13,1.49,-0.36,-0.36,+0.81,Matches
562,Freddie Woodman\Freddie-Woodman,eng ENG,GK,Newcastle Utd,21,1997,0,,,,,0,,0,0,,15,,,,,,,,,,,,Matches
563,Sam Woods\Sam-Woods,eng ENG,DF,Crystal Palace,19,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
564,Granit Xhaka\Granit-Xhaka,ch SUI,MFDF,Arsenal,25,1992,29,2498,86,73.0,27.8,1.04,86,0.90,0.00,,0.07,1.86,1.94,1.33,0.61,+0.61,+0.12,1.54,1.39,0.15,+0.15,+0.30,Matches
565,Andriy Yarmolenko\Andriy-Yarmolenko,ua UKR,FWMF,West Ham,28,1989,9,459,51,13.4,5.1,0.98,71,0.20,0.78,27,0.00,0.78,0.98,1.18,-0.20,-0.20,-0.14,0.86,1.27,-0.41,-0.41,-0.11,Matches
566,DeAndre Yedlin\DeAndre-Yedlin,us USA,DF,Newcastle Utd,25,1993,29,2473,85,72.3,27.5,1.02,88,0.91,0.04,6,0.18,0.97,1.02,1.45,-0.44,-0.44,-1.01,1.04,1.52,-0.48,-0.48,-0.44,Matches
567,Maya Yoshida\Maya-Yoshida,jp JPN,DF,Southampton,29,1988,17,1518,89,44.4,16.9,1.01,89,0.89,0.00,,0.71,1.29,1.54,1.72,-0.18,-0.18,+0.63,1.24,1.30,-0.06,-0.06,+0.34,Matches
